id,tokens,slots,intent
train-03347,BOS give me the flights from los angeles to pittsburgh on tuesday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03348,BOS what flights are available monday from san francisco to pittsburgh EOS,O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03349,BOS give me a flight from memphis to las vegas and new york city to las vegas on sunday that arrive at the same time EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O O O O O O O,atis_flight
train-03350,BOS what flights travel from las vegas to los angeles EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03351,BOS show me all flights to dallas from san francisco atlanta and pittsburgh EOS,O O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name O,atis_flight
train-03352,BOS list the flights from st. petersburg to toronto EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03353,BOS show me the flights from st. petersburg to toronto that leave monday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03354,BOS also show me flights from san francisco to pittsburgh on tuesday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03355,BOS show me all flights that depart from san francisco and go to either boston philadelphia or baltimore EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O O B-toloc.city_name B-toloc.city_name O B-toloc.city_name O,atis_flight
train-03356,BOS show me a list of the flights from san francisco to boston EOS,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03357,BOS flights from kansas city to cleveland EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03358,BOS could i have flight information on flights from salt lake city to phoenix please EOS,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O,atis_flight
train-03359,BOS i want to fly from dallas fort worth to philadelphia EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03360,BOS show flights from kansas city to orlando EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03361,BOS i would like a flight from san diego to las vegas EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03362,BOS show me all flights from san jose to phoenix EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03363,BOS i need a flight from san francisco to pittsburgh and then pittsburgh to new york and new york to san francisco EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03364,BOS i'm requesting flight information on a flight from san francisco to pittsburgh on friday EOS,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03365,BOS please list the flights from los angeles to charlotte EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03366,BOS i want to fly from san francisco to milwaukee and from milwaukee to denver EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03367,BOS i'd like to book a flight from san diego to toronto EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03368,BOS i'd like a list of all the flights from san francisco to pittsburgh on sunday please EOS,O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O,atis_flight
train-03369,BOS show all monday flights from san francisco to pittsburgh EOS,O O O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03370,BOS i'd like flights from new york to miami EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03371,BOS list all flights on united from san francisco to boston EOS,O O O O O B-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03372,BOS please list flights between san francisco and denver EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03373,BOS what flights are there from new york to las vegas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03374,BOS show any flights leaving san francisco on sunday and arriving in pittsburgh EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name O,atis_flight
train-03375,BOS show me all flight from san francisco to oakland EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03376,BOS show me flights from san francisco to boston on thursday EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03377,BOS how about flights leaving san francisco and arriving in boston for any day EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O O O O,atis_flight
train-03378,BOS show me all flights from san francisco to denver EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03379,BOS show me all flights from san francisco to atlanta EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03380,BOS please list the flights from kansas city to denver EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03381,BOS i'd like a flight from las vegas to detroit on monday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03382,BOS show me the flights from san francisco to las vegas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03383,BOS all flights from long beach to phoenix EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03384,BOS show me flights from los angeles to pittsburgh for tuesday EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03385,BOS flights between new york and san jose EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03386,BOS which flights go from new york to miami and back EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O,atis_flight
train-03387,BOS i would like flights leaving san francisco to san diego EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03388,BOS show me all the flights from las vegas to new york city EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
train-03389,BOS find flight from san jose to houston on wednesday EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03390,BOS is there a flight leaving san francisco to denver EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03391,BOS do any of the san francisco to boston flights leave on friday EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name O,atis_flight
train-03392,BOS please list all flights from new york to miami any any type of class EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O O,atis_flight
train-03393,BOS from los angeles to phoenix on a friday EOS,O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03394,BOS list flights from san francisco to denver on friday EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03395,BOS please list all delta flights from kansas city to salt lake city EOS,O O O O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
train-03396,BOS american flights from san francisco please EOS,O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O O,atis_flight
train-03397,BOS show me all flights from san francisco to oakland EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03398,BOS get flights between st. petersburg and charlotte EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03399,BOS list flights from new york to la EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03400,BOS what are the flights from new york city to las vegas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03401,BOS list the flights from st. paul to san jose and from st. paul to houston EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03402,BOS flights from long beach to nashville EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03403,BOS what flights from new york to los angeles EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03404,BOS list flights from kansas city to denver EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03405,BOS san francisco to philadelphia please EOS,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O,atis_flight
train-03406,BOS list flights from las vegas to denver EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03407,BOS can you give me information on all the flights from san francisco no from pittsburgh to san francisco on monday EOS,O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03408,BOS can you list all flights leaving from st. louis and arriving in milwaukee EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O,atis_flight
train-03409,BOS show me all flights from san francisco to pittsburgh on a monday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03410,BOS show me all flights from san francisco to boston philadelphia or baltimore EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.city_name O B-toloc.city_name O,atis_flight
train-03411,BOS what flights from las vegas to san diego EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03412,BOS may i fly from san francisco to baltimore EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03413,BOS tell me about flights from salt lake city to st. petersburg EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03414,BOS delta flights from san francisco please EOS,O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O O,atis_flight
train-03415,BOS show me all flights from new york to miami leaving on a tuesday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-depart_date.day_name O,atis_flight
train-03416,BOS flights from westchester county to st. paul EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03417,BOS list all flights from kansas city to cleveland EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03418,BOS show me flights to dallas from san francisco and atlanta and pittsburgh EOS,O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-fromloc.city_name O B-fromloc.city_name O,atis_flight
train-03419,BOS i'd like information on all the flights from san francisco to pittsburgh on tuesday EOS,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03420,BOS please show me continental flights from san francisco to pittsburgh on friday EOS,O O O O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03421,BOS show me flights between new york city and las vegas on sunday EOS,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03422,BOS please find flights available from kansas city to newark EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03423,BOS list flights from san francisco to pittsburgh EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03424,BOS show me all flights from san francisco that go to boston baltimore or philadelphia EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name B-toloc.city_name O B-toloc.city_name O,atis_flight
train-03425,BOS i need a flight from las vegas to ontario EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03426,BOS flight information from san francisco to pittsburgh EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03427,BOS list all flights from long beach to columbus on sunday EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03428,BOS what flights are available friday from san francisco to boston EOS,O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03429,BOS i need information on flights between st. petersburg and charlotte EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03430,BOS does the airport at burbank have a flight that comes in from kansas city EOS,O O O O O B-toloc.city_name O O O O O O O B-fromloc.city_name I-fromloc.city_name O,atis_flight
train-03431,BOS saturday flights from las vegas to phoenix EOS,O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03432,BOS what are the flights from las vegas to ontario EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03433,BOS show me the flights from san francisco to pittsburgh on tuesday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03434,BOS show me flights from fort worth to san jose EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03435,BOS what flights are there from los angeles to pittsburgh EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03436,BOS i would like a flight from san francisco to st. petersburg EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03437,BOS what flights go from long beach to st. louis EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03438,BOS list the flights between san jose and houston EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03439,BOS i would like flights from san francisco to long beach EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03440,BOS i would like to fly from san diego to seattle EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03441,BOS what flights go from san francisco to denver on mondays EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03442,BOS i would like flights from san diego to las vegas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03443,BOS please give me flights leaving san francisco and going to pittsburgh EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O,atis_flight
train-03444,BOS give me a flight from new york city to las vegas and a flight from memphis to las vegas that arrive at the same time EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O,atis_flight
train-03445,BOS i would like flights from salt lake city to cincinnati EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03446,BOS please find a flight that goes from kansas city to newark to orlando back to kansas city EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03447,BOS i want to book a flight from salt lake city to westchester county EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03448,BOS what are my choices of flights from las vegas to new york EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03449,BOS which flights are there on tuesday from san francisco to pittsburgh EOS,O O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03450,BOS show me flights from san francisco to atlanta EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03451,BOS please list flights from san francisco to milwaukee EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03452,BOS show me the delta flights from san francisco to boston EOS,O O O O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03453,BOS new york city to las vegas and memphis to las vegas on sunday EOS,O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03454,BOS flights from los angeles to pittsburgh EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03455,BOS show me the flights from westchester county to cincinnati EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03456,BOS please show me flights from san francisco to dallas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03457,BOS what flights from los angeles to minneapolis EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03458,BOS show me the flights between los angeles and dallas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03459,BOS show me flights from san francisco to denver EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03460,BOS flights from new york city to montreal EOS,O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03461,BOS i need a flight from kansas city to minneapolis EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03462,BOS give me the flights on tuesday from los angeles to pittsburgh EOS,O O O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03463,BOS flights from st. paul to houston EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03464,BOS please show me the flights available from san francisco to pittsburgh on tuesday EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03465,BOS list flights from las vegas to san diego EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03466,BOS what flights from las vegas to montreal on saturday EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03467,BOS give me the flights from new york to las vegas and memphis to las vegas on sunday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03468,BOS please show me flights from dallas fort worth to atlanta on monday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03469,BOS i need a flight from new york to san francisco EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03470,BOS flights between new york and miami EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03471,BOS i need a flight from st. petersburg to miami for thursday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03472,BOS please list flights from san francisco to charlotte EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03473,BOS show me the monday flights from san francisco to pittsburgh EOS,O O O O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03474,BOS saturday flights from las vegas to montreal EOS,O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03475,BOS i would like a flight leaving san francisco for san diego EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03476,BOS list the flights from salt lake city to st. petersburg EOS,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03477,BOS show flights from san francisco to denver on wednesday and thursday EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name O,atis_flight
train-03478,BOS show me all flights that go from new york to miami on tuesday and go from miami to new york on sunday EOS,O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03479,BOS how many northwest flights leave st. paul EOS,O O O B-airline_name O O B-fromloc.city_name I-fromloc.city_name O,atis_flight
train-03480,BOS show me flights from san francisco to pittsburgh on a sunday EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
train-03481,BOS i need a flight from san francisco to pittsburgh from pittsburgh to new york and then new york to san francisco EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03482,BOS list flights from san jose to dallas on friday EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03483,BOS please list the flights from new york to los angeles EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03484,BOS i need a flight from san francisco to philadelphia EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03485,BOS what flights are there from new york city to las vegas EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03486,BOS show me flights between new york city and las vegas EOS,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03487,BOS flights from san diego to seattle EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03488,BOS show me the flights from salt lake city to milwaukee EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03489,BOS what are all the flights between san francisco and boston EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03490,BOS flights from new york to miami EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03491,BOS show the flights from san francisco to pittsburgh EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03492,BOS show me the flights from san francisco to boston EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03493,BOS flights from san jose to st. paul EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03494,BOS what flights are available on sunday to pittsburgh from san francisco EOS,O O O O O O B-depart_date.day_name O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O,atis_flight
train-03495,BOS please find a flight from st. petersburg to miami on thursday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03496,BOS show me all the flights from new york to milwaukee EOS,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03497,BOS what flights from las vegas to phoenix on saturday EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
train-03498,BOS what flights go from san francisco to dallas EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03499,BOS which flights travel from kansas city to los angeles EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03500,BOS what flights are available from dallas fort worth to atlanta EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03501,BOS show me all nationair flights from toronto EOS,O O O O B-airline_name O O B-fromloc.city_name O,atis_flight
train-03502,BOS where does continental fly to from chicago EOS,O O O B-airline_name O O O B-fromloc.city_name O,atis_flight
train-03503,BOS find a flight from philadelphia to san francisco please on delta EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-airline_name O,atis_flight
train-03504,BOS what flights has continental from atlanta EOS,O O O O B-airline_name O B-fromloc.city_name O,atis_flight
train-03505,BOS list for me only the united flights between denver and oakland EOS,O O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03506,BOS what flights leave seattle on sunday on continental EOS,O O O O B-fromloc.city_name O B-depart_date.day_name O B-airline_name O,atis_flight
train-03507,BOS does continental fly from boston to san francisco EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03508,BOS fly from denver to philadelphia on continental EOS,O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O,atis_flight
train-03509,BOS does continental fly from denver to san francisco EOS,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
train-03510,BOS does northwest fly into denver EOS,O O B-airline_name O O B-toloc.city_name O,atis_flight
train-03511,BOS what delta flights are available to fly from philadelphia to boston EOS,O O B-airline_name O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03512,BOS are there any continental flights between dallas and boston EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03513,BOS are there delta flights leaving denver EOS,O O O B-airline_name O O B-fromloc.city_name O,atis_flight
train-03514,BOS show me all the lufthansa flights between philadelphia and denver EOS,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03515,BOS chicago to san francisco on continental EOS,O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name O,atis_flight
train-03516,BOS what flights are there from newark to chicago on continental EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O,atis_flight
train-03517,BOS show me all midwest express flights from detroit to chicago EOS,O O O O B-airline_name O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03518,BOS does midwest express have any flights from montreal to detroit EOS,O O B-airline_name O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
train-03519,BOS american flights to houston from cincinnati EOS,O B-airline_name O O B-toloc.city_name O B-fromloc.city_name O,atis_flight
