id,tokens,slots,intent
test-00469,BOS from las vegas to phoenix EOS,O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00470,BOS show me all flights from san diego to los angeles EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00471,BOS show flights from kansas city to minneapolis EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00472,BOS list flights from las vegas to phoenix EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00473,BOS flights from las vegas to montreal EOS,O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00474,BOS i am also interested in a flight that runs from st. louis to las vegas EOS,O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00475,BOS st. petersburg to detroit EOS,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00476,BOS show me flights from san francisco to minneapolis EOS,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00477,BOS what flights from salt lake city to las vegas EOS,O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00478,BOS show me all flights from san francisco to pittsburgh EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00479,BOS do you have flights from st. petersburg to toronto on monday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00480,BOS what are all the flights on delta in and out of fort worth EOS,O O O O O O O B-airline_name O O O O B-fromloc.city_name I-fromloc.city_name O,atis_flight
test-00481,BOS show flights from st. petersburg to charlotte EOS,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00482,BOS i'd like flight information from dallas fort worth to boston on tuesday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00483,BOS show me all flights from san francisco to pittsburgh on friday EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00484,BOS from las vegas to montreal EOS,O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00485,BOS sunday flights from new york city to las vegas EOS,O B-depart_date.day_name O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00486,BOS please find a flight from kansas city to newark EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00487,BOS i want to go from san francisco to denver EOS,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00488,BOS list all flights on continental leaving denver on monday EOS,O O O O O B-airline_name O B-fromloc.city_name O B-depart_date.day_name O,atis_flight
test-00489,BOS only show continental flights EOS,O O O B-airline_name O O,atis_flight
test-00490,BOS find a flight on delta from philadelphia to san francisco EOS,O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00491,BOS all delta flights to everywhere if you can EOS,O O B-airline_name O O O O O O O,atis_flight
test-00492,BOS show me all the flights from toronto on nationair EOS,O O O O O O O B-fromloc.city_name O B-airline_name O,atis_flight
test-00493,BOS show me all the united flights from boston to denver EOS,O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00494,BOS show me all the flights on united leaving from boston EOS,O O O O O O O B-airline_name O O B-fromloc.city_name O,atis_flight
test-00495,BOS when are the american flights from phoenix to milwaukee EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00496,BOS please list all united flights between pittsburgh and baltimore EOS,O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00497,BOS please list all flights between boston and philadelphia operating on sundays EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
test-00498,BOS list all flights from baltimore to san francisco on friday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00499,BOS show me flights from philadelphia to denver on a monday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
test-00500,BOS show me the flights from denver to atlanta on friday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00501,BOS flights that go from oakland to philadelphia on friday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00502,BOS baltimore to philadelphia wednesday EOS,O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O,atis_flight
test-00503,BOS i'd like a flight from montreal to san diego for sunday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00504,BOS what flights are available friday from philadelphia to oakland EOS,O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00505,BOS i would like to see the flights available from pittsburgh to san francisco for monday EOS,O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00506,BOS show me the flights on sunday from tampa to charlotte EOS,O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00507,BOS what are all flights from denver to philadelphia on saturday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00508,BOS what flights are available from denver to philadelphia on wednesday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00509,BOS i want to go from boston to washington on a saturday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O,atis_flight
test-00510,BOS show flights from burbank to st. louis on monday EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00511,BOS please show me flights from dallas to atlanta on monday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00512,BOS show me the flights from pittsburgh to los angeles on thursday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00513,BOS i'd like a list of the flights from oakland to dallas fort worth on sunday EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00514,BOS show me the flights from boston to pittsburgh on wednesday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00515,BOS list all flights from nashville to cleveland on sunday EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00516,BOS give me a flight from tampa to charlotte on sunday EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O,atis_flight
test-00517,BOS show flights from denver to san francisco EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00518,BOS what are all the flights available between pittsburgh and dallas fort worth EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
test-00519,BOS what flights from seattle to salt lake city EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
test-00520,BOS what are the flights from memphis to las vegas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00521,BOS what flights are there from pittsburgh to los angeles EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00522,BOS i'm looking for a flight from pittsburgh to san francisco EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00523,BOS show me the flights from dallas to san francisco EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00524,BOS what are the flights from boston to san francisco EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00525,BOS what flights do you have leaving boston going to san francisco EOS,O O O O O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00526,BOS list all flights please from washington to san francisco EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00527,BOS list flights between oakland and san francisco EOS,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00528,BOS interested in a flight from washington to fort worth EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00529,BOS what flights are currently available between boston and dallas fort worth EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O,atis_flight
test-00530,BOS what about flights from boston to san diego EOS,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00531,BOS flights from baltimore to san francisco EOS,O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00532,BOS i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities EOS,O O O O B-fromloc.city_name O O O O O O O O O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O O,atis_flight
test-00533,BOS show me the flights from detroit to las vegas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
test-00534,BOS what flights go from denver to atlanta EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00535,BOS show me the flights from montreal to philly EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00536,BOS flight from denver to philadelphia EOS,O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00537,BOS give me the flights from baltimore to pittsburgh EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00538,BOS i would like to fly from boston to baltimore EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00539,BOS tell me the flights that leave philadelphia and go to dallas EOS,O O O O O O O B-fromloc.city_name O O O B-toloc.city_name O,atis_flight
test-00540,BOS flight information from oakland to denver EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00541,BOS the flight will originate from boston EOS,O O O O O O B-fromloc.city_name O,atis_flight
test-00542,BOS what are the flights from pittsburgh to oakland EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00543,BOS what flights are there from baltimore to newark EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00544,BOS flights from columbus to milwaukee EOS,O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00545,BOS i'd like information on boston to washington EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00546,BOS list flights from houston to phoenix EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00547,BOS information of a flight from atlanta to pittsburgh EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00548,BOS i need to go to pittsburgh and denver EOS,O O O O O O B-toloc.city_name O B-toloc.city_name O,atis_flight
test-00549,BOS what flights from philadelphia to atlanta EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00550,BOS flight from milwaukee to denver EOS,O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00551,BOS tell me the flights from baltimore to dallas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00552,BOS i'd like to book a flight from atlanta to denver EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00553,BOS now get me from pittsburgh to denver EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00554,BOS what flights are there from boston to dallas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00555,BOS show me flights from pittsburgh to philadelphia EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00556,BOS show flights from philadelphia to boston EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00557,BOS i'd like to see flights from pittsburgh to philadelphia EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00558,BOS give me flights from pittsburgh to baltimore EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00559,BOS i need to go from philadelphia to dallas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00560,BOS show flights from pittsburgh to oakland EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00561,BOS what are the flights from chicago to indianapolis EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00562,BOS get flights from toronto to milwaukee EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00563,BOS what are the different classes that an airline offers EOS,O O O O O O O O O O O,atis_flight
test-00564,BOS show flights between boston and denver EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00565,BOS show flights from dallas to oakland EOS,O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00566,BOS show me flights from baltimore to dallas EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00567,BOS give me all the flights from memphis to charlotte EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00568,BOS i would like to see the flights from baltimore to philadelphia please EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O,atis_flight
test-00569,BOS what flights are there from indianapolis to orlando EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00570,BOS no i want to go from denver to oakland EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00571,BOS show me flights from milwaukee to orlando EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00572,BOS give me a list of flights between denver and oakland EOS,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00573,BOS show me all the flights from charlotte to cleveland EOS,O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00574,BOS give me flights from denver to baltimore EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00575,BOS tell me about flights from indianapolis to houston EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00576,BOS oakland to philadelphia EOS,O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00577,BOS what are your flights from denver to baltimore EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00578,BOS list all flights from baltimore to philadelphia EOS,O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00579,BOS what flights are available from boston to dallas EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00580,BOS i would like to see all flights from denver to philadelphia EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00581,BOS atlanta to pittsburgh EOS,O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00582,BOS give me a flight from baltimore to newark that arrives as early as possible EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O,atis_flight
test-00583,BOS what flights are there between atlanta and denver EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00584,BOS i need a flight from phoenix to atlanta EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00585,BOS i want to fly from atlanta to philadelphia EOS,O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
test-00586,BOS also give me a list of flights between oakland and boston EOS,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
