"It's Valentine's Day.
",O O O O O O ,"It's Valentine's Day.
",None
"Red, of course.
",O O O O O ,"Red, of course.
",None
"Yeah.
",O O ,"Yeah.
",None
"Yeah, I thought so too.
",O O O O O O O ,"Yeah, I thought so too.
",None
"All right.
",O O O ,"All right.
",None
"You know, it's perfectly natural to be nervous.
",O O O O O O O O O O O ,"You know, it's perfectly natural to be nervous.
",None
"-Valentine's is a very exciting day.
",O O O O O O O O ,"-Valentine's is a very exciting day.
",None
"-Oh, I'm not nervous.
",O O O O O O O ,"-Oh, I'm not nervous.
",None
"All right?
",O O O ,"All right?
",None
"It's just another day, just another dinner.
",O O O O O O O O O O ,"It's just another day, just another dinner.
",None
"It is not just another day.
",O O O O O O O ,"It is not just another day.
",None
"It's the day Saint Valentine gave his life to the Romans rather than stop marrying young Christian lovers.
",O O O O O O O O O O O O O O O O O O O O ,"It's the day Saint Valentine gave his life to the Romans rather than stop marrying young Christian lovers.
",None
"-l can feel his spirit all around us.
",O O O O O O O O O ,"-l can feel his spirit all around us.
",None
"-Oh, it's called a draft.
",O O O O O O O O ,"-Oh, it's called a draft.
",None
"And it usually wafts through doors around the middle of February.
",O O O O O O O O O O O O ,"And it usually wafts through doors around the middle of February.
",None
"Jennifer, you are far too young to be this jaded.
",O O O O O O O O O O O O ,"Jennifer, you are far too young to be this jaded.
",None
"Who's jaded?
",O O O O ,"Who's jaded?
",None
"I think it's great we have a day that commercialises on our emotions.
",O O O O O O O O O O O O O O O ,"I think it's great we have a day that commercialises on our emotions.
",None
"Not even the harsh jangle of the cash register can keep love at bay.
",O O O O O O O O O O O O O O O ,"Not even the harsh jangle of the cash register can keep love at bay.
",None
"-Something's missing.
",O O O O ,"-Something's missing.
",None
"-You look beautiful, just beautiful.
",O O O O O O O ,"-You look beautiful, just beautiful.
",None
"-No, something is definitely missing.
",O O O O O O O ,"-No, something is definitely missing.
",None
"-An unadorned neck is proper for the first date.
",O O O O O O O O O O ,"-An unadorned neck is proper for the first date.
",None
"Chaste, pure.
",O O O O ,"Chaste, pure.
",None
"And that's so me.
",O O O O O O ,"And that's so me.
",None
"You know, I've often found that the best thing for nerves is to simply breathe deeply.
",O O O O O O O O O O O O O O O O O O O ,"You know, I've often found that the best thing for nerves is to simply breathe deeply.
",None
"-ln, out.
",O O O O ,"-ln, out.
",None
"-All right, for the last time I'm not nervous.
",O O O O O O O O O O O O ,"-All right, for the last time I'm not nervous.
",None
"I have absolutely nothing to be nervous about. l-- l've been on plenty of dates with plenty of guys, and this is just another one.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I have absolutely nothing to be nervous about. l-- l've been on plenty of dates with plenty of guys, and this is just another one.
",None
"So don't make a big deal out of it.
",O O O O O O O O O O O ,"So don't make a big deal out of it.
",None
"Because it's not a big deal at all.
",O O O O O O O O O O ,"Because it's not a big deal at all.
",None
"Okay?
",O O ,"Okay?
",None
"Have fun on your date, dear.
",O O O O O O O O ,"Have fun on your date, dear.
",None
"Okay, so the plan is, we're gonna meet our friend at the club and we're gonna try and find this senior party.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Okay, so the plan is, we're gonna meet our friend at the club and we're gonna try and find this senior party.
",None
"Okay?
",O O ,"Okay?
",None
"Jackers, you're pretty darn quiet for someone I haven't seen in a year.
",O O O O O O O O O O O O O O O O O ,"Jackers, you're pretty darn quiet for someone I haven't seen in a year.
",None
"It's just weird to see you.
",O O O O O O O O ,"It's just weird to see you.
",None
"That's all.
",O O O O ,"That's all.
",None
"-Have you missed me?
",O O O O O ,"-Have you missed me?
",None
"-Yeah, of course.
",O O O O O ,"-Yeah, of course.
",None
"I'm a pretty missable kind of gal.
",O O O O O O O O O ,"I'm a pretty missable kind of gal.
",None
"-Don't you think?
",O O O O O ,"-Don't you think?
",None
"-Extremely missable.
",O O O ,"-Extremely missable.
",None
"So who's that special someone in your life these days?
",O O O O O O O O O O O O ,"So who's that special someone in your life these days?
",None
"It's funny you should ask that.
",O O O O O O O O ,"It's funny you should ask that.
",None
"-There's something you should know.
",O O O O O O O ,"-There's something you should know.
",None
"-Kate, what's wrong?
",O O O O O O ,"-Kate, what's wrong?
",None
"My boyfriend.
",O O O ,"My boyfriend.
",None
"When he broke up with me, it started just like that.
",O O O O O O O O O O O O O ,"When he broke up with me, it started just like that.
",None
"When I asked him what was wrong, he said:
",O O O O O O O O O O O ,"When I asked him what was wrong, he said:
",None
""" Funny you should ask.""
",O O O O O O O ,""" Funny you should ask.""
",None
"And then he told me that he was gay.
",O O O O O O O O O O ,"And then he told me that he was gay.
",None
"Here we are.
",O O O O ,"Here we are.
",None
"The 1 8th green, Augusta.
",O O O O O O O ,"The 1 8th green, Augusta.
",None
"If Pacey Witter can sink this putt he will become the youngest ever Masters Champion.
",O O O O O O O O O O O O O O O O ,"If Pacey Witter can sink this putt he will become the youngest ever Masters Champion.
",None
"You can see the tension in the face of his girlfriend acting sensation Miss Heather Graham.
",O O O O O O O O O O O O O O O O O ,"You can see the tension in the face of his girlfriend acting sensation Miss Heather Graham.
",None
"Hey, guys.
",O O O O ,"Hey, guys.
",None
"McPhee, you just made me drop my putter.
",O O O O O O O O O O ,"McPhee, you just made me drop my putter.
",None
"Tragic.
",O O ,"Tragic.
",None
"Dawson, Pacey, I want you to meet my friend, Kate Douglas.
",O O O O O O O O O O O O O O O ,"Dawson, Pacey, I want you to meet my friend, Kate Douglas.
",None
"Nice to meet you.
",O O O O O ,"Nice to meet you.
",None
"Any friends of Jackers are friends of mine.
",O O O O O O O O O ,"Any friends of Jackers are friends of mine.
",None
"""Jackers."" l believe she just said ""Jackers.""
",O O O O O O O O O O O O O ,"""Jackers."" l believe she just said ""Jackers.""
",None
"Yeah, well, Kate and I go way back.
",O O O O O O O O O O O ,"Yeah, well, Kate and I go way back.
",None
"Way back.
",O O O ,"Way back.
",None
"-Jack was my first boyfriend.
",O O O O O O ,"-Jack was my first boyfriend.
",None
"-Oh, way back.
",O O O O O ,"-Oh, way back.
",None
"I'd just like to put it out there that I've recently broken up with my gay boyfriend and I find myself in a highly charged emotional state.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"I'd just like to put it out there that I've recently broken up with my gay boyfriend and I find myself in a highly charged emotional state.
",None
"Okay?
",O O ,"Okay?
",None
"Thanks for your time.
",O O O O O ,"Thanks for your time.
",None
"Can we have a moment, please?
",O O O O O O O O ,"Can we have a moment, please?
",None
"Thank you.
",O O O ,"Thank you.
",None
"-Did you hear what she said?
",O O O O O O O ,"-Did you hear what she said?
",None
"-l know, I feel bad for her.
",O O O O O O O O O ,"-l know, I feel bad for her.
",None
"Add Jack, that's not one, but two gay boyfriends.
",O O O O O O O O O O O O O ,"Add Jack, that's not one, but two gay boyfriends.
",None
"Okay, I wasn't talking about so much what she said more like what she's saying.
",O O O O O O O O O O O O O O O O O O O ,"Okay, I wasn't talking about so much what she said more like what she's saying.
",None
"And the subtext is?
",O O O O O ,"And the subtext is?
",None
"That she needs to overcome the memory of her lost love.
",O O O O O O O O O O O O ,"That she needs to overcome the memory of her lost love.
",None
"If only for a brief time.
",O O O O O O O ,"If only for a brief time.
",None
"She's looking to hook up, man.
",O O O O O O O O O ,"She's looking to hook up, man.
",None
"This night just turned into a fairy tale, and you, my friend, are the shining star.
",O O O O O O O O O O O O O O O O O O O O ,"This night just turned into a fairy tale, and you, my friend, are the shining star.
",None
"I wasn't quite looking at it from that angle.
",O O O O O O O O O O O ,"I wasn't quite looking at it from that angle.
",None
"Well, that's why I'm here, little buddy, isn't it?
",O O O O O O O O O O O O O O O O ,"Well, that's why I'm here, little buddy, isn't it?
",None
"-Hey, look who's here.
",O O O O O O O ,"-Hey, look who's here.
",None
"-Joey, hey.
",O O O O ,"-Joey, hey.
",None
"-Hey.
",O O ,"-Hey.
",None
"-Hi, guys.
",O O O O ,"-Hi, guys.
",None
"Well, that's odd. I mean this couldn't be Josephine Buzzkill in front of me because I'm sure she was boycotting tonight.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Well, that's odd. I mean this couldn't be Josephine Buzzkill in front of me because I'm sure she was boycotting tonight.
",None
"Well, I came to make sure that I don't lose Dawson to the dark side.
",O O O O O O O O O O O O O O O O O O ,"Well, I came to make sure that I don't lose Dawson to the dark side.
",None
"Joey. I appreciate your concern but I'm quite capable of taking care of myself.
",O O O O O O O O O O O O O O O O O ,"Joey. I appreciate your concern but I'm quite capable of taking care of myself.
",None
"Someday you'll thank me, Dawson.
",O O O O O O O O ,"Someday you'll thank me, Dawson.
",None
"If Pacey is the devil on your shoulder then the least I can do is be the angel.
",O O O O O O O O O O O O O O O O O O O ,"If Pacey is the devil on your shoulder then the least I can do is be the angel.
",None
"Fine, then.
",O O O O ,"Fine, then.
",None
"Come with me, sweet little angel.
",O O O O O O O O ,"Come with me, sweet little angel.
",None
"Be my guest, but you are not and I repeat, not gonna ruin this night for us.
",O O O O O O O O O O O O O O O O O O O O O ,"Be my guest, but you are not and I repeat, not gonna ruin this night for us.
",None
"Hi.
",O O ,"Hi.
",None
"Henry, do you feel okay?
",O O O O O O O ,"Henry, do you feel okay?
",None
"You look kind of peaked.
",O O O O O O ,"You look kind of peaked.
",None
"I've been dreaming about this for so long, I'm afraid if I speak, I'll awake.
",O O O O O O O O O O O O O O O O O O O O O ,"I've been dreaming about this for so long, I'm afraid if I speak, I'll awake.
",None
"You are awake.
",O O O O ,"You are awake.
",None
"You're gorgeous.
",O O O O ,"You're gorgeous.
",None
"So are you.
",O O O O ,"So are you.
",None
"We're wearing the same colour.
",O O O O O O O ,"We're wearing the same colour.
",None
"Black.
",O O ,"Black.
",None
"You know, my Grams would probably say that that was a sign of the spirit of Saint Valentine.
",O O O O O O O O O O O O O O O O O O O O ,"You know, my Grams would probably say that that was a sign of the spirit of Saint Valentine.
",None
"Of course it is. I believe that.
",O O O O O O O O O ,"Of course it is. I believe that.
",None
"Oh, this is for you.
",O O O O O O O ,"Oh, this is for you.
",None
"Henry, thank you.
",O O O O O ,"Henry, thank you.
",None
"It's perfect.
",O O O O ,"It's perfect.
",None
"This whole night's gonna be perfect.
",O O O O O O O O O ,"This whole night's gonna be perfect.
",None
"-l'm sorry.
",O O O O ,"-l'm sorry.
",None
"-Oh, no, it's okay.
",O O O O O O O O ,"-Oh, no, it's okay.
",None
"-lt's not okay.
",O O O O O ,"-lt's not okay.
",None
"You're bleeding.
",O O O O ,"You're bleeding.
",None
"-No, no, it's fine, really.
",O O O O O O O O O O ,"-No, no, it's fine, really.
",None
"Just a flesh wound.
",O O O O O ,"Just a flesh wound.
",None
"Well, that was about as subtle as an Oliver Stone film.
",O O O O O O O O O O O O O ,"Well, that was about as subtle as an Oliver Stone film.
",None
"-What was?
",O O O ,"-What was?
",None
"-Shoving Dawson on that girl.
",O O O O O O ,"-Shoving Dawson on that girl.
",None
"-What, are you jealous?
",O O O O O O ,"-What, are you jealous?
",None
"-No, I'm worried about him, Pacey.
",O O O O O O O O O O ,"-No, I'm worried about him, Pacey.
",None
"-Why?
",O O ,"-Why?
",None
"-Because he's lost.
",O O O O O ,"-Because he's lost.
",None
"-l mean, can't you see that?
",O O O O O O O O O ,"-l mean, can't you see that?
",None
"-l concur with you.
",O O O O O ,"-l concur with you.
",None
"Dawson is lost.
",O O O O ,"Dawson is lost.
",None
"That's why he needs to acquire as much life experience as possible.
",O O O O O O O O O O O O O O ,"That's why he needs to acquire as much life experience as possible.
",None
"Pacey, why does life experience have to translate into these wild parties and random hook-ups?
",O O O O O O O O O O O O O O O O O ,"Pacey, why does life experience have to translate into these wild parties and random hook-ups?
",None
"What would you have the man do?
",O O O O O O O O ,"What would you have the man do?
",None
"Join a book club?
",O O O O O ,"Join a book club?
",None
"I'm screwed.
",O O O O ,"I'm screwed.
",None
"-You have to tell her.
",O O O O O O ,"-You have to tell her.
",None
"-l can't tell her.
",O O O O O O ,"-l can't tell her.
",None
"I don't wanna give her a complex.
",O O O O O O O O O O ,"I don't wanna give her a complex.
",None
"-You can't keep avoiding her all night.
",O O O O O O O O O ,"-You can't keep avoiding her all night.
",None
"-lf l tell her I'll just end up hurting her again.
",O O O O O O O O O O O O O ,"-lf l tell her I'll just end up hurting her again.
",None
"-Okay, get over yourself, Jack.
",O O O O O O O O ,"-Okay, get over yourself, Jack.
",None
"-What?
",O O ,"-What?
",None
"is there something hideously wrong with me?
",O O O O O O O O ,"is there something hideously wrong with me?
",None
"Not that I can tell.
",O O O O O O ,"Not that I can tell.
",None
"Dave, the guy I just broke up with.
",O O O O O O O O O O ,"Dave, the guy I just broke up with.
",None
"The guy that turned out to be oh-so-very-much a homosexual he used to tell me I was an acquired taste.
",O O O O O O O O O O O O O O O O O O O O O ,"The guy that turned out to be oh-so-very-much a homosexual he used to tell me I was an acquired taste.
",None
"is that just a nice way of saying I'm a filthy eyesore?
",O O O O O O O O O O O O O O ,"is that just a nice way of saying I'm a filthy eyesore?
",None
"-l'm not a filthy eyesore, am I?
",O O O O O O O O O O ,"-l'm not a filthy eyesore, am I?
",None
"-No, you're beautiful.
",O O O O O O ,"-No, you're beautiful.
",None
"In the way that "" beautiful"" used to actually mean something.
",O O O O O O O O O O O O O ,"In the way that "" beautiful"" used to actually mean something.
",None
"What was your name again?
",O O O O O O ,"What was your name again?
",None
"Scream 3 is playing at the Rialto.
",O O O O O O O O ,"Scream 3 is playing at the Rialto.
",None
"We can still catch it.
",O O O O O O ,"We can still catch it.
",None
"Easy, Potter.
",O O O O ,"Easy, Potter.
",None
"How do you think they'll respond when they find out that we're crashing their party without an invite?
",O O O O O O O O O O O O O O O O O O O O O ,"How do you think they'll respond when they find out that we're crashing their party without an invite?
",None
"Good question.
",O O O ,"Good question.
",None
"And one we should've considered before we got here.
",O O O O O O O O O O O ,"And one we should've considered before we got here.
",None
"-So who wants to go get ice cream?
",O O O O O O O O O ,"-So who wants to go get ice cream?
",None
"-We made it this far.
",O O O O O O ,"-We made it this far.
",None
"We might as well.
",O O O O O ,"We might as well.
",None
"This is my party.
",O O O O O ,"This is my party.
",None
"And I don't recall inviting any of you.
",O O O O O O O O O O ,"And I don't recall inviting any of you.
",None
"Well, you didn't.
",O O O O O O ,"Well, you didn't.
",None
"Our mistake.
",O O O ,"Our mistake.
",None
"So we'll be going now.
",O O O O O O O ,"So we'll be going now.
",None
"Do you know the password?
",O O O O O O ,"Do you know the password?
",None
"-l know kung fu.
",O O O O O ,"-l know kung fu.
",None
"-Okay, then.
",O O O O ,"-Okay, then.
",None
"Well, okay.
",O O O O ,"Well, okay.
",None
"Okay.
",O O ,"Okay.
",None
"Not so fast, kids.
",O O O O O O ,"Not so fast, kids.
",None
"You do know about the entrance fee, don't you?
",O O O O O O O O O O O O ,"You do know about the entrance fee, don't you?
",None
"Oh, yeah, of course.
",O O O O O O O ,"Oh, yeah, of course.
",None
"It's, what, 5 bucks to cover this, right?
",O O O O O O O O O O O O O ,"It's, what, 5 bucks to cover this, right?
",None
"If you'd like to join us, I need each of you to down one of these bad boys.
",O O O O O O O O O O O O O O O O O O O O O ,"If you'd like to join us, I need each of you to down one of these bad boys.
",None
"Go on.
",O O O ,"Go on.
",None
"All the cool kids are doing it.
",O O O O O O O O ,"All the cool kids are doing it.
",None
"Well, thank you, Mr. Cosby.
",O O O O O O O O ,"Well, thank you, Mr. Cosby.
",None
"Red.
",O O ,"Red.
",None
"Pretty.
",O O ,"Pretty.
",None
"-Yummy.
",O O ,"-Yummy.
",None
"-Novocaine for the soul.
",O O O O O ,"-Novocaine for the soul.
",None
"-Betty, Veronica?
",O O O O ,"-Betty, Veronica?
",None
"-Actually I'm the designated driver tonight.
",O O O O O O O O ,"-Actually I'm the designated driver tonight.
",None
"-Well, what about you, doll?
",O O O O O O O O ,"-Well, what about you, doll?
",None
"-That's an attractive offer.
",O O O O O O ,"-That's an attractive offer.
",None
"Although you're dying for the chance to hold my hair when I inevitably vomit up that beer I'm gonna have to take a rain check.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Although you're dying for the chance to hold my hair when I inevitably vomit up that beer I'm gonna have to take a rain check.
",None
"You're actually considering participating in this nonsense?
",O O O O O O O O O ,"You're actually considering participating in this nonsense?
",None
"Why can't you just let the man make his own decisions?
",O O O O O O O O O O O O O ,"Why can't you just let the man make his own decisions?
",None
"Dawson, this isn't you.
",O O O O O O O ,"Dawson, this isn't you.
",None
"Your concern for Dawson is starting to border on pathological.
",O O O O O O O O O O O ,"Your concern for Dawson is starting to border on pathological.
",None
"Guys, we're not at the gates of hell, and you're not arguing over my soul.
",O O O O O O O O O O O O O O O O O O O O ,"Guys, we're not at the gates of hell, and you're not arguing over my soul.
",None
"All right.
",O O O ,"All right.
",None
"-Thank you, Henry.
",O O O O O ,"-Thank you, Henry.
",None
"-You're just saying that.
",O O O O O O ,"-You're just saying that.
",None
"All right, well, maybe I had my doubts at first but everything's turned out really, really nicely.
",O O O O O O O O O O O O O O O O O O O O O O ,"All right, well, maybe I had my doubts at first but everything's turned out really, really nicely.
",None
"We've got a fun place to eat and what's more important is, we can spend some time doing what I was hoping that we could do on Valentine's Day, which is....
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"We've got a fun place to eat and what's more important is, we can spend some time doing what I was hoping that we could do on Valentine's Day, which is....
",None
"Get to know each other, you know what I mean?
",O O O O O O O O O O O O ,"Get to know each other, you know what I mean?
",None
"Henry.
",O O ,"Henry.
",None
"Henry.
",O O ,"Henry.
",None
"-Am I boring you?
",O O O O O ,"-Am I boring you?
",None
"-No, no, I was-- l was just--
",O O O O O O O O O O O ,"-No, no, I was-- l was just--
",None
"Resting my eyes.
",O O O O ,"Resting my eyes.
",None
"Well, feel free to put your head down and take a nap if you like.
",O O O O O O O O O O O O O O O O O ,"Well, feel free to put your head down and take a nap if you like.
",None
"Oh, okay.
",O O O O ,"Oh, okay.
",None
"-Oh, my God!
",O O O O O ,"-Oh, my God!
",None
"Henry?
",O O ,"Henry?
",None
"-Are you okay?
",O O O O ,"-Are you okay?
",None
"-How does he do it?
",O O O O O O ,"-How does he do it?
",None
"-Who, Dawson?
",O O O O ,"-Who, Dawson?
",None
"No, Pacey. I mean, how does he always manage to get us into these situations?
",O O O O O O O O O O O O O O O O O O O ,"No, Pacey. I mean, how does he always manage to get us into these situations?
",None
"It's his cocky charm.
",O O O O O O ,"It's his cocky charm.
",None
"Cocky, yes.
",O O O O ,"Cocky, yes.
",None
"But I don't think the village idiot routine equals charm.
",O O O O O O O O O O O O ,"But I don't think the village idiot routine equals charm.
",None
"Well, he means well.
",O O O O O O ,"Well, he means well.
",None
"-Why is he so irritating?
",O O O O O O ,"-Why is he so irritating?
",None
"-lf you think about it I mean, he is just this big, dopey dog.
",O O O O O O O O O O O O O O O O O ,"-lf you think about it I mean, he is just this big, dopey dog.
",None
"It's like he runs through the house destroying everything.
",O O O O O O O O O O O ,"It's like he runs through the house destroying everything.
",None
"And then he looks up at you like, ""Wait, what did you expect?
",O O O O O O O O O O O O O O O O O ,"And then he looks up at you like, ""Wait, what did you expect?
",None
"I'm just a dog.""
",O O O O O O O ,"I'm just a dog.""
",None
"You know who you sound like?
",O O O O O O O ,"You know who you sound like?
",None
"Who?
",O O ,"Who?
",None
"Me.
",O O ,"Me.
",None
"Right before I started dating him.
",O O O O O O O ,"Right before I started dating him.
",None
"You in the golf cart, pull over.
",O O O O O O O O O ,"You in the golf cart, pull over.
",None
"Evening, ladies.
",O O O O ,"Evening, ladies.
",None
"-Hey, Kate.
",O O O O ,"-Hey, Kate.
",None
"-Hey, Dawson.
",O O O O ,"-Hey, Dawson.
",None
"-l was wondering--
",O O O O ,"-l was wondering--
",None
"-You were wondering?
",O O O O ,"-You were wondering?
",None
"Are you gonna repeat everything I say?
",O O O O O O O O O ,"Are you gonna repeat everything I say?
",None
"Are you gonna repeat everything I say?
",O O O O O O O O O ,"Are you gonna repeat everything I say?
",None
"Isn't that annoying?
",O O O O O ,"Isn't that annoying?
",None
"I'm sorry.
",O O O O ,"I'm sorry.
",None
"You were wondering?
",O O O O ,"You were wondering?
",None
"I was wondering if you wanted to take a walk.
",O O O O O O O O O O O ,"I was wondering if you wanted to take a walk.
",None
"-With you?
",O O O ,"-With you?
",None
"-With me, yeah.
",O O O O O ,"-With me, yeah.
",None
"-A walk sounds neat.
",O O O O O ,"-A walk sounds neat.
",None
"Let's go.
",O O O O ,"Let's go.
",None
"-Okay.
",O O ,"-Okay.
",None
"He'll be at St. Matthew's later.
",O O O O O O O O O ,"He'll be at St. Matthew's later.
",None
"He'll be fine.
",O O O O O ,"He'll be fine.
",None
"God, I cannot believe that you sold your blood.
",O O O O O O O O O O O O ,"God, I cannot believe that you sold your blood.
",None
"-Twice in a 48-hour period.
",O O O O O O ,"-Twice in a 48-hour period.
",None
"-What were you thinking?
",O O O O O ,"-What were you thinking?
",None
"I wanted to make sure I did everything possible to make tonight unforgettable.
",O O O O O O O O O O O O O O ,"I wanted to make sure I did everything possible to make tonight unforgettable.
",None
"-Well, you did.
",O O O O O ,"-Well, you did.
",None
"-And I wanted to buy you this.
",O O O O O O O O ,"-And I wanted to buy you this.
",None
"Henry.
",O O ,"Henry.
",None
"It's a ring.
",O O O O O ,"It's a ring.
",None
"-And it's orange.
",O O O O O ,"-And it's orange.
",None
"-lt's Hungarian red.
",O O O O O ,"-lt's Hungarian red.
",None
"Try it on.
",O O O O ,"Try it on.
",None
"-No.
",O O ,"-No.
",None
"-Henry.
",O O ,"-Henry.
",None
"-Please don't worry about this.
",O O O O O O O ,"-Please don't worry about this.
",None
"-l ruined everything.
",O O O O ,"-l ruined everything.
",None
"No, Henry, it's fine.
",O O O O O O O O ,"No, Henry, it's fine.
",None
"Please don't worry about it.
",O O O O O O O ,"Please don't worry about it.
",None
"-l wanted everything to be so perfect.
",O O O O O O O O ,"-l wanted everything to be so perfect.
",None
"-lt is.
",O O O ,"-lt is.
",None
"This is perfect. lt's perfect.
",O O O O O O O O ,"This is perfect. lt's perfect.
",None
"I know what you're doing.
",O O O O O O O ,"I know what you're doing.
",None
"Really?
",O O ,"Really?
",None
"And what's that?
",O O O O O ,"And what's that?
",None
"You're the resident caretaker.
",O O O O O O ,"You're the resident caretaker.
",None
"-The what?
",O O O ,"-The what?
",None
"-The gang's nice guy.
",O O O O O O ,"-The gang's nice guy.
",None
"Freddie Friendly.
",O O O ,"Freddie Friendly.
",None
"The one who volunteers to take highly emotional and progressively wasted types off of everybody's hands so the other boys can go and have fun.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"The one who volunteers to take highly emotional and progressively wasted types off of everybody's hands so the other boys can go and have fun.
",None
"Don't worry about little old me, Dawson.
",O O O O O O O O O O ,"Don't worry about little old me, Dawson.
",None
"I will present you with no burden whatsoever.
",O O O O O O O O O ,"I will present you with no burden whatsoever.
",None
"-This place is hilly.
",O O O O O ,"-This place is hilly.
",None
"-Wait a minute.
",O O O O ,"-Wait a minute.
",None
"Why would you assume that?
",O O O O O O ,"Why would you assume that?
",None
"-Assume what?
",O O O ,"-Assume what?
",None
"-That I'm a nice guy.
",O O O O O O O ,"-That I'm a nice guy.
",None
"Maybe I could be trying to take advantage of your situation.
",O O O O O O O O O O O O ,"Maybe I could be trying to take advantage of your situation.
",None
"And you find that humorous.
",O O O O O O ,"And you find that humorous.
",None
"I may be drunk and I may hardly know you but that's not you.
",O O O O O O O O O O O O O O O O ,"I may be drunk and I may hardly know you but that's not you.
",None
"-lt isn't?
",O O O O ,"-lt isn't?
",None
"-No, it isn't.
",O O O O O O ,"-No, it isn't.
",None
"I mean, first of all who in a million years that was trying to take advantage of my situation would use the expression:
",O O O O O O O O O O O O O O O O O O O O O O O O O ,"I mean, first of all who in a million years that was trying to take advantage of my situation would use the expression:
",None
""" l'm trying to take advantage of your situation""?
",O O O O O O O O O O O O ,""" l'm trying to take advantage of your situation""?
",None
"is it really too much to ask the universe that once just once, just one single, solitary time you conspire with my desire to have a good time?
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"is it really too much to ask the universe that once just once, just one single, solitary time you conspire with my desire to have a good time?
",None
"Quit whining.
",O O O ,"Quit whining.
",None
"There are people dying in the Balkans.
",O O O O O O O O ,"There are people dying in the Balkans.
",None
"You be quiet, okay?
",O O O O O O ,"You be quiet, okay?
",None
"-This is between me and the fates.
",O O O O O O O O ,"-This is between me and the fates.
",None
"-Call me loco but maybe if you just acted instead of hemming and hawing and debating and conversing, then maybe you'd actually see some results.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"-Call me loco but maybe if you just acted instead of hemming and hawing and debating and conversing, then maybe you'd actually see some results.
",None
"-What is that supposed to mean?
",O O O O O O O ,"-What is that supposed to mean?
",None
"-Simply put:
",O O O ,"-Simply put:
",None
"If you don't want to be a nice guy, Dawson when you take a girl into the woods don't talk to her about kissing her.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"If you don't want to be a nice guy, Dawson when you take a girl into the woods don't talk to her about kissing her.
",None
"Kiss her.
",O O O ,"Kiss her.
",None
"Especially after you've told her that she was beautiful in the way that "" beautiful"" used to actually mean something.
",O O O O O O O O O O O O O O O O O O O O O O O ,"Especially after you've told her that she was beautiful in the way that "" beautiful"" used to actually mean something.
",None
"-lt's that simple?
",O O O O O ,"-lt's that simple?
",None
"-lt's that simple.
",O O O O O ,"-lt's that simple.
",None
"Hold that impulse.
",O O O O ,"Hold that impulse.
",None
"Perfect.
",O O ,"Perfect.
",None
"Just perfect.
",O O O ,"Just perfect.
",None
"You're home early.
",O O O O O ,"You're home early.
",None
"Unfortunately, not early enough.
",O O O O O O ,"Unfortunately, not early enough.
",None
"The haggard girl that you're looking at now is straight from the date from hell.
",O O O O O O O O O O O O O O O O O ,"The haggard girl that you're looking at now is straight from the date from hell.
",None
"Something for you and Henry to laugh about on your second date.
",O O O O O O O O O O O O O ,"Something for you and Henry to laugh about on your second date.
",None
"Sadly enough, I don't think there's gonna be a second date, Grams.
",O O O O O O O O O O O O O O O O O O ,"Sadly enough, I don't think there's gonna be a second date, Grams.
",None
"-Because of just one sour evening?
",O O O O O O O ,"-Because of just one sour evening?
",None
"-This was our first real date and to call it sour would be a kind review.
",O O O O O O O O O O O O O O O O O ,"-This was our first real date and to call it sour would be a kind review.
",None
"Jennifer, you have got to get over your preconceptions about what a date is supposed to be.
",O O O O O O O O O O O O O O O O O O O ,"Jennifer, you have got to get over your preconceptions about what a date is supposed to be.
",None
"A date even if it's a bad one, is just another moment.
",O O O O O O O O O O O O O O O ,"A date even if it's a bad one, is just another moment.
",None
"It's just another pearl in a great, wondrous necklace.
",O O O O O O O O O O O O ,"It's just another pearl in a great, wondrous necklace.
",None
"Okay, before you wax geriatric, let me just cut to the chase.
",O O O O O O O O O O O O O O O ,"Okay, before you wax geriatric, let me just cut to the chase.
",None
"Henry is right now in the hospital because he oversold his blood in order to buy me a Hungarian-red ring, which, by the way, is too small.
",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,"Henry is right now in the hospital because he oversold his blood in order to buy me a Hungarian-red ring, which, by the way, is too small.
",None
"Sweet, yes.
",O O O O ,"Sweet, yes.
",None
"Adorable, sure.
",O O O O ,"Adorable, sure.
",None
"Grammar school, definitely.
",O O O O O ,"Grammar school, definitely.
",None
"Henry never claimed to be the sophisticated sort.
",O O O O O O O O O ,"Henry never claimed to be the sophisticated sort.
",None
"Which is exactly my point.
",O O O O O O ,"Which is exactly my point.
",None
"I mean, why go for all this trouble?
",O O O O O O O O O O ,"I mean, why go for all this trouble?
",None
"Why plan a dinner?
",O O O O O ,"Why plan a dinner?
",None
"Why buy me jewellery if that's not who you are?
",O O O O O O O O O O O O ,"Why buy me jewellery if that's not who you are?
",None
