utterance,labels,delexicalised,intent
Can you pull up a movie schedule for me ,O O O O O B-object_type I-object_type O O ,Can you pull up a _object_type_ for me ,SearchScreeningEvent
What is the movie schedule for animated movies in the area,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,What is the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
whats the movie schedule for movies nearby,O O B-object_type I-object_type O B-movie_type B-spatial_relation ,whats the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
I'd like to know when I can see The Taking of Flight 847  The Uli Derickson Story at Amco Entertainment ,O O O O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,I'd like to know when I can see _movie_name_ at _location_name_ ,SearchScreeningEvent
What movies are playing at Southern Theatres,O B-movie_type O O O B-location_name I-location_name ,What _movie_type_ are playing at _location_name_,SearchScreeningEvent
What films are going to be playing at Harkins Theatres at zero a m  ,O B-movie_type O O O O O O B-location_name I-location_name O B-timerange I-timerange I-timerange ,What _movie_type_ are going to be playing at _location_name_ at _timerange_ ,SearchScreeningEvent
What are movie times for movies playing in the neighborhood ,O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What are _object_type_ for _movie_type_ playing _spatial_relation_ ,SearchScreeningEvent
What time is Scream of Stone playing,O O O B-movie_name I-movie_name I-movie_name O ,What time is _movie_name_ playing,SearchScreeningEvent
What are the movie times for movies premiering in the neighbourhood ,O O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What are the _object_type_ for _movie_type_ premiering _spatial_relation_ ,SearchScreeningEvent
Give me the showtime for Bobby Yeah playing at the cinema,O O O O O B-movie_name I-movie_name O O O B-object_location_type ,Give me the showtime for _movie_name_ playing at the _object_location_type_,SearchScreeningEvent
Find movie times ,O B-object_type I-object_type ,Find _object_type_ ,SearchScreeningEvent
find the nearest movie house showing Good Morning  Babylon,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name ,find the _spatial_relation_ _object_location_type_ showing _movie_name_,SearchScreeningEvent
What animated movies are playing in thirteen hours at the closest movie theatre,O B-movie_type I-movie_type O O B-timerange I-timerange I-timerange O O B-spatial_relation B-object_location_type I-object_location_type ,What _movie_type_ are playing _timerange_ at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
When is One Sunday Morning scheduled to be played ,O O B-movie_name I-movie_name I-movie_name O O O O ,When is _movie_name_ scheduled to be played ,SearchScreeningEvent
find Cinemark Theatres with films,O B-location_name I-location_name O B-movie_type ,find _location_name_ with _movie_type_,SearchScreeningEvent
What time is Stranger in Town playing at the nearest cinema ,O O O B-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type ,What time is _movie_name_ playing at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
I'd like to watch Nathan the Wise at the closest movie house,O O O O O B-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,I'd like to watch _movie_name_ at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
What time is Crawlspace playing at the Caribbean Cinemas,O O O B-movie_name O O O B-location_name I-location_name ,What time is _movie_name_ playing at the _location_name_,SearchScreeningEvent
Find the movie schedule for 12 53 AM,O O B-object_type I-object_type O B-timerange I-timerange I-timerange ,Find the _object_type_ for _timerange_,SearchScreeningEvent
Find the movie schedule for movies in the area ,O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Find the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
Find me the movie schedule for ArcLight Hollywood,O O O B-object_type I-object_type O B-location_name I-location_name ,Find me the _object_type_ for _location_name_,SearchScreeningEvent
What are the movie schedules for Kerasotes Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,What are the _object_type_ for _location_name_,SearchScreeningEvent
find films in the neighborhood,O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,find _movie_type_ _spatial_relation_,SearchScreeningEvent
Find movie schedules ,O B-object_type I-object_type ,Find _object_type_ ,SearchScreeningEvent
What time is The Night Before the Premiere playing at the movie house,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,What time is _movie_name_ playing at the _object_location_type_,SearchScreeningEvent
I'd like to watch The Details at the cinema,O O O O O B-movie_name I-movie_name O O B-object_location_type ,I'd like to watch _movie_name_ at the _object_location_type_,SearchScreeningEvent
is The Slut playing at 07 27 A M  at Harkins Theatres,O B-movie_name I-movie_name O O B-timerange I-timerange I-timerange I-timerange O B-location_name I-location_name ,is _movie_name_ playing at _timerange_ at _location_name_,SearchScreeningEvent
Find the movie schedules at Magic Johnson Theatres,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Find the _object_type_ at _location_name_,SearchScreeningEvent
Show movie times of movies in the neighbourhood,O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Show _object_type_ of _movie_type_ _spatial_relation_,SearchScreeningEvent
Which is the nearest cinema showing movies that start in nineteen seconds ,O O O B-spatial_relation B-object_location_type O B-movie_type O O B-timerange I-timerange I-timerange ,Which is the _spatial_relation_ _object_location_type_ showing _movie_type_ that start _timerange_ ,SearchScreeningEvent
What are the movie times at Goodrich Quality Theaters,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,What are the _object_type_ at _location_name_,SearchScreeningEvent
Can I get the showtimes for films at Malco Theatres ,O O O O O O B-movie_type O B-location_name I-location_name ,Can I get the showtimes for _movie_type_ at _location_name_ ,SearchScreeningEvent
I need a list of animated movies playing around here,O O O O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation ,I need a list of _movie_type_ playing _spatial_relation_,SearchScreeningEvent
When is One by One playing ,O O B-movie_name I-movie_name I-movie_name O ,When is _movie_name_ playing ,SearchScreeningEvent
What animated movies are on the movie schedule close by ,O B-movie_type I-movie_type O O O B-object_type I-object_type B-spatial_relation I-spatial_relation ,What _movie_type_ are on the _object_type_ _spatial_relation_ ,SearchScreeningEvent
give me the local movie times,O O O O B-object_type I-object_type ,give me the local _object_type_,SearchScreeningEvent
Give me the movie schedule for Cineplex Odeon Corporation,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Give me the _object_type_ for _location_name_,SearchScreeningEvent
when can i see Red Hot Tires,O O O O B-movie_name I-movie_name I-movie_name ,when can i see _movie_name_,SearchScreeningEvent
find movie schedules in MJR Theatres,O B-object_type I-object_type O B-location_name I-location_name ,find _object_type_ in _location_name_,SearchScreeningEvent
find movie schedules in Warren Theatres,O B-object_type I-object_type O B-location_name I-location_name ,find _object_type_ in _location_name_,SearchScreeningEvent
Tell me the films playing at the closest movie house to me,O O O B-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type O O ,Tell me the _movie_type_ playing at the _spatial_relation_ _object_location_type_ to me,SearchScreeningEvent
Find me the showtimes for How to Commit Marriage ,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name ,Find me the showtimes for _movie_name_ ,SearchScreeningEvent
Find the schedule for No Time to Be Young at AMC Theaters ,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,Find the _object_type_ for _movie_name_ at _location_name_ ,SearchScreeningEvent
Find movies playing at the closest movie theatre,O B-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type ,Find _movie_type_ playing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
Can I know what animated movies are scheduled in the neighbourhood ,O O O O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,Can I know what _movie_type_ are scheduled _spatial_relation_ ,SearchScreeningEvent
Find the schedule for for The Unnaturals at 13 ,O O B-object_type O O B-movie_name I-movie_name O B-timerange ,Find the _object_type_ for for _movie_name_ at _timerange_ ,SearchScreeningEvent
find Plitt Theatres showing animated movies,O B-location_name I-location_name O B-movie_type I-movie_type ,find _location_name_ showing _movie_type_,SearchScreeningEvent
What is the movie schedule for the North American Cinemas,O O O B-object_type I-object_type O O B-location_name I-location_name I-location_name ,What is the _object_type_ for the _location_name_,SearchScreeningEvent
When will The Honor of an Outlaw be showing ,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O ,When will _movie_name_ be showing ,SearchScreeningEvent
What animated movies are in the neighbourhood ,O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,What _movie_type_ are _spatial_relation_ ,SearchScreeningEvent
find movies close by,O B-movie_type B-spatial_relation I-spatial_relation ,find _movie_type_ _spatial_relation_,SearchScreeningEvent
What is the movie schedule today at Neighborhood Cinema Group ,O O O B-object_type I-object_type O O B-location_name I-location_name I-location_name ,What is the _object_type_ today at _location_name_ ,SearchScreeningEvent
Find what movies are showing at the nearest movie house,O O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,Find what _movie_type_ are showing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
find the nearest movie theatre with movies,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type ,find the _spatial_relation_ _object_location_type_ with _movie_type_,SearchScreeningEvent
show movie times of Regal Entertainment Group,O B-object_type I-object_type O B-location_name I-location_name I-location_name ,show _object_type_ of _location_name_,SearchScreeningEvent
I'd like to watch films in 23 hours in the neighborhood,O O O O O B-movie_type B-timerange I-timerange I-timerange B-spatial_relation I-spatial_relation I-spatial_relation ,I'd like to watch _movie_type_ _timerange_ _spatial_relation_,SearchScreeningEvent
What time is The Sea Chase playing,O O O B-movie_name I-movie_name I-movie_name O ,What time is _movie_name_ playing,SearchScreeningEvent
Find movie schedules for close by films ,O B-object_type I-object_type O B-spatial_relation I-spatial_relation B-movie_type ,Find _object_type_ for _spatial_relation_ _movie_type_ ,SearchScreeningEvent
what animated movie are at the theater in the neighborhood,O B-movie_type I-movie_type O O O O B-spatial_relation I-spatial_relation I-spatial_relation ,what _movie_type_ are at the theater _spatial_relation_,SearchScreeningEvent
Is the start time 15 16 52 for movies in the neighborhood ,O O O O B-timerange I-timerange I-timerange O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Is the start time _timerange_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
find The Terror Within,O B-movie_name I-movie_name I-movie_name ,find _movie_name_,SearchScreeningEvent
show me the schedule of American Primitive in Santikos Theatres,O O O B-object_type O B-movie_name I-movie_name O B-location_name I-location_name ,show me the _object_type_ of _movie_name_ in _location_name_,SearchScreeningEvent
What time is In the Crosswind playing at Marcus Corporation ,O O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,What time is _movie_name_ playing at _location_name_ ,SearchScreeningEvent
show me movies in the area,O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,show me _movie_type_ _spatial_relation_,SearchScreeningEvent
What is the movie schedule,O O O B-object_type I-object_type ,What is the _object_type_,SearchScreeningEvent
I'd like to watch In High Places,O O O O O B-movie_name I-movie_name I-movie_name ,I'd like to watch _movie_name_,SearchScreeningEvent
When is Just Before Nightfall playing ,O O B-movie_name I-movie_name I-movie_name O ,When is _movie_name_ playing ,SearchScreeningEvent
find a movie theatre with animated movies that is closest to me,O O B-object_location_type I-object_location_type O B-movie_type I-movie_type O O B-spatial_relation O O ,find a _object_location_type_ with _movie_type_ that is _spatial_relation_ to me,SearchScreeningEvent
What films are at Century Theatres in twelve hours,O B-movie_type O O B-location_name I-location_name B-timerange I-timerange I-timerange ,What _movie_type_ are at _location_name_ _timerange_,SearchScreeningEvent
What films start at eighteen at Caribbean Cinemas,O B-movie_type O O B-timerange O B-location_name I-location_name ,What _movie_type_ start at _timerange_ at _location_name_,SearchScreeningEvent
Can I get the Cineplex Odeon Corporation showings for Small Town Story ,O O O O B-location_name I-location_name I-location_name O O B-movie_name I-movie_name I-movie_name ,Can I get the _location_name_ showings for _movie_name_ ,SearchScreeningEvent
what's the closest cinema playing Six Days  Three Activists  Three Wars  One Dream at sunrise,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange ,what's the _spatial_relation_ _object_location_type_ playing _movie_name_ at _timerange_,SearchScreeningEvent
Can you let me know what animated movies are playing close by ,O O O O O O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation ,Can you let me know what _movie_type_ are playing _spatial_relation_ ,SearchScreeningEvent
Where is Feast II  No Limit playing,O O B-movie_name I-movie_name I-movie_name I-movie_name O ,Where is _movie_name_ playing,SearchScreeningEvent
Where theater is playing The Ranger and the Lady at 10 AM,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange I-timerange ,Where theater is playing _movie_name_ at _timerange_,SearchScreeningEvent
Find the schedule for movies at the nearest cinema ,O O B-object_type O B-movie_type O O B-spatial_relation B-object_location_type ,Find the _object_type_ for _movie_type_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
what time is Mulawin  The Movie showing at the nearest movie house,O O O B-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type ,what time is _movie_name_ showing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
I want movie times for Fox Theatres,O O B-object_type I-object_type O B-location_name I-location_name ,I want _object_type_ for _location_name_,SearchScreeningEvent
What time is Tasher Desh playing at the nearest movie house,O O O B-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type ,What time is _movie_name_ playing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
What time does Tie a Yellow Ribbon play at Magic Johnson Theatres ,O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,What time does _movie_name_ play at _location_name_ ,SearchScreeningEvent
What movies are playing at the closest movie theatre,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,What _movie_type_ are playing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
find nearby movies,O B-spatial_relation B-movie_type ,find _spatial_relation_ _movie_type_,SearchScreeningEvent
Tell me the movie schedules for Loews Cineplex Entertainment,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Tell me the _object_type_ for _location_name_,SearchScreeningEvent
When is The Life and Death of King Richard II playing at Mann Theatres ,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,When is _movie_name_ playing at _location_name_ ,SearchScreeningEvent
What are the movie schedules for the Loews Cineplex,O O O B-object_type I-object_type O O B-location_name I-location_name ,What are the _object_type_ for the _location_name_,SearchScreeningEvent
Find the movie schedule for movies close by ,O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation ,Find the _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
What animated movies are playing nearby,O B-movie_type I-movie_type O O B-spatial_relation ,What _movie_type_ are playing _spatial_relation_,SearchScreeningEvent
What time does Johnny Got His Gun play,O O O B-movie_name I-movie_name I-movie_name I-movie_name O ,What time does _movie_name_ play,SearchScreeningEvent
Find movie times for nine PM ,O B-object_type I-object_type O B-timerange I-timerange ,Find _object_type_ for _timerange_ ,SearchScreeningEvent
Show me the movie schedules for the nearest movie theatre in Invasion U S A  ,O O O O O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name ,Show me the movie schedules for the _spatial_relation_ _object_location_type_ in _movie_name_ ,SearchScreeningEvent
Show the movie schedules at MJR Theatres,O O B-object_type I-object_type O B-location_name I-location_name ,Show the _object_type_ at _location_name_,SearchScreeningEvent
List movie times at B&B Theatres,O B-object_type I-object_type O B-location_name I-location_name I-location_name I-location_name ,List _object_type_ at _location_name_,SearchScreeningEvent
what films are playing at the nearest movie house,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,what _movie_type_ are playing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
could you please show me movie schedules,O O O O O B-object_type I-object_type ,could you please show me _object_type_,SearchScreeningEvent
find a movie schedule in the neighborhood for animated movies,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation O B-movie_type I-movie_type ,find a _object_type_ _spatial_relation_ for _movie_type_,SearchScreeningEvent
I want to go see A Troll in Central Park ,O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,I want to go see _movie_name_ ,SearchScreeningEvent
show me animated movies with movie times close by,O O B-movie_type I-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation ,show me _movie_type_ with _object_type_ _spatial_relation_,SearchScreeningEvent
Tell me what movies are showing at seven am at the closest movie house ,O O O B-movie_type O O O B-timerange I-timerange O O B-spatial_relation B-object_location_type I-object_location_type ,Tell me what _movie_type_ are showing at _timerange_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
where is The Adventure of the Yellow Curl Papers playing,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,where is _movie_name_ playing,SearchScreeningEvent
can i have the movie schedules,O O O O B-object_type I-object_type ,can i have the _object_type_,SearchScreeningEvent
Showtimes for animated movies fro Goodrich Quality Theaters ,O O B-movie_type I-movie_type O B-location_name I-location_name I-location_name ,Showtimes for _movie_type_ fro _location_name_ ,SearchScreeningEvent
What movie schedules are animated movies close by,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,What _object_type_ are _movie_type_ _spatial_relation_,SearchScreeningEvent
Where the Sky Meets the Land time playing,B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O ,_movie_name_ time playing,SearchScreeningEvent
what movie is playing at Showcase Cinemas ,O B-movie_type O O O B-location_name I-location_name ,what _movie_type_ is playing at _location_name_ ,SearchScreeningEvent
find the closest showing of The Taste of Others at a cinema,O O B-spatial_relation O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type ,find the _spatial_relation_ showing of _movie_name_ at a _object_location_type_,SearchScreeningEvent
Find movie schedules ,O B-object_type I-object_type ,Find _object_type_ ,SearchScreeningEvent
I need an animated movies in the area for dinner time,O O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation O B-timerange O ,I need an _movie_type_ _spatial_relation_ for _timerange_ time,SearchScreeningEvent
show me the movie schedules for animated movies around here,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,show me the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Can I get the showings for Mysterious Crossing ,O O O O O O B-movie_name I-movie_name ,Can I get the showings for _movie_name_ ,SearchScreeningEvent
When is Up the Yangtze playing at Goodrich Quality Theaters,O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,When is _movie_name_ playing at _location_name_,SearchScreeningEvent
What movies are showing at the nearest movie theatre in 8 minutes ,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type B-timerange I-timerange I-timerange ,What _movie_type_ are showing at the _spatial_relation_ _object_location_type_ _timerange_ ,SearchScreeningEvent
what movies are playing in the area ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,what _movie_type_ are playing _spatial_relation_ ,SearchScreeningEvent
Find movie schedules ,O B-object_type I-object_type ,Find _object_type_ ,SearchScreeningEvent
what's the movie schedules for Magic Johnson Theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,what's the _object_type_ for _location_name_,SearchScreeningEvent
What movies are playing in the area ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,What _movie_type_ are playing _spatial_relation_ ,SearchScreeningEvent
find movie times,O B-object_type I-object_type ,find _object_type_,SearchScreeningEvent
Let me know what animated movies are playing around here ,O O O O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation ,Let me know what _movie_type_ are playing _spatial_relation_ ,SearchScreeningEvent
Can I get the showtimes for animated movie in the neighbourhood ,O O O O O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Can I get the showtimes for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
I need a movie schedule for any films playing close by,O O O B-object_type I-object_type O O B-movie_type O B-spatial_relation I-spatial_relation ,I need a _object_type_ for any _movie_type_ playing _spatial_relation_,SearchScreeningEvent
find a Consolidated Theatres showing The Good Old Naughty Days,O O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,find a _location_name_ showing _movie_name_,SearchScreeningEvent
When is Watchman Vadivel playing ,O O B-movie_name I-movie_name O ,When is _movie_name_ playing ,SearchScreeningEvent
Can you pull up showings for Pop Goes the Easel at the local movie theatre ,O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,Can you pull up showings for _movie_name_ at the local _object_location_type_ ,SearchScreeningEvent
what films are playing at the closest movie house,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,what _movie_type_ are playing at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
i want to see Love  Speed and Thrills at the nearest cinema,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type ,i want to see _movie_name_ at the _spatial_relation_ _object_location_type_,SearchScreeningEvent
Tell me where I can watch Common Law Cabin,O O O O O O B-movie_name I-movie_name I-movie_name ,Tell me where I can watch _movie_name_,SearchScreeningEvent
find movie schedules,O B-object_type I-object_type ,find _object_type_,SearchScreeningEvent
Find movie times for animated movies in the area ,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Find _object_type_ for _movie_type_ _spatial_relation_ ,SearchScreeningEvent
when this evening is Casa Amor  Exclusive for Ladies playing and where,O O B-timerange O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O ,when this _timerange_ is _movie_name_ playing and where,SearchScreeningEvent
Find movie times ,O B-object_type I-object_type ,Find _object_type_ ,SearchScreeningEvent
I'd like to see the movie schedule for movies in the area,O O O O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,I'd like to see the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Is Gods of Metal playing,O B-movie_name I-movie_name I-movie_name O ,Is _movie_name_ playing,SearchScreeningEvent
Is Black & White  The Dawn of Justice playing at the movie theatre ,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,Is _movie_name_ playing at the _object_location_type_ ,SearchScreeningEvent
Is The Umbrellas of Cherbourg playing near me ,O B-movie_name I-movie_name I-movie_name I-movie_name O O O ,Is _movie_name_ playing near me ,SearchScreeningEvent
What are the movie schedules,O O O B-object_type I-object_type ,What are the _object_type_,SearchScreeningEvent
whats the closest movie house showing Home Room,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name ,whats the _spatial_relation_ _object_location_type_ showing _movie_name_,SearchScreeningEvent
What is the nearest movie theatre showing Ocean’s 13 ,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name ,What is the _spatial_relation_ _object_location_type_ showing _movie_name_ ,SearchScreeningEvent
Find movie times ,O B-object_type I-object_type ,Find _object_type_ ,SearchScreeningEvent
show movie schedule in MJR Theatres,O B-object_type I-object_type O B-location_name I-location_name ,show _object_type_ in _location_name_,SearchScreeningEvent
Tell me what films are playing at Plitt Theatres,O O O B-movie_type O O O B-location_name I-location_name ,Tell me what _movie_type_ are playing at _location_name_,SearchScreeningEvent
What is the showtime for Arsho,O O O O O B-movie_name ,What is the showtime for _movie_name_,SearchScreeningEvent
tell me what films are around here,O O O B-movie_type O B-spatial_relation I-spatial_relation ,tell me what _movie_type_ are _spatial_relation_,SearchScreeningEvent
show me movie schedules,O O B-object_type I-object_type ,show me _object_type_,SearchScreeningEvent
What time is The Bride’s Journey playing at Star Theatres ,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,What time is _movie_name_ playing at _location_name_ ,SearchScreeningEvent
What movie theatre is playing The Magnificent Scoundrels,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name ,What _object_location_type_ is playing _movie_name_,SearchScreeningEvent
find a cinema nearest showing Twilight of Shadows at breakfast time,O O B-object_location_type B-spatial_relation O B-movie_name I-movie_name I-movie_name O B-timerange O ,find a _object_location_type_ _spatial_relation_ showing _movie_name_ at _timerange_ time,SearchScreeningEvent
find KB Theatres with movies,O B-location_name I-location_name O B-movie_type ,find _location_name_ with _movie_type_,SearchScreeningEvent
I need movie times for movies playing in the area,O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,I need _object_type_ for _movie_type_ playing _spatial_relation_,SearchScreeningEvent
What is the local movie schedule,O O O O B-object_type I-object_type ,What is the local _object_type_,SearchScreeningEvent
find movie schedules in the neighborhood for movies,O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation O B-movie_type ,find _object_type_ _spatial_relation_ for _movie_type_,SearchScreeningEvent
Find me the nearest movie house that is showing The Saviour ,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name ,Find me the _spatial_relation_ _object_location_type_ that is showing _movie_name_ ,SearchScreeningEvent
What is the movie times,O O O B-object_type I-object_type ,What is the _object_type_,SearchScreeningEvent
Where is the closest movie house that's playing The Mark ,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name ,Where is the _spatial_relation_ _object_location_type_ that's playing _movie_name_ ,SearchScreeningEvent
give me the movie times,O O O B-object_type I-object_type ,give me the _object_type_,SearchScreeningEvent
What is the movie schedule for movies close by,O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation ,What is the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
What are the movie schedules,O O O B-object_type I-object_type ,What are the _object_type_,SearchScreeningEvent
What are the movie schedule now,O O O B-object_type I-object_type B-timerange ,What are the _object_type_ _timerange_,SearchScreeningEvent
Show the movie times,O O B-object_type I-object_type ,Show the _object_type_,SearchScreeningEvent
Which animated movies are showing close by ,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation ,Which _movie_type_ are showing _spatial_relation_ ,SearchScreeningEvent
Can I get the showtimes for the closest cinema showing I’m a Cyborg  But That’s OK ,O O O O O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Can I get the showtimes for the _spatial_relation_ _object_location_type_ showing _movie_name_ ,SearchScreeningEvent
Please give me movie schedules,O O O B-object_type I-object_type ,Please give me _object_type_,SearchScreeningEvent
When is The Third Eye showing at Dickinson Theatres ,O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,When is _movie_name_ showing at _location_name_ ,SearchScreeningEvent
Find time for films at the North American Cinemas,O O O B-movie_type O O B-location_name I-location_name I-location_name ,Find time for _movie_type_ at the _location_name_,SearchScreeningEvent
What time is The Hotline playing at the movie theatre,O O O B-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,What time is _movie_name_ playing at the _object_location_type_,SearchScreeningEvent
Show me the films close by and the movie times for today ,O O O B-movie_type B-spatial_relation I-spatial_relation O O B-object_type I-object_type O O ,Show me the _movie_type_ _spatial_relation_ and the _object_type_ for today ,SearchScreeningEvent
Please show me the movies playing at Amco Entertainment ,O O O O B-movie_type O O B-location_name I-location_name ,Please show me the _movie_type_ playing at _location_name_ ,SearchScreeningEvent
List films in the neighborhood ,O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,List _movie_type_ _spatial_relation_ ,SearchScreeningEvent
Show me the closest cinema playing movies ,O O O B-spatial_relation B-object_location_type O B-movie_type ,Show me the _spatial_relation_ _object_location_type_ playing _movie_type_ ,SearchScreeningEvent
