utterance,labels,delexicalised,intent
Add this tune to my Bedroom Jams playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add this album to my hot house playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add Showcase in a Suitcase to the chill out playlist ,O B-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist ,AddToPlaylist
Add Yma Sumac to this is animal collective,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist ,Add _artist_ to _playlist_,AddToPlaylist
Add an album to the Días de Frío playlist,O O B-music_item O O B-playlist I-playlist I-playlist O ,Add an _music_item_ to the _playlist_ playlist,AddToPlaylist
add the tune by misato watanabe to the Trapeo playlist,O O B-music_item O B-artist I-artist O O B-playlist O ,add the _music_item_ by _artist_ to the _playlist_ playlist,AddToPlaylist
Please add carmel to my lunchtime playlist,O O B-artist O B-playlist_owner B-playlist O ,Please add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add this artist to my this is miguel bosé playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add licorice mckechnie to just dance by aftercluv,O B-artist I-artist O B-playlist I-playlist I-playlist I-playlist ,add _artist_ to _playlist_,AddToPlaylist
napoleon xiv should be added to sharlene's playlist transatlantic lullaby,B-artist I-artist O O O O B-playlist_owner I-playlist_owner O B-playlist I-playlist ,_artist_ should be added to _playlist_owner_ playlist _playlist_,AddToPlaylist
Can you add danny carey to my masters of metal playlist,O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,Can you add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add artist to my playlist i love my 80's rollerdisco,O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,add _music_item_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Add this tune to my Top 100 Rock Tracks on Spotify,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,Add this _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
add this song to my this is kevin johansen,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist ,add this _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
Estelle should be on my spring playlist,B-artist O O O B-playlist_owner B-playlist O ,_artist_ should be on _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put the frl menke song in my comedy top tracks,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist ,Put the _artist_ _music_item_ in _playlist_owner_ _playlist_,AddToPlaylist
I need to add another track to my cleaning playlist ,O O O O O B-music_item O B-playlist_owner B-playlist O ,I need to add another _music_item_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add this track to my Love Hurts playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add Ashley McIsaac to my r&b party classics playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put this Lidell Townsell track on esenciales,O O B-artist I-artist B-music_item O B-playlist ,Put this _artist_ _music_item_ on _playlist_,AddToPlaylist
add Ian Stuart Donaldson to canadian country,O B-artist I-artist I-artist O B-playlist I-playlist ,add _artist_ to _playlist_,AddToPlaylist
Add Igor Talkow to my Women of K-Pop list,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ list,AddToPlaylist
add this album to my playlist named Café Libros,O O B-music_item O B-playlist_owner O O B-playlist I-playlist ,add this _music_item_ to _playlist_owner_ playlist named _playlist_,AddToPlaylist
Include Hermann Baumann in my Texas Red Dirt list,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,Include _artist_ in _playlist_owner_ _playlist_ list,AddToPlaylist
add space cowboy to my the funny thing about football is playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put this artist onto the Chillin' on a Dirt Road playlist,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,Put this _music_item_ onto the _playlist_ playlist,AddToPlaylist
Please add the singer Valery Kipelov to the Perfect Concentration list,O O O O B-artist I-artist O O B-playlist I-playlist O ,Please add the singer _artist_ to the _playlist_ list,AddToPlaylist
put Hugh Masekela onto my Music On Ibiza Guest List playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O ,put _artist_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add the album to my Heavy Gamer playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add the _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add a song to ultimate indie,O O B-music_item O B-playlist I-playlist ,Add a _music_item_ to _playlist_,AddToPlaylist
Add rev-raptor to 90s Indie,O B-entity_name O B-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
add a song by Masayoshi Yamazaki to my this is Los Fabulosos Cadillacs playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist O ,add a _music_item_ by _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add keltech to my 70s road trip playlist,O B-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
I want to add Anna Semenovich to the dinner with friends playlist,O O O O B-artist I-artist O O B-playlist I-playlist I-playlist O ,I want to add _artist_ to the _playlist_ playlist,AddToPlaylist
Add bilal to winter,O B-artist O B-playlist ,Add _artist_ to _playlist_,AddToPlaylist
move El Viaje de Copperpot into my Emily Dickinson playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,move _entity_name_ into _playlist_owner_ _playlist_ playlist,AddToPlaylist
add songs tune in Reggae Infusions,O O B-music_item O B-playlist I-playlist ,add songs _music_item_ in _playlist_,AddToPlaylist
add tune to African Heat,O B-music_item O B-playlist I-playlist ,add _music_item_ to _playlist_,AddToPlaylist
Add Rattus at the Roundhouse to my funk playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add track by Monster Bobby to peace playlist,O B-music_item O B-artist I-artist O B-playlist O ,add _music_item_ by _artist_ to _playlist_ playlist,AddToPlaylist
please put this tune into the All A Cappella playlist,O O O B-music_item O O B-playlist I-playlist I-playlist O ,please put this _music_item_ into the _playlist_ playlist,AddToPlaylist
Add Zos Kia Cultus to the This Is Philip Glass playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist,AddToPlaylist
add Dying Mapa I to Más Que Amigos,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist ,add _entity_name_ to _playlist_,AddToPlaylist
put this track on Alok House Party playlist,O O B-music_item O B-playlist I-playlist I-playlist O ,put this _music_item_ on _playlist_ playlist,AddToPlaylist
Add this track to my Tropical Morning playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
my té para tres needs Brave and Crazy added on ,B-playlist_owner B-playlist I-playlist I-playlist O B-entity_name I-entity_name I-entity_name O O ,_playlist_owner_ _playlist_ needs _entity_name_ added on ,AddToPlaylist
Add a song by Claude VonStroke to the under the surface playlist,O O B-music_item O B-artist I-artist O O B-playlist I-playlist I-playlist O ,Add a _music_item_ by _artist_ to the _playlist_ playlist,AddToPlaylist
Add tune to Bedroom Jams,O B-music_item O B-playlist I-playlist ,Add _music_item_ to _playlist_,AddToPlaylist
Add exorcising ghosts to joy's thrash attack playlist,O B-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add Xenomania to operación bikini please,O B-artist O B-playlist I-playlist O ,add _artist_ to _playlist_ please,AddToPlaylist
add Curse song to my playlist Guest List Engadget,O B-artist B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist ,add _artist_ _music_item_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Can you put Musiri Subramania Iyer's song onto the lo-fi love soundtrack,O O O B-artist I-artist I-artist O B-music_item O O B-playlist I-playlist O ,Can you put _artist_'s _music_item_ onto the _playlist_ soundtrack,AddToPlaylist
Add you put a move on my heart to the martin garrix show ,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_ ,AddToPlaylist
add to my playlist Lazy Chill Afternoon Nothing Can Stop Us,O O B-playlist_owner O B-playlist I-playlist I-playlist B-entity_name I-entity_name I-entity_name I-entity_name ,add to _playlist_owner_ playlist _playlist_ _entity_name_,AddToPlaylist
add Brian May to my Reggae Infusions list,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,add _artist_ to _playlist_owner_ _playlist_ list,AddToPlaylist
I want 4813 added to my Rhythm and Blues playlist,O O B-entity_name O O B-playlist_owner B-playlist I-playlist I-playlist O ,I want _entity_name_ added to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add this Rob Campanella tune to psychedelic rock,O O B-artist I-artist B-music_item O B-playlist I-playlist ,add this _artist_ _music_item_ to _playlist_,AddToPlaylist
Can you put this track onto classic jazz funk,O O O O B-music_item O B-playlist I-playlist I-playlist ,Can you put this _music_item_ onto _playlist_,AddToPlaylist
I want these are the days added to my spotlight spain 2016 playlist ,O O B-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist_owner B-playlist I-playlist I-playlist O ,I want _entity_name_ added to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add the patty patty sound  to my metal talks kreator playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,Add _entity_name_  to _playlist_owner_ _playlist_ playlist,AddToPlaylist
I want to add Black Ribbons to the i love my neo soul playlist,O O O O B-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist O ,I want to add _entity_name_ to the _playlist_ playlist,AddToPlaylist
Add I Messed Up to Hit Rewind,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
add rise of the infidels to my bring back the 90s playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add song to Kids Workout,O B-music_item O B-playlist I-playlist ,Add _music_item_ to _playlist_,AddToPlaylist
I want to add this bon scott song to my Post-grunge list,O O O O O B-artist I-artist B-music_item O B-playlist_owner B-playlist O ,I want to add this _artist_ _music_item_ to _playlist_owner_ _playlist_ list,AddToPlaylist
add the artist Todd Snider  to my Electro Latino playlist,O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,add the _music_item_ _artist_  to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add tune to Classical Intimate Dinner,O B-music_item O B-playlist I-playlist I-playlist ,Add _music_item_ to _playlist_,AddToPlaylist
put this album on my Wild Country playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,put this _music_item_ on _playlist_owner_ _playlist_ playlist,AddToPlaylist
Can you put a song from tom jones on my electronica & dance playlist,O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,Can you put a _music_item_ from _artist_ on _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add lisa m to my guitar hero live playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist ,Add _artist_ to _playlist_owner_ _playlist_,AddToPlaylist
put this Tripp Eisen song on canta en la ducha,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist I-playlist ,put this _artist_ _music_item_ on _playlist_,AddToPlaylist
add this artist to romántica,O O B-music_item O B-playlist ,add this _music_item_ to _playlist_,AddToPlaylist
Want to add pacific ocean blues to the playlist named lunch,O O O B-entity_name I-entity_name I-entity_name O O O O B-playlist ,Want to add _entity_name_ to the playlist named _playlist_,AddToPlaylist
add Desert Sessions to my i love my 80's rollerdisco playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add Irish Heartbeat to my Trapeo playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add artist to my Texas Red Dirt playlist,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O ,Add _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Can you put freddie freeloader on the playlist instrumental madness,O O O B-entity_name I-entity_name O O O B-playlist I-playlist ,Can you put _entity_name_ on the playlist _playlist_,AddToPlaylist
add come on a cone to Power Walk playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist O ,add _entity_name_ to _playlist_ playlist,AddToPlaylist
Add this artist to my grandes unplugged playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put li yuchun's album onto the kickass metal playlist,O B-artist I-artist O B-music_item O O B-playlist I-playlist O ,Put _artist_'s _music_item_ onto the _playlist_ playlist,AddToPlaylist
Add this album to jenifer's mellow dinner playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add Joe Gibbs to my The Bachelor Party playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add a tune to my elrow Guest List,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist ,Add a _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
add peter banks to verano forever list,O B-artist I-artist O B-playlist I-playlist O ,add _artist_ to _playlist_ list,AddToPlaylist
Add song to instrumental study,O B-music_item O B-playlist I-playlist ,Add _music_item_ to _playlist_,AddToPlaylist
I'd like to put qriii onto songs to sing in the car,O O O O O B-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,I'd like to put _entity_name_ onto _playlist_,AddToPlaylist
Put Pedro Navaja onto my flamenco pa ti playlist,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,Put _entity_name_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
add thomas anders to my crossroad blues,O B-artist I-artist O B-playlist_owner B-playlist I-playlist ,add _artist_ to _playlist_owner_ _playlist_,AddToPlaylist
add zamiast burzy to Phunkadelic,O B-entity_name I-entity_name O B-playlist ,add _entity_name_ to _playlist_,AddToPlaylist
I want to add a tune to my spanish metalblood playlist,O O O O O B-music_item O B-playlist_owner B-playlist I-playlist O ,I want to add a _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add wastedagain to the wild & free workout playlist,O B-entity_name O O B-playlist I-playlist I-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist,AddToPlaylist
Add Tarkan to my madrugando playlist,O B-artist O B-playlist_owner B-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add the trey gunn tune to my French N' Heavy playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,Add the _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add hello i must be going to the power ballads playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist,AddToPlaylist
add Glory in the Highest A Christmas Record in my playlist cleaning,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist ,add _entity_name_ in _playlist_owner_ playlist _playlist_,AddToPlaylist
Add wes scantlin song to my autumn,O B-artist I-artist B-music_item O B-playlist_owner B-playlist ,Add _artist_ _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
Add LA Woman to my soul lounge playlist ,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Put Corrina Corrina onto my classical x list,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,Put _entity_name_ onto _playlist_owner_ _playlist_ list,AddToPlaylist
add this Candi Staton artist to my Dancefloor Hits,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist ,add this _artist_ _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
Add this tetsuya komuro track to my soulful disco playlist,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O ,Add this _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
I want to add this So Chan whee tune to Latin Alternative Music,O O O O O B-artist I-artist I-artist B-music_item O B-playlist I-playlist I-playlist ,I want to add this _artist_ _music_item_ to _playlist_,AddToPlaylist
add song to my El Mejor Pop en Español,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist ,add _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
Add the track to the Metal Talks Metallica playlist,O O B-music_item O O B-playlist I-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist,AddToPlaylist
Add Deuce to my listas de éxitos playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put the song playing on laverne's rapcaviar playlist,O O B-music_item O O B-playlist_owner I-playlist_owner B-playlist O ,Put the _music_item_ playing on _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add a Kanon Wakeshima track to the Feeling Blue playlist ,O O B-artist I-artist B-music_item O O B-playlist I-playlist O ,Add a _artist_ _music_item_ to the _playlist_ playlist ,AddToPlaylist
add entre um coco e um adeus to taylor's this is john williams playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add party with friends by Constructs of the State to juliana's playlist,O B-playlist I-playlist I-playlist O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner O ,add _playlist_ by _entity_name_ to _playlist_owner_ playlist,AddToPlaylist
Add Appreciation Day to My Folksy Love,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
Add however much i booze to my playlist called atmospheric black metal,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_owner_ playlist called _playlist_,AddToPlaylist
this artist should go onto my playlist called the piano bar,O B-music_item O O O B-playlist_owner O O B-playlist I-playlist I-playlist ,this _music_item_ should go onto _playlist_owner_ playlist called _playlist_,AddToPlaylist
Add Foreign Affair to the disney playlist,O B-entity_name I-entity_name O O B-playlist O ,Add _entity_name_ to the _playlist_ playlist,AddToPlaylist
add this tune by mopreme shakur to the Party ¡Fiesta playlist,O O B-music_item O B-artist I-artist O O B-playlist I-playlist O ,add this _music_item_ by _artist_ to the _playlist_ playlist,AddToPlaylist
Add brian larsen to my digster sleep,O B-artist I-artist O B-playlist_owner B-playlist I-playlist ,Add _artist_ to _playlist_owner_ _playlist_,AddToPlaylist
Add a track to the emo forever playlist,O O B-music_item O O B-playlist I-playlist O ,Add a _music_item_ to the _playlist_ playlist,AddToPlaylist
add Inca Roads to my weekend,O B-entity_name I-entity_name O B-playlist_owner B-playlist ,add _entity_name_ to _playlist_owner_ _playlist_,AddToPlaylist
put this album in my Fiesta section,O O B-music_item O B-playlist_owner B-playlist O ,put this _music_item_ in _playlist_owner_ _playlist_ section,AddToPlaylist
add this song to enid's romántica playlist,O O B-music_item O B-playlist_owner I-playlist_owner B-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add this artist to my Throwback Dance Party playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O ,Add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add Animal Stories to maryanne's by Per Yngve Ohlin,O B-playlist I-playlist O B-playlist_owner I-playlist_owner O B-artist I-artist I-artist ,add _playlist_ to _playlist_owner_ by _artist_,AddToPlaylist
Add Vyechnyy strannik to lo que suena new york,O B-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
Please add Chris Frantz to Pop Rising list,O O B-artist I-artist O B-playlist I-playlist O ,Please add _artist_ to _playlist_ list,AddToPlaylist
Add tune to my playist the piano bar,O B-music_item O B-playlist_owner O B-playlist I-playlist I-playlist ,Add _music_item_ to _playlist_owner_ playist _playlist_,AddToPlaylist
Can you add something by Wynter Gordon to my soul lounge playlist,O O O O O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Can you add something by _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
put artist hridaynath mangeshkar onto my night out playlist,O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,put _music_item_ _artist_ onto _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add album to Acoustic Spring,O B-music_item O B-playlist I-playlist ,Add _music_item_ to _playlist_,AddToPlaylist
add Contact to my nu metal playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add entity eternally to playlist Lazy Chill Afternoon,O O B-entity_name O O B-playlist I-playlist I-playlist ,Add entity _entity_name_ to playlist _playlist_,AddToPlaylist
add the artist Beardyman to my classical x playlist,O O B-music_item B-artist O B-playlist_owner B-playlist I-playlist O ,add the _music_item_ _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add Bronislau Kaper to the drive playlist,O B-artist I-artist O O B-playlist O ,Add _artist_ to the _playlist_ playlist,AddToPlaylist
Add Falling Stars to my Intense Studying,O B-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist ,Add _entity_name_ to _playlist_owner_ _playlist_,AddToPlaylist
Add another tune to my Lo mejor del Rock de España playlist ,O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,Add another _music_item_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
please add this track to my de camino playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist O ,please add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add karusellen to jazz brasileiro,O B-entity_name O B-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
add this song by Chieko Ochi to the drum & breaks playlist,O O B-music_item O B-artist I-artist O O B-playlist I-playlist I-playlist O ,add this _music_item_ by _artist_ to the _playlist_ playlist,AddToPlaylist
Add this track to the Sin Ti playlist,O O B-music_item O O B-playlist I-playlist O ,Add this _music_item_ to the _playlist_ playlist,AddToPlaylist
Add roel van velzen to the night playlist ,O B-artist I-artist I-artist O O B-playlist O ,Add _artist_ to the _playlist_ playlist ,AddToPlaylist
Add artist danny carey to my Classic Jazz Singers playlist ,O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist O ,Add _music_item_ _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
add tune to my The Southern Highway Chronicles playlist,O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,add _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add por tu maldito amor to my orgullo gay,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist ,Add _entity_name_ to _playlist_owner_ _playlist_,AddToPlaylist
add shahrum kashani to my Country Hits,O B-artist I-artist O B-playlist_owner B-playlist I-playlist ,add _artist_ to _playlist_owner_ _playlist_,AddToPlaylist
I want another song in the Women of Latin Music playlist ,O O O B-music_item O O B-playlist I-playlist I-playlist I-playlist O ,I want another _music_item_ in the _playlist_ playlist ,AddToPlaylist
Add Opus de Funk to my list Acoustic Blues,O B-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist ,Add _entity_name_ to _playlist_owner_ list _playlist_,AddToPlaylist
Add Happy Holidays to my playlist called it's ok to like jazz,O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_owner_ playlist called _playlist_,AddToPlaylist
Add genocide to electronic bliss,O B-entity_name O B-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
add my favorite track to Baroque 50 Spotify Picks,O B-playlist_owner O B-music_item O B-playlist I-playlist I-playlist I-playlist ,add _playlist_owner_ favorite _music_item_ to _playlist_,AddToPlaylist
add this track to my playlist named Trabajo Relax,O O B-music_item O B-playlist_owner O O B-playlist I-playlist ,add this _music_item_ to _playlist_owner_ playlist named _playlist_,AddToPlaylist
For my playlist Latin Pop Rising add Aira Yuhki,O B-playlist_owner O B-playlist I-playlist I-playlist O B-artist I-artist ,For _playlist_owner_ playlist _playlist_ add _artist_,AddToPlaylist
Add Magnifico to michele's playlist called 88 keys,O B-artist O B-playlist_owner I-playlist_owner O O B-playlist I-playlist ,Add _artist_ to _playlist_owner_ playlist called _playlist_,AddToPlaylist
ad artist to sxsw latin my playlist,O B-music_item O B-playlist I-playlist B-playlist_owner O ,ad _music_item_ to _playlist_ _playlist_owner_ playlist,AddToPlaylist
add Keke Wyatt to my Evening Commute playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,add _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add Hot House to Have You Met Miss Jones,O B-playlist I-playlist O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name ,add _playlist_ to _entity_name_,AddToPlaylist
Add album to my Country Hits,O B-music_item O B-playlist_owner B-playlist I-playlist ,Add _music_item_ to _playlist_owner_ _playlist_,AddToPlaylist
add the wee wee man to pamela's Stress Relief playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
put K Maro track on my soul lounge list,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist O ,put _artist_ _music_item_ on _playlist_owner_ _playlist_ list,AddToPlaylist
Please add Emanuel Kiriakou to my playlist llegando a casa,O O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist ,Please add _artist_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Add Hound Dog Taylor to the miami 2017 guest list playlist ,O B-artist I-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O ,Add _artist_ to the _playlist_ playlist ,AddToPlaylist
Add Ihsahn to Hip Hop 2017 New School,O B-artist O B-playlist I-playlist I-playlist I-playlist I-playlist ,Add _artist_ to _playlist_,AddToPlaylist
Add this album the the playlist canciones que lo van a petar,O O B-music_item O O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,Add this _music_item_ the the playlist _playlist_,AddToPlaylist
