utterance,labels,delexicalised,intent
When was this track released,O O O B-music_item O ,When was this _music_item_ released,snips-assistant:GetInfos
tell me the title of this song,O O O O O O B-music_item ,tell me the title of this _music_item_,snips-assistant:GetInfos
what's the name of this track,O O O O O O B-music_item ,what's the name of this _music_item_,snips-assistant:GetInfos
Which album is this song from,O B-music_item O O O O ,Which _music_item_ is this song from,snips-assistant:GetInfos
When was this song released,O O O B-music_item O ,When was this _music_item_ released,snips-assistant:GetInfos
Who's the artist of this song,O O O B-music_item O O O ,Who's the _music_item_ of this song,snips-assistant:GetInfos
When was this released,O O O O ,When was this released,snips-assistant:GetInfos
what artist does this,O B-music_item O O ,what _music_item_ does this,snips-assistant:GetInfos
who's the artist of this,O O O B-music_item O O ,who's the _music_item_ of this,snips-assistant:GetInfos
what's the name of this track,O O O O O O B-music_item ,what's the name of this _music_item_,snips-assistant:GetInfos
what song is this,O B-music_item O O ,what _music_item_ is this,snips-assistant:GetInfos
show me the words to this song,O O O O O O B-music_item ,show me the words to this _music_item_,snips-assistant:GetInfos
When was this album released,O O O B-music_item O ,When was this _music_item_ released,snips-assistant:GetInfos
What's the title of the album this song comes from,O O O O O O B-music_item O O O O ,What's the title of the _music_item_ this song comes from,snips-assistant:GetInfos
Which track is playing right now,O B-music_item O O O O ,Which _music_item_ is playing right now,snips-assistant:GetInfos
What artist is this,O B-music_item O O ,What _music_item_ is this,snips-assistant:GetInfos
Tell me what's playing now,O O O O O O ,Tell me what's playing now,snips-assistant:GetInfos
What's the name of the track playing,O O O O O O B-music_item O ,What's the name of the _music_item_ playing,snips-assistant:GetInfos
Could you tell me some more information about this artist,O O O O O O O O O B-music_item ,Could you tell me some more information about this _music_item_,snips-assistant:GetInfos
Please tell me more information about this song,O O O O O O O B-music_item ,Please tell me more information about this _music_item_,snips-assistant:GetInfos
Tell me more about this track,O O O O O B-music_item ,Tell me more about this _music_item_,snips-assistant:GetInfos
I really enjoy this song what song is it,O O O O O O B-music_item O O ,I really enjoy this song what _music_item_ is it,snips-assistant:GetInfos
I need some more information about the album currently playing,O O O O O O O B-music_item O O ,I need some more information about the _music_item_ currently playing,snips-assistant:GetInfos
What artist am I listening to,O B-music_item O O O O ,What _music_item_ am I listening to,snips-assistant:GetInfos
What album is this,O B-music_item O O ,What _music_item_ is this,snips-assistant:GetInfos
Which track is playing,O B-music_item O O ,Which _music_item_ is playing,snips-assistant:GetInfos
Display the current song information,O O O B-music_item O ,Display the current _music_item_ information,snips-assistant:GetInfos
Can you tell me the name of the song,O O O O O O O O B-music_item ,Can you tell me the name of the _music_item_,snips-assistant:GetInfos
What year was this song released,O O O O B-music_item O ,What year was this _music_item_ released,snips-assistant:GetInfos
What album does this song appear on,O B-music_item O O O O O ,What _music_item_ does this song appear on,snips-assistant:GetInfos
Tell me what song is on right now,O O O B-music_item O O O O ,Tell me what _music_item_ is on right now,snips-assistant:GetInfos
Which album is playing,O B-music_item O O ,Which _music_item_ is playing,snips-assistant:GetInfos
I'd like to know who this artist is please,O O O O O O O B-music_item O O ,I'd like to know who this _music_item_ is please,snips-assistant:GetInfos
Could you look up the album that's playing,O O O O O B-music_item O O O ,Could you look up the _music_item_ that's playing,snips-assistant:GetInfos
I've got to know who this is,O O O O O O O O ,I've got to know who this is,snips-assistant:GetInfos
Tell me the current artist,O O O O B-music_item ,Tell me the current _music_item_,snips-assistant:GetInfos
What is the name of this song,O O O O O O B-music_item ,What is the name of this _music_item_,snips-assistant:GetInfos
Which song is this,O B-music_item O O ,Which _music_item_ is this,snips-assistant:GetInfos
Show me which artist this is,O O O B-music_item O O ,Show me which _music_item_ this is,snips-assistant:GetInfos
Display current album,O O B-music_item ,Display current _music_item_,snips-assistant:GetInfos
What is the name of this,O O O O O O ,What is the name of this,snips-assistant:GetInfos
What is this,O O O ,What is this,snips-assistant:GetInfos
Can you tell me the name of this album,O O O O O O O O B-music_item ,Can you tell me the name of this _music_item_,snips-assistant:GetInfos
Please tell me this song title,O O O O B-music_item O ,Please tell me this _music_item_ title,snips-assistant:GetInfos
what track is this,O B-music_item O O ,what _music_item_ is this,snips-assistant:GetInfos
Which artist sings this,O B-music_item O O ,Which _music_item_ sings this,snips-assistant:GetInfos
What artist sang the song,O B-music_item O O O ,What _music_item_ sang the song,snips-assistant:GetInfos
which number track is this,O O B-music_item O O ,which number _music_item_ is this,snips-assistant:GetInfos
when was this released,O O O O ,when was this released,snips-assistant:GetInfos
which album is this song on,O B-music_item O O O O ,which _music_item_ is this song on,snips-assistant:GetInfos
Tell me about this song,O O O O B-music_item ,Tell me about this _music_item_,snips-assistant:GetInfos
What's the name of this album,O O O O O O B-music_item ,What's the name of this _music_item_,snips-assistant:GetInfos
Who is the artist,O O O B-music_item ,Who is the _music_item_,snips-assistant:GetInfos
When was this song released,O O O B-music_item O ,When was this _music_item_ released,snips-assistant:GetInfos
What are other songs by this artist,O O O O O O B-music_item ,What are other songs by this _music_item_,snips-assistant:GetInfos
Hey which track is currently on,O O B-music_item O O O ,Hey which _music_item_ is currently on,snips-assistant:GetInfos
Tell me the name of this please,O O O O O O O ,Tell me the name of this please,snips-assistant:GetInfos
Please tell me the name of this,O O O O O O O ,Please tell me the name of this,snips-assistant:GetInfos
Look up the artist that's playing right now,O O O B-music_item O O O O O ,Look up the _music_item_ that's playing right now,snips-assistant:GetInfos
Find out who this artist is for me,O O O O B-music_item O O O ,Find out who this _music_item_ is for me,snips-assistant:GetInfos
Give me details about the track,O O O O O B-music_item ,Give me details about the _music_item_,snips-assistant:GetInfos
What album is this,O B-music_item O O ,What _music_item_ is this,snips-assistant:GetInfos
Please tell me the artist playing,O O O O B-music_item O ,Please tell me the _music_item_ playing,snips-assistant:GetInfos
Provide me details about the album,O O O O O B-music_item ,Provide me details about the _music_item_,snips-assistant:GetInfos
Provide details about the track,O O O O B-music_item ,Provide details about the _music_item_,snips-assistant:GetInfos
Tell me more about this song,O O O O O B-music_item ,Tell me more about this _music_item_,snips-assistant:GetInfos
Find out more about this track for me please,O O O O O B-music_item O O O ,Find out more about this _music_item_ for me please,snips-assistant:GetInfos
I would like to know more about this artist,O O O O O O O O B-music_item ,I would like to know more about this _music_item_,snips-assistant:GetInfos
I want to know more about this artist,O O O O O O O B-music_item ,I want to know more about this _music_item_,snips-assistant:GetInfos
What is the name of this track,O O O O O O B-music_item ,What is the name of this _music_item_,snips-assistant:GetInfos
What is the name of this artist playing,O O O O O O B-music_item O ,What is the name of this _music_item_ playing,snips-assistant:GetInfos
What artist is on the radio right now,O B-music_item O O O O O O ,What _music_item_ is on the radio right now,snips-assistant:GetInfos
What is the title of this song by this artist,O O O O O O B-music_item O O O ,What is the title of this _music_item_ by this artist,snips-assistant:GetInfos
What is this,O O O ,What is this,snips-assistant:GetInfos
What info can you get for me about this,O O O O O O O O O ,What info can you get for me about this,snips-assistant:GetInfos
What is this song 's info,O O O B-music_item O O ,What is this _music_item_ 's info,snips-assistant:GetInfos
Get me some info about this,O O O O O O ,Get me some info about this,snips-assistant:GetInfos
What kind of music am I listening to,O O O O O O O O ,What kind of music am I listening to,snips-assistant:GetInfos
Can you get any information about the music I a listening to,O O O O O O O O O O O O ,Can you get any information about the music I a listening to,snips-assistant:GetInfos
Tell me which album this is from please,O O O B-music_item O O O O ,Tell me which _music_item_ this is from please,snips-assistant:GetInfos
What is currently playing,O O O O ,What is currently playing,snips-assistant:GetInfos
Give me the name of the album that's on,O O O O O O B-music_item O O O ,Give me the name of the _music_item_ that's on,snips-assistant:GetInfos
What is this song 's info,O O O B-music_item O O ,What is this _music_item_ 's info,snips-assistant:GetInfos
Can you get me some information on this,O O O O O O O O ,Can you get me some information on this,snips-assistant:GetInfos
Tell me more about this,O O O O O ,Tell me more about this,snips-assistant:GetInfos
Can you tell me more about this,O O O O O O O ,Can you tell me more about this,snips-assistant:GetInfos
I would like to know more about this album,O O O O O O O O B-music_item ,I would like to know more about this _music_item_,snips-assistant:GetInfos
Please tell me more about this song,O O O O O O B-music_item ,Please tell me more about this _music_item_,snips-assistant:GetInfos
continue my 25 minutes timer,O O B-duration I-duration O ,continue my _duration_ timer,snips-assistant:ResumeTimer
resume the 25 minutes yoga timer,O O B-duration I-duration B-timer_name O ,resume the _duration_ _timer_name_ timer,snips-assistant:ResumeTimer
continue the timer that is lasting 22 minutes,O O O O O O B-duration I-duration ,continue the timer that is lasting _duration_,snips-assistant:ResumeTimer
Please resume the 12 minutes timer for running,O O O B-duration I-duration O O B-timer_name ,Please resume the _duration_ timer for _timer_name_,snips-assistant:ResumeTimer
Resume the 2 minutes timer,O O B-duration I-duration O ,Resume the _duration_ timer,snips-assistant:ResumeTimer
Please continue the 6 minutes timer,O O O B-duration I-duration O ,Please continue the _duration_ timer,snips-assistant:ResumeTimer
Can you resume the 7 minutes timer,O O O O B-duration I-duration O ,Can you resume the _duration_ timer,snips-assistant:ResumeTimer
Is it possible to resume the 12 minutes timer,O O O O O O B-duration I-duration O ,Is it possible to resume the _duration_ timer,snips-assistant:ResumeTimer
Resume the 15 minutes timer,O O B-duration I-duration O ,Resume the _duration_ timer,snips-assistant:ResumeTimer
unpause timer ,O O ,unpause timer ,snips-assistant:ResumeTimer
restart the timer from where it left off ,O O O O O O O O ,restart the timer from where it left off ,snips-assistant:ResumeTimer
continue timer,O O ,continue timer,snips-assistant:ResumeTimer
resume yoga timer,O B-timer_name O ,resume _timer_name_ timer,snips-assistant:ResumeTimer
continue the timer,O O O ,continue the timer,snips-assistant:ResumeTimer
unpause timer,O O ,unpause timer,snips-assistant:ResumeTimer
Please resume the timer for homework,O O O O O B-timer_name ,Please resume the timer for _timer_name_,snips-assistant:ResumeTimer
Please resume the timer for pizza,O O O O O B-timer_name ,Please resume the timer for _timer_name_,snips-assistant:ResumeTimer
Please resume the timer for running,O O O O O B-timer_name ,Please resume the timer for _timer_name_,snips-assistant:ResumeTimer
Please resume the timer for studying for test,O O O O O B-timer_name I-timer_name I-timer_name ,Please resume the timer for _timer_name_,snips-assistant:ResumeTimer
Continue the timer,O O O ,Continue the timer,snips-assistant:ResumeTimer
Resume the timer on the roast,O O O O O B-timer_name ,Resume the timer on the _timer_name_,snips-assistant:ResumeTimer
Continue timer on the pizza,O O O O B-timer_name ,Continue timer on the _timer_name_,snips-assistant:ResumeTimer
Please resume the timer,O O O O ,Please resume the timer,snips-assistant:ResumeTimer
start the rice timer again,O O B-timer_name O O ,start the _timer_name_ timer again,snips-assistant:ResumeTimer
Please continue the roast timer,O O O B-timer_name O ,Please continue the _timer_name_ timer,snips-assistant:ResumeTimer
Resume the timer that is paused,O O O O O O ,Resume the timer that is paused,snips-assistant:ResumeTimer
Lets restart the rice timer,O O O B-timer_name O ,Lets restart the _timer_name_ timer,snips-assistant:ResumeTimer
Resume the timer,O O O ,Resume the timer,snips-assistant:ResumeTimer
Resume the pasta timer,O O B-timer_name O ,Resume the _timer_name_ timer,snips-assistant:ResumeTimer
Resume the egg timer,O O B-timer_name O ,Resume the _timer_name_ timer,snips-assistant:ResumeTimer
Continue the pasta timer,O O B-timer_name O ,Continue the _timer_name_ timer,snips-assistant:ResumeTimer
Please resume functioning of the yoga timer,O O O O O B-timer_name O ,Please resume functioning of the _timer_name_ timer,snips-assistant:ResumeTimer
Please resume the timer,O O O O ,Please resume the timer,snips-assistant:ResumeTimer
We need the homework timer to be restarted,O O O B-timer_name O O O O ,We need the _timer_name_ timer to be restarted,snips-assistant:ResumeTimer
Please resume the pizza,O O O B-timer_name ,Please resume the _timer_name_,snips-assistant:ResumeTimer
Resume homework timer,O B-timer_name O ,Resume _timer_name_ timer,snips-assistant:ResumeTimer
Please continue the timer,O O O O ,Please continue the timer,snips-assistant:ResumeTimer
Start the timer from where it left off,O O O O O O O O ,Start the timer from where it left off,snips-assistant:ResumeTimer
resume the yoga timer,O O B-timer_name O ,resume the _timer_name_ timer,snips-assistant:ResumeTimer
start the rice timer again,O O B-timer_name O O ,start the _timer_name_ timer again,snips-assistant:ResumeTimer
continue the pasta timer,O O B-timer_name O ,continue the _timer_name_ timer,snips-assistant:ResumeTimer
resume the timer,O O O ,resume the timer,snips-assistant:ResumeTimer
resume roast timer,O B-timer_name O ,resume _timer_name_ timer,snips-assistant:ResumeTimer
resume homework timer,O B-timer_name O ,resume _timer_name_ timer,snips-assistant:ResumeTimer
restart timer,O O ,restart timer,snips-assistant:ResumeTimer
Please resume the baking timer,O O O B-timer_name O ,Please resume the _timer_name_ timer,snips-assistant:ResumeTimer
Resume the baking timer,O O B-timer_name O ,Resume the _timer_name_ timer,snips-assistant:ResumeTimer
Can you resume the pizza timer,O O O O B-timer_name O ,Can you resume the _timer_name_ timer,snips-assistant:ResumeTimer
Please start again the pasta timer from the last stop,O O O O B-timer_name O O O O O ,Please start again the _timer_name_ timer from the last stop,snips-assistant:ResumeTimer
Is it possible to resume the yoga timer,O O O O O O B-timer_name O ,Is it possible to resume the _timer_name_ timer,snips-assistant:ResumeTimer
restart the oven timer again please,O O B-timer_name O O O ,restart the _timer_name_ timer again please,snips-assistant:ResumeTimer
Resume the timer for my yoga workout,O O O O O B-timer_name I-timer_name ,Resume the timer for my _timer_name_,snips-assistant:ResumeTimer
restart my paused timer for the cookies,O O O O O O B-timer_name ,restart my paused timer for the _timer_name_,snips-assistant:ResumeTimer
Continue the timer for the cake,O O O O O B-timer_name ,Continue the timer for the _timer_name_,snips-assistant:ResumeTimer
Resume timer,O O ,Resume timer,snips-assistant:ResumeTimer
Please resume the timer for sleep,O O O O O B-timer_name ,Please resume the timer for _timer_name_,snips-assistant:ResumeTimer
resume the roast timer,O O B-timer_name O ,resume the _timer_name_ timer,snips-assistant:ResumeTimer
please resume the timer,O O O O ,please resume the timer,snips-assistant:ResumeTimer
Resume timer,O O ,Resume timer,snips-assistant:ResumeTimer
Resume the pizza timer please,O O B-timer_name O O ,Resume the _timer_name_ timer please,snips-assistant:ResumeTimer
Resume my timer,O O O ,Resume my timer,snips-assistant:ResumeTimer
Resume the timer,O O O ,Resume the timer,snips-assistant:ResumeTimer
cancel the pizza timer,O O B-timer_name O ,cancel the _timer_name_ timer,snips-assistant:CancelTimer
cancel the rice timer,O O B-timer_name O ,cancel the _timer_name_ timer,snips-assistant:CancelTimer
turn off the rice timer,O O O B-timer_name O ,turn off the _timer_name_ timer,snips-assistant:CancelTimer
cancel the egg timer,O O B-timer_name O ,cancel the _timer_name_ timer,snips-assistant:CancelTimer
Remove the timer for the pasta,O O O O O B-timer_name ,Remove the timer for the _timer_name_,snips-assistant:CancelTimer
Cancel the timer for the workout,O O O O O B-timer_name ,Cancel the timer for the _timer_name_,snips-assistant:CancelTimer
Get rid of the timer for the workout,O O O O O O O B-timer_name ,Get rid of the timer for the _timer_name_,snips-assistant:CancelTimer
Turn off the timer for the roast,O O O O O O B-timer_name ,Turn off the timer for the _timer_name_,snips-assistant:CancelTimer
Cancel my oven timer,O O B-timer_name O ,Cancel my _timer_name_ timer,snips-assistant:CancelTimer
Stop the timer on the pizza,O O O O O B-timer_name ,Stop the timer on the _timer_name_,snips-assistant:CancelTimer
I don't need the timer on the roast anymore,O O O O O O O O B-timer_name O ,I don't need the timer on the _timer_name_ anymore,snips-assistant:CancelTimer
Delete the homework timer,O O B-timer_name O ,Delete the _timer_name_ timer,snips-assistant:CancelTimer
Cancel the pasta timer,O O B-timer_name O ,Cancel the _timer_name_ timer,snips-assistant:CancelTimer
I need the timer to stop,O O O O O O ,I need the timer to stop,snips-assistant:CancelTimer
I don't want my timer anymore,O O O O O O O ,I don't want my timer anymore,snips-assistant:CancelTimer
Forget the timer,O O O ,Forget the timer,snips-assistant:CancelTimer
Nevermind on the pizza timer,O O O B-timer_name O ,Nevermind on the _timer_name_ timer,snips-assistant:CancelTimer
I changed my mind about the timer,O O O O O O O ,I changed my mind about the timer,snips-assistant:CancelTimer
I want to cancel the yoga timer,O O O O O B-timer_name O ,I want to cancel the _timer_name_ timer,snips-assistant:CancelTimer
I want to cancel my last timer called jogging,O O O O O O O O B-timer_name ,I want to cancel my last timer called _timer_name_,snips-assistant:CancelTimer
Cancel the pasta timer please,O O B-timer_name O O ,Cancel the _timer_name_ timer please,snips-assistant:CancelTimer
I no longer need my homework timer,O O O O O B-timer_name O ,I no longer need my _timer_name_ timer,snips-assistant:CancelTimer
Can you please cancel the baking timer I made,O O O O O B-timer_name O O O ,Can you please cancel the _timer_name_ timer I made,snips-assistant:CancelTimer
Cancel my timer named dinner,O O O O B-timer_name ,Cancel my timer named _timer_name_,snips-assistant:CancelTimer
I need my pizza timer canceled,O O O B-timer_name O O ,I need my _timer_name_ timer canceled,snips-assistant:CancelTimer
My kitchen timer needs to be canceled,O B-timer_name O O O O O ,My _timer_name_ timer needs to be canceled,snips-assistant:CancelTimer
For my homework timer cancel it,O O B-timer_name O O O ,For my _timer_name_ timer cancel it,snips-assistant:CancelTimer
cancel my running timer,O O B-timer_name O ,cancel my _timer_name_ timer,snips-assistant:CancelTimer
cancel that timer,O O O ,cancel that timer,snips-assistant:CancelTimer
cancel timer,O O ,cancel timer,snips-assistant:CancelTimer
cancel the pastas timer,O O B-timer_name O ,cancel the _timer_name_ timer,snips-assistant:CancelTimer
cancel my workout timer,O O B-timer_name O ,cancel my _timer_name_ timer,snips-assistant:CancelTimer
just cancel my pasta timer,O O O B-timer_name O ,just cancel my _timer_name_ timer,snips-assistant:CancelTimer
Cancel the yoga timer,O O B-timer_name O ,Cancel the _timer_name_ timer,snips-assistant:CancelTimer
Shut off the pizza timer,O O O B-timer_name O ,Shut off the _timer_name_ timer,snips-assistant:CancelTimer
End the timer,O O O ,End the timer,snips-assistant:CancelTimer
Turn off my timer,O O O O ,Turn off my timer,snips-assistant:CancelTimer
Cancel my timer please,O O O O ,Cancel my timer please,snips-assistant:CancelTimer
Forget my homework timer,O O B-timer_name O ,Forget my _timer_name_ timer,snips-assistant:CancelTimer
I don't need the homework timer anymore,O O O O O B-timer_name O O ,I don't need the _timer_name_ timer anymore,snips-assistant:CancelTimer
No more pasta timer,O O B-timer_name O ,No more _timer_name_ timer,snips-assistant:CancelTimer
No yoga timer,O B-timer_name O ,No _timer_name_ timer,snips-assistant:CancelTimer
I do not need the yoga timer to go off anymore,O O O O O B-timer_name O O O O O ,I do not need the _timer_name_ timer to go off anymore,snips-assistant:CancelTimer
Cancel the timer labeled Oven,O O O O B-timer_name ,Cancel the timer labeled _timer_name_,snips-assistant:CancelTimer
I want the homework timer shut off,O O O B-timer_name O O O ,I want the _timer_name_ timer shut off,snips-assistant:CancelTimer
The roast timer should be stopped,O B-timer_name O O O O ,The _timer_name_ timer should be stopped,snips-assistant:CancelTimer
cancel timer,O O ,cancel timer,snips-assistant:CancelTimer
cancel the timer,O O O ,cancel the timer,snips-assistant:CancelTimer
cancel my timer,O O O ,cancel my timer,snips-assistant:CancelTimer
cancel all pasta timers,O B-all_timers B-timer_name O ,cancel _all_timers_ _timer_name_ timers,snips-assistant:CancelTimer
just cancel the pizza timer,O O O B-timer_name O ,just cancel the _timer_name_ timer,snips-assistant:CancelTimer
Remove the timer for the gym,O O O O O B-timer_name ,Remove the timer for the _timer_name_,snips-assistant:CancelTimer
Delete the timer about the homework,O O O O O B-timer_name ,Delete the timer about the _timer_name_,snips-assistant:CancelTimer
Get rid of the timer about the roast,O O O O O O O B-timer_name ,Get rid of the timer about the _timer_name_,snips-assistant:CancelTimer
I need to cancel the homework timer,O O O O O B-timer_name O ,I need to cancel the _timer_name_ timer,snips-assistant:CancelTimer
The timer needs to be canceled,O O O O O O ,The timer needs to be canceled,snips-assistant:CancelTimer
Have the roast timer canceled,O O B-timer_name O O ,Have the _timer_name_ timer canceled,snips-assistant:CancelTimer
Please cancel my timer,O O O O ,Please cancel my timer,snips-assistant:CancelTimer
Please stop the pasta timer,O O O B-timer_name O ,Please stop the _timer_name_ timer,snips-assistant:CancelTimer
Permanently end the timer,O O O O ,Permanently end the timer,snips-assistant:CancelTimer
I don't want to use the pizza timer anymore,O O O O O O O B-timer_name O O ,I don't want to use the _timer_name_ timer anymore,snips-assistant:CancelTimer
Void the workout timer,O O B-timer_name O ,Void the _timer_name_ timer,snips-assistant:CancelTimer
Please eliminate all the active timers,O O B-all_timers O O O ,Please eliminate _all_timers_ the active timers,snips-assistant:CancelTimer
Can you cancel the timer for the pizza,O O O O O O O B-timer_name ,Can you cancel the timer for the _timer_name_,snips-assistant:CancelTimer
Cancel my workout timer,O O B-timer_name O ,Cancel my _timer_name_ timer,snips-assistant:CancelTimer
Please shut off the timer I set called Nap,O O O O O O O O B-timer_name ,Please shut off the timer I set called _timer_name_,snips-assistant:CancelTimer
Eliminate all the timers please,O B-all_timers O O O ,Eliminate _all_timers_ the timers please,snips-assistant:CancelTimer
I want you to cancel the pasta timer,O O O O O O B-timer_name O ,I want you to cancel the _timer_name_ timer,snips-assistant:CancelTimer
I want you to cancel the roast timer please,O O O O O O B-timer_name O O ,I want you to cancel the _timer_name_ timer please,snips-assistant:CancelTimer
Cancel timer,O O ,Cancel timer,snips-assistant:CancelTimer
Cancel pizza timer please,O B-timer_name O O ,Cancel _timer_name_ timer please,snips-assistant:CancelTimer
Cancel the pizza timer,O O B-timer_name O ,Cancel the _timer_name_ timer,snips-assistant:CancelTimer
Cancel my timer,O O O ,Cancel my timer,snips-assistant:CancelTimer
Cancel the timer,O O O ,Cancel the timer,snips-assistant:CancelTimer
stop the timer on the pizza  ,O O O O O B-timer_name ,stop the timer on the _timer_name_  ,snips-assistant:CancelTimer
stop the timer on the pizza  ,O O O O O B-timer_name ,stop the timer on the _timer_name_  ,snips-assistant:CancelTimer
adjust audio to a lower volume,O O O O O O ,adjust audio to a lower volume,snips-assistant:VolumeDown
adjust to a lower volume,O O O O O ,adjust to a lower volume,snips-assistant:VolumeDown
adjust volume to a lower level,O O O O O O ,adjust volume to a lower level,snips-assistant:VolumeDown
volume down one touch,O O B-volume_lower O ,volume down _volume_lower_ touch,snips-assistant:VolumeDown
volume down two touches,O O B-volume_lower O ,volume down _volume_lower_ touches,snips-assistant:VolumeDown
volume down by one touch,O O O B-volume_lower O ,volume down by _volume_lower_ touch,snips-assistant:VolumeDown
volume down four levels,O O B-volume_lower O ,volume down _volume_lower_ levels,snips-assistant:VolumeDown
volume down three levels,O O B-volume_lower O ,volume down _volume_lower_ levels,snips-assistant:VolumeDown
volume down by three notches,O O O B-volume_lower O ,volume down by _volume_lower_ notches,snips-assistant:VolumeDown
turn down the volume,O O O O ,turn down the volume,snips-assistant:VolumeDown
turn down the volume,O O O O ,turn down the volume,snips-assistant:VolumeDown
turn it down,O O O ,turn it down,snips-assistant:VolumeDown
volume is too loud please turn it down,O O O O O O O O ,volume is too loud please turn it down,snips-assistant:VolumeDown
sound is too loud lower it,O O O O O O ,sound is too loud lower it,snips-assistant:VolumeDown
it's too loud,O O O O ,it's too loud,snips-assistant:VolumeDown
it's too loud,O O O O ,it's too loud,snips-assistant:VolumeDown
it's too loud,O O O O ,it's too loud,snips-assistant:VolumeDown
it's too loud,O O O O ,it's too loud,snips-assistant:VolumeDown
it's too loud,O O O O ,it's too loud,snips-assistant:VolumeDown
it's too loud,O O O O ,it's too loud,snips-assistant:VolumeDown
make the sound softer,O O O O ,make the sound softer,snips-assistant:VolumeDown
softer sound please,O O O ,softer sound please,snips-assistant:VolumeDown
make the volume softer,O O O O ,make the volume softer,snips-assistant:VolumeDown
make it softer,O O O ,make it softer,snips-assistant:VolumeDown
i need a softer sound,O O O O O ,i need a softer sound,snips-assistant:VolumeDown
make the volume softer,O O O O ,make the volume softer,snips-assistant:VolumeDown
lower the volume five notches,O O O B-volume_lower O ,lower the volume _volume_lower_ notches,snips-assistant:VolumeDown
volume lower by three notches please,O O O B-volume_lower O O ,volume lower by _volume_lower_ notches please,snips-assistant:VolumeDown
lower the volume four notches,O O O B-volume_lower O ,lower the volume _volume_lower_ notches,snips-assistant:VolumeDown
lower the volume two notches,O O O B-volume_lower O ,lower the volume _volume_lower_ notches,snips-assistant:VolumeDown
volume down in the tv minimise it,O O O O O O O ,volume down in the tv minimise it,snips-assistant:VolumeDown
less volume in the tv please,O O O O O O ,less volume in the tv please,snips-assistant:VolumeDown
minimise the volume level,O O O O ,minimise the volume level,snips-assistant:VolumeDown
less volume,O O ,less volume,snips-assistant:VolumeDown
minimise volume,O O ,minimise volume,snips-assistant:VolumeDown
quiet down the volume please,O O O O O ,quiet down the volume please,snips-assistant:VolumeDown
tv volume needs to be quieter,O O O O O O ,tv volume needs to be quieter,snips-assistant:VolumeDown
tv volume quieter,O O O ,tv volume quieter,snips-assistant:VolumeDown
quiet down the volume level please,O O O O O O ,quiet down the volume level please,snips-assistant:VolumeDown
quieter please,O O ,quieter please,snips-assistant:VolumeDown
i need the volume to be quieter,O O O O O O O ,i need the volume to be quieter,snips-assistant:VolumeDown
quiet down the volume,O O O O ,quiet down the volume,snips-assistant:VolumeDown
quiet down the sound,O O O O ,quiet down the sound,snips-assistant:VolumeDown
volume down,O O ,volume down,snips-assistant:VolumeDown
lower the volume,O O O ,lower the volume,snips-assistant:VolumeDown
I want the volume decreased by three,O O O O O O B-volume_lower ,I want the volume decreased by _volume_lower_,snips-assistant:VolumeDown
Could you turn the volume down three notches,O O O O O O B-volume_lower O ,Could you turn the volume down _volume_lower_ notches,snips-assistant:VolumeDown
Check and reduce the volume by three steps,O O O O O O B-volume_lower O ,Check and reduce the volume by _volume_lower_ steps,snips-assistant:VolumeDown
fix the volume by making it softer,O O O O O O O ,fix the volume by making it softer,snips-assistant:VolumeDown
volume level too loud lower it,O O O O O O ,volume level too loud lower it,snips-assistant:VolumeDown
decrease the loudness by two,O O O O B-volume_lower ,decrease the loudness by _volume_lower_,snips-assistant:VolumeDown
decrease volume by three,O O O B-volume_lower ,decrease volume by _volume_lower_,snips-assistant:VolumeDown
Decrease the music volume in the living room,O O O O O O O O ,Decrease the music volume in the living room,snips-assistant:VolumeDown
drop music level by two,O O O O B-volume_lower ,drop music level by _volume_lower_,snips-assistant:VolumeDown
decrease music level by four,O O O O B-volume_lower ,decrease music level by _volume_lower_,snips-assistant:VolumeDown
Turn the music down,O O O O ,Turn the music down,snips-assistant:VolumeDown
decrease sound level by three,O O O O B-volume_lower ,decrease sound level by _volume_lower_,snips-assistant:VolumeDown
decrease volume please,O O O ,decrease volume please,snips-assistant:VolumeDown
lower volume,O O ,lower volume,snips-assistant:VolumeDown
Decrease by three the volume,O O B-volume_lower O O ,Decrease by _volume_lower_ the volume,snips-assistant:VolumeDown
Reduce the volume by two decibels,O O O O B-volume_lower O ,Reduce the volume by _volume_lower_ decibels,snips-assistant:VolumeDown
Take the volume down three notches,O O O O B-volume_lower O ,Take the volume down _volume_lower_ notches,snips-assistant:VolumeDown
Turn down the music just one touch please,O O O O O B-volume_lower O O ,Turn down the music just _volume_lower_ touch please,snips-assistant:VolumeDown
Lower the volume,O O O ,Lower the volume,snips-assistant:VolumeDown
Can you turn down the volume a little bit please,O O O O O O O O O O ,Can you turn down the volume a little bit please,snips-assistant:VolumeDown
Decrease the music level by three please,O O O O O B-volume_lower O ,Decrease the music level by _volume_lower_ please,snips-assistant:VolumeDown
I need the speakers to be quieter,O O O O O O O ,I need the speakers to be quieter,snips-assistant:VolumeDown
Drop the volume by three,O O O O B-volume_lower ,Drop the volume by _volume_lower_,snips-assistant:VolumeDown
I want you to lower the volume,O O O O O O O ,I want you to lower the volume,snips-assistant:VolumeDown
Can you turn down the volume by three,O O O O O O O B-volume_lower ,Can you turn down the volume by _volume_lower_,snips-assistant:VolumeDown
Turn down the speakers,O O O O ,Turn down the speakers,snips-assistant:VolumeDown
I would like to decrease the volume by three,O O O O O O O O B-volume_lower ,I would like to decrease the volume by _volume_lower_,snips-assistant:VolumeDown
