utterance,labels,delexicalised,intent
Play the song jocelyn flores for me please,O O O B-song_name I-song_name O O O ,Play the song _song_name_ for me please,snips-assistant:PlayMusic
I wanna listen to the song issues,O O O O O O O B-song_name ,I wanna listen to the song _song_name_,snips-assistant:PlayMusic
Please play enormous,O O B-song_name ,Please play _song_name_,snips-assistant:PlayMusic
I'd like to listen to stargazing,O O O O O O B-song_name ,I'd like to listen to _song_name_,snips-assistant:PlayMusic
Can you play look at me,O O O B-song_name I-song_name I-song_name ,Can you play _song_name_,snips-assistant:PlayMusic
I want to hear call me,O O O O B-song_name I-song_name ,I want to hear _song_name_,snips-assistant:PlayMusic
Go with perplexing pegasus,O O B-song_name I-song_name ,Go with _song_name_,snips-assistant:PlayMusic
launch plain jane,O B-song_name I-song_name ,launch _song_name_,snips-assistant:PlayMusic
play swang,O B-song_name ,play _song_name_,snips-assistant:PlayMusic
stop please,O O ,stop please,snips-assistant:SpeakerInterrupt
Stop this song,O O O ,Stop this song,snips-assistant:SpeakerInterrupt
Stop the song please,O O O O ,Stop the song please,snips-assistant:SpeakerInterrupt
Stop music,O O ,Stop music,snips-assistant:SpeakerInterrupt
Stop the music,O O O ,Stop the music,snips-assistant:SpeakerInterrupt
Stop this music,O O O ,Stop this music,snips-assistant:SpeakerInterrupt
Stop the music please,O O O O ,Stop the music please,snips-assistant:SpeakerInterrupt
,,,snips-assistant:SpeakerInterrupt
Stop the music now,O O O O ,Stop the music now,snips-assistant:SpeakerInterrupt
stop this,O O ,stop this,snips-assistant:SpeakerInterrupt
stop,O ,stop,snips-assistant:SpeakerInterrupt
stop,O ,stop,snips-assistant:SpeakerInterrupt
stop,O ,stop,snips-assistant:SpeakerInterrupt
stop,O ,stop,snips-assistant:SpeakerInterrupt
stop,O ,stop,snips-assistant:SpeakerInterrupt
stop the music,O O O ,stop the music,snips-assistant:SpeakerInterrupt
stop this,O O ,stop this,snips-assistant:SpeakerInterrupt
stop this,O O ,stop this,snips-assistant:SpeakerInterrupt
stop this,O O ,stop this,snips-assistant:SpeakerInterrupt
stop this,O O ,stop this,snips-assistant:SpeakerInterrupt
stop it,O O ,stop it,snips-assistant:SpeakerInterrupt
stop it,O O ,stop it,snips-assistant:SpeakerInterrupt
stop it,O O ,stop it,snips-assistant:SpeakerInterrupt
stop it,O O ,stop it,snips-assistant:SpeakerInterrupt
stop it,O O ,stop it,snips-assistant:SpeakerInterrupt
stop the sound,O O O ,stop the sound,snips-assistant:SpeakerInterrupt
stop the sound now,O O O O ,stop the sound now,snips-assistant:SpeakerInterrupt
stop it now,O O O ,stop it now,snips-assistant:SpeakerInterrupt
I want the music to stop,O O O O O O ,I want the music to stop,snips-assistant:SpeakerInterrupt
I want the sound to stop,O O O O O O ,I want the sound to stop,snips-assistant:SpeakerInterrupt
I want this music to sop immediately,O O O O O O O ,I want this music to sop immediately,snips-assistant:SpeakerInterrupt
I want this music to be over,O O O O O O O ,I want this music to be over,snips-assistant:SpeakerInterrupt
I want this music to stop,O O O O O O ,I want this music to stop,snips-assistant:SpeakerInterrupt
I need to stop the music,O O O O O O ,I need to stop the music,snips-assistant:SpeakerInterrupt
I want you to stop the music,O O O O O O O ,I want you to stop the music,snips-assistant:SpeakerInterrupt
I want you to stop the music,O O O O O O O ,I want you to stop the music,snips-assistant:SpeakerInterrupt
I want you to stop the music,O O O O O O O ,I want you to stop the music,snips-assistant:SpeakerInterrupt
I want you to stop the music,O O O O O O O ,I want you to stop the music,snips-assistant:SpeakerInterrupt
I want you to stop the music,O O O O O O O ,I want you to stop the music,snips-assistant:SpeakerInterrupt
stop this artist,O O O ,stop this artist,snips-assistant:SpeakerInterrupt
stop playing this artist,O O O O ,stop playing this artist,snips-assistant:SpeakerInterrupt
stop playing this artist,O O O O ,stop playing this artist,snips-assistant:SpeakerInterrupt
stop playing this,O O O ,stop playing this,snips-assistant:SpeakerInterrupt
stop playing,O O ,stop playing,snips-assistant:SpeakerInterrupt
stopm playing,O O ,stopm playing,snips-assistant:SpeakerInterrupt
stop playing,O O ,stop playing,snips-assistant:SpeakerInterrupt
stop playing music,O O O ,stop playing music,snips-assistant:SpeakerInterrupt
stop playing music,O O O ,stop playing music,snips-assistant:SpeakerInterrupt
stop playing music,O O O ,stop playing music,snips-assistant:SpeakerInterrupt
stop playing music,O O O ,stop playing music,snips-assistant:SpeakerInterrupt
stop playing,O O ,stop playing,snips-assistant:SpeakerInterrupt
stop playing,O O ,stop playing,snips-assistant:SpeakerInterrupt
stop playing,O O ,stop playing,snips-assistant:SpeakerInterrupt
stop playing this,O O O ,stop playing this,snips-assistant:SpeakerInterrupt
stop playing this,O O O ,stop playing this,snips-assistant:SpeakerInterrupt
posse,O ,posse,snips-assistant:SpeakerInterrupt
posse,O ,posse,snips-assistant:SpeakerInterrupt
posse,O ,posse,snips-assistant:SpeakerInterrupt
posse,O ,posse,snips-assistant:SpeakerInterrupt
You are right,O O O ,You are right,snips-assistant:Yes
You're right,O O O ,You're right,snips-assistant:Yes
Yes you're right,O O O O ,Yes you're right,snips-assistant:Yes
Of course,O O ,Of course,snips-assistant:Yes
set for 10 seconds,O O B-duration I-duration ,set for _duration_,snips-assistant:ElicitTimerDuration
I want Belgium timezone,O O B-location O ,I want _location_ timezone,snips-assistant:GetTimezone_V2
Paris timezone,B-location O ,_location_ timezone,snips-assistant:GetTimezone_V2
What is the timezone in West Sayville,O O O O O B-location I-location ,What is the timezone in _location_,snips-assistant:GetTimezone_V2
I need to know the timezone of Kentucky,O O O O O O O B-location ,I need to know the timezone of _location_,snips-assistant:GetTimezone_V2
Can you tell me what the timezone in Liberia is,O O O O O O O O B-location O ,Can you tell me what the timezone in _location_ is,snips-assistant:GetTimezone_V2
Let me know what timezone Waipio is in,O O O O O B-location O O ,Let me know what timezone _location_ is in,snips-assistant:GetTimezone_V2
Could you tell me what timezone Harwood Heights is in,O O O O O O B-location I-location O O ,Could you tell me what timezone _location_ is in,snips-assistant:GetTimezone_V2
Show me the timezone for Belarus,O O O O O B-location ,Show me the timezone for _location_,snips-assistant:GetTimezone_V2
Fort Carson timezone,B-location I-location O ,_location_ timezone,snips-assistant:GetTimezone_V2
Show Kazakhstan timezone,O B-location O ,Show _location_ timezone,snips-assistant:GetTimezone_V2
What's the timezone in Haslett,O O O O O B-location ,What's the timezone in _location_,snips-assistant:GetTimezone_V2
tell me the timezone of Hungary,O O O O O B-location ,tell me the timezone of _location_,snips-assistant:GetTimezone_V2
Timezone in Glens Falls,O O B-location I-location ,Timezone in _location_,snips-assistant:GetTimezone_V2
What's the timezone in Scott,O O O O O B-location ,What's the timezone in _location_,snips-assistant:GetTimezone_V2
Show timezone for Sudan,O O O B-location ,Show timezone for _location_,snips-assistant:GetTimezone_V2
Show me the timezone for Athol in Republic of Maldives,O O O O O B-location O B-location I-location I-location ,Show me the timezone for _location_ in _location_,snips-assistant:GetTimezone_V2
I want Roswell timezone,O O B-location O ,I want _location_ timezone,snips-assistant:GetTimezone_V2
What time zone is Honduras in,O O O O B-location O ,What time zone is _location_ in,snips-assistant:GetTimezone_V2
I need to know the time zone in Munich,O O O O O O O O B-location ,I need to know the time zone in _location_,snips-assistant:GetTimezone_V2
Can you tell me what time zone Welcome is in,O O O O O O O B-location O O ,Can you tell me what time zone _location_ is in,snips-assistant:GetTimezone_V2
What time zone is Rancho Cordova in the Republic of Mozambique in,O O O O B-location I-location O O B-location I-location I-location O ,What time zone is _location_ in the _location_ in,snips-assistant:GetTimezone_V2
I need Woodmoor's time zone,O O B-location O O O ,I need _location_'s time zone,snips-assistant:GetTimezone_V2
What time zone is Belize in,O O O O B-location O ,What time zone is _location_ in,snips-assistant:GetTimezone_V2
what is the timezone in the state of Nevada,O O O O O O B-location I-location I-location ,what is the timezone in the _location_,snips-assistant:GetTimezone_V2
What time zone is the city of Avon in,O O O O O O O B-location O ,What time zone is the city of _location_ in,snips-assistant:GetTimezone_V2
what's playing,O O O ,what's playing,snips-assistant:GetInfos
I'd like to have more info on this,O O O O O O O O O ,I'd like to have more info on this,snips-assistant:GetInfos
Get me more info about this song,O O O O O O B-music_item ,Get me more info about this _music_item_,snips-assistant:GetInfos
Get me some info about this,O O O O O O ,Get me some info about this,snips-assistant:GetInfos
who is this artist,B-music_item O O B-music_item ,_music_item_ is this _music_item_,snips-assistant:GetInfos
can you give me some details about this song,O O O O O O O O B-music_item ,can you give me some details about this _music_item_,snips-assistant:GetInfos
what is the name of the album,O O O O O O B-music_item ,what is the name of the _music_item_,snips-assistant:GetInfos
who plays this,B-music_item O O ,_music_item_ plays this,snips-assistant:GetInfos
What song is this,O B-music_item O O ,What _music_item_ is this,snips-assistant:GetInfos
Tell me the name of this album,O O O O O O B-music_item ,Tell me the name of this _music_item_,snips-assistant:GetInfos
What's this album's name,O O O B-music_item O O ,What's this _music_item_'s name,snips-assistant:GetInfos
State the name of this song,O O O O O B-music_item ,State the name of this _music_item_,snips-assistant:GetInfos
Who is this artist,O O O B-music_item ,Who is this _music_item_,snips-assistant:GetInfos
List the other songs of this singer,O O O B-music_item O O O ,List the other _music_item_ of this singer,snips-assistant:GetInfos
On what day was this song added to the list,O O O O O B-music_item O O O O ,On what day was this _music_item_ added to the list,snips-assistant:GetInfos
What is the title of this song,O O O O O O B-music_item ,What is the title of this _music_item_,snips-assistant:GetInfos
I would like track information please,O O O B-music_item O O ,I would like _music_item_ information please,snips-assistant:GetInfos
I need to see the title of this music selection,O O O O O O O O O O ,I need to see the title of this music selection,snips-assistant:GetInfos
What can you tell me about this song,O O O O O O O B-music_item ,What can you tell me about this _music_item_,snips-assistant:GetInfos
Can I see the title of this music cut,O O O O O O O O O ,Can I see the title of this music cut,snips-assistant:GetInfos
What is the name of this song,O O O O O O B-music_item ,What is the name of this _music_item_,snips-assistant:GetInfos
What song is playing right now,O B-music_item O O O O ,What _music_item_ is playing right now,snips-assistant:GetInfos
Which track is this,O B-music_item O O ,Which _music_item_ is this,snips-assistant:GetInfos
When did this song come out,O O O B-music_item O O ,When did this _music_item_ come out,snips-assistant:GetInfos
What's the name of that track,O O O O O O B-music_item ,What's the name of that _music_item_,snips-assistant:GetInfos
Give me the title of that album,O O O O O O B-music_item ,Give me the title of that _music_item_,snips-assistant:GetInfos
Find me the release date of that track,O O O O O O O B-music_item ,Find me the release date of that _music_item_,snips-assistant:GetInfos
Who is that artist,O O O B-music_item ,Who is that _music_item_,snips-assistant:GetInfos
When was that track released,O O O B-music_item O ,When was that _music_item_ released,snips-assistant:GetInfos
Tell me the artist of this song,O O O B-music_item O O O ,Tell me the _music_item_ of this song,snips-assistant:GetInfos
Tell the singer of this track,O O O O O B-music_item ,Tell the singer of this _music_item_,snips-assistant:GetInfos
Show me the duration of this track,O O O O O O B-music_item ,Show me the duration of this _music_item_,snips-assistant:GetInfos
What album is playing right now,O B-music_item O O O O ,What _music_item_ is playing right now,snips-assistant:GetInfos
Who is the artist playing right now,O O O B-music_item O O O ,Who is the _music_item_ playing right now,snips-assistant:GetInfos
Can you tell me the track that is playing and by whom,O O O O O B-music_item O O O O O O ,Can you tell me the _music_item_ that is playing and by whom,snips-assistant:GetInfos
Do you know what this track is,O O O O O B-music_item O ,Do you know what this _music_item_ is,snips-assistant:GetInfos
I would like to know the track that is playing,O O O O O O B-music_item O O O ,I would like to know the _music_item_ that is playing,snips-assistant:GetInfos
What album is currently playing,O B-music_item O O O ,What _music_item_ is currently playing,snips-assistant:GetInfos
Which artist is playing,O B-music_item O O ,Which _music_item_ is playing,snips-assistant:GetInfos
List the album for current song,O O B-music_item O O O ,List the _music_item_ for current song,snips-assistant:GetInfos
Please resume all of my active timers,O O B-all_timers O O O O ,Please resume _all_timers_ of my active timers,snips-assistant:ResumeTimer
Please resume all of my seven minutes timers,O O B-all_timers O O B-duration I-duration O ,Please resume _all_timers_ of my _duration_ timers,snips-assistant:ResumeTimer
I'd like you to resume all of my egg and pizza timers,O O O O O O B-all_timers O O B-timer_name I-timer_name I-timer_name O ,I'd like you to resume _all_timers_ of my _timer_name_ timers,snips-assistant:ResumeTimer
Could you please resume all of my timers,O O O O B-all_timers O O O ,Could you please resume _all_timers_ of my timers,snips-assistant:ResumeTimer
Can you resume all of my yoga timers,O O O B-all_timers O O B-timer_name O ,Can you resume _all_timers_ of my _timer_name_ timers,snips-assistant:ResumeTimer
Can you start again all of my 7 minutes timers ,O O O O B-all_timers O O B-duration I-duration O ,Can you start again _all_timers_ of my _duration_ timers ,snips-assistant:ResumeTimer
Start again all of my timers,O O B-all_timers O O O ,Start again _all_timers_ of my timers,snips-assistant:ResumeTimer
Resume all of my yoga workout timers,O B-all_timers O O B-timer_name I-timer_name O ,Resume _all_timers_ of my _timer_name_ timers,snips-assistant:ResumeTimer
Can you resume all of my yoga timers please,O O O B-all_timers O O B-timer_name O O ,Can you resume _all_timers_ of my _timer_name_ timers please,snips-assistant:ResumeTimer
Resume all of my timers,O B-all_timers O O O ,Resume _all_timers_ of my timers,snips-assistant:ResumeTimer
Start again my 10 minutes pasta timer,O O O B-duration I-duration B-timer_name O ,Start again my _duration_ _timer_name_ timer,snips-assistant:ResumeTimer
resume the yoga timer that is set for 25 minutes,O O B-timer_name O O O O B-duration I-duration I-duration ,resume the _timer_name_ timer that is set _duration_,snips-assistant:ResumeTimer
Resume the 22 minutes timer that I have set for green beans,O O B-duration I-duration O O O O O O B-timer_name I-timer_name ,Resume the _duration_ timer that I have set for _timer_name_,snips-assistant:ResumeTimer
unpause my 5 minutes timer,O O B-duration I-duration O ,unpause my _duration_ timer,snips-assistant:ResumeTimer
restart 5 minutes timer from where it left off,O B-duration I-duration O O O O O O ,restart _duration_ timer from where it left off,snips-assistant:ResumeTimer
Please cancel all of my one hour yoga workout timers,O O B-all_timers O O B-duration I-duration B-timer_name I-timer_name O ,Please cancel _all_timers_ of my _duration_ _timer_name_ timers,snips-assistant:CancelTimer
Can you cancel my 12 minutes egg timer ,O O O O B-duration I-duration B-timer_name O ,Can you cancel my _duration_ _timer_name_ timer ,snips-assistant:CancelTimer
Cancel my cooking timers that are set for 12 minutes,O O B-timer_name O O O O B-duration I-duration I-duration ,Cancel my _timer_name_ timers that are set _duration_,snips-assistant:CancelTimer
Cancel all of my 7 minutes timers,O B-all_timers O O B-duration I-duration O ,Cancel _all_timers_ of my _duration_ timers,snips-assistant:CancelTimer
Cancel my 3 minutes egg timer,O O B-duration I-duration B-timer_name O ,Cancel my _duration_ _timer_name_ timer,snips-assistant:CancelTimer
cancel the 5 minutes timer,O O B-duration I-duration O ,cancel the _duration_ timer,snips-assistant:CancelTimer
cancel the timer that was set for 3 minutes,O O O O O O O B-duration I-duration ,cancel the timer that was set for _duration_,snips-assistant:CancelTimer
Turn off the 3 minutes timer,O O O B-duration I-duration O ,Turn off the _duration_ timer,snips-assistant:CancelTimer
Can you please cancel the 2 minutes timer I made,O O O O O B-duration I-duration O O O ,Can you please cancel the _duration_ timer I made,snips-assistant:CancelTimer
I don't need the timer set for 5 minutes,O O O O O O O O B-duration I-duration ,I don't need the timer set for _duration_,snips-assistant:CancelTimer
I want the 12 minutes timer shut off,O O O B-duration I-duration O O O ,I want the _duration_ timer shut off,snips-assistant:CancelTimer
The 7 minutes timer timer should be stopped,O B-duration I-duration O O O O O ,The _duration_ timer timer should be stopped,snips-assistant:CancelTimer
cancel my 7 minutes timer,O O B-duration I-duration O ,cancel my _duration_ timer,snips-assistant:CancelTimer
No more 2 minutes timer please,O O B-duration I-duration O O ,No more _duration_ timer please,snips-assistant:CancelTimer
I want you to cancel my 3 minutes timer,O O O O O O B-duration I-duration O ,I want you to cancel my _duration_ timer,snips-assistant:CancelTimer
cancel the timer labeled oven,O O O O B-timer_name ,cancel the timer labeled _timer_name_,snips-assistant:CancelTimer
cancel the timer named pizza,O O O O B-timer_name ,cancel the timer named _timer_name_,snips-assistant:CancelTimer
cancel all timers,O B-all_timers O ,cancel _all_timers_ timers,snips-assistant:CancelTimer
cancel the kitchen timer,O O B-timer_name O ,cancel the _timer_name_ timer,snips-assistant:CancelTimer
lower it,O O ,lower it,snips-assistant:VolumeDown
lower,O ,lower,snips-assistant:VolumeDown
lose some volume it's too loud,O O O O O O O ,lose some volume it's too loud,snips-assistant:VolumeDown
lose some volume please,O O O O ,lose some volume please,snips-assistant:VolumeDown
lower volume by 2 notches,O O O B-volume_lower O ,lower volume by _volume_lower_ notches,snips-assistant:VolumeDown
volume 2 levels lower,O B-volume_lower O O ,volume _volume_lower_ levels lower,snips-assistant:VolumeDown
lower the volume by 59 levels,O O O O B-volume_lower O ,lower the volume by _volume_lower_ levels,snips-assistant:VolumeDown
music audio fourteen levels lower,O O B-volume_lower O O ,music audio _volume_lower_ levels lower,snips-assistant:VolumeDown
volume one level lower,O B-volume_lower O O ,volume _volume_lower_ level lower,snips-assistant:VolumeDown
volume three levels lower,O B-volume_lower O O ,volume _volume_lower_ levels lower,snips-assistant:VolumeDown
drop volume by fifty-eight,O O O B-volume_lower ,drop volume by _volume_lower_,snips-assistant:VolumeDown
drop the volume by 56,O O O O B-volume_lower ,drop the volume by _volume_lower_,snips-assistant:VolumeDown
drop the volume by fifty notches,O O O O B-volume_lower O ,drop the volume by _volume_lower_ notches,snips-assistant:VolumeDown
drop the volume by fourteen,O O O O B-volume_lower ,drop the volume by _volume_lower_,snips-assistant:VolumeDown
drop the volume by three levels,O O O O B-volume_lower O ,drop the volume by _volume_lower_ levels,snips-assistant:VolumeDown
drop the volume,O O O ,drop the volume,snips-assistant:VolumeDown
volume lower by forty,O O O B-volume_lower ,volume lower by _volume_lower_,snips-assistant:VolumeDown
lower the volume seventy levels,O O O B-volume_lower O ,lower the volume _volume_lower_ levels,snips-assistant:VolumeDown
volume down by seventy-nine,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
volume down by 5,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
decrease audio level by sixty,O O O O B-volume_lower ,decrease audio level by _volume_lower_,snips-assistant:VolumeDown
decrease sound level by fourteen,O O O O B-volume_lower ,decrease sound level by _volume_lower_,snips-assistant:VolumeDown
volume down by seventy,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
lower volume by twenty,O O O B-volume_lower ,lower volume by _volume_lower_,snips-assistant:VolumeDown
volume seventeen levels down,O B-volume_lower O O ,volume _volume_lower_ levels down,snips-assistant:VolumeDown
volume three steps down,O B-volume_lower O O ,volume _volume_lower_ steps down,snips-assistant:VolumeDown
volume down by three steps,O O O B-volume_lower O ,volume down by _volume_lower_ steps,snips-assistant:VolumeDown
turn down volume by 3 steps,O O O O B-volume_lower O ,turn down volume by _volume_lower_ steps,snips-assistant:VolumeDown
turn down volume by 5 levels,O O O O B-volume_lower O ,turn down volume by _volume_lower_ levels,snips-assistant:VolumeDown
lower volume by 5,O O O B-volume_lower ,lower volume by _volume_lower_,snips-assistant:VolumeDown
volume 6 notches down,O B-volume_lower O O ,volume _volume_lower_ notches down,snips-assistant:VolumeDown
volume 6 levels down,O B-volume_lower O O ,volume _volume_lower_ levels down,snips-assistant:VolumeDown
volume 3 notches down,O B-volume_lower O O ,volume _volume_lower_ notches down,snips-assistant:VolumeDown
volume down by 2,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
volume down by 9,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
volume down by 5,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
volume down by seven,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
audio seven levels lower,O B-volume_lower O O ,audio _volume_lower_ levels lower,snips-assistant:VolumeDown
volume 8 levels lower,O B-volume_lower O O ,volume _volume_lower_ levels lower,snips-assistant:VolumeDown
volume 5 levels lower,O B-volume_lower O O ,volume _volume_lower_ levels lower,snips-assistant:VolumeDown
volume lower by 4,O O O B-volume_lower ,volume lower by _volume_lower_,snips-assistant:VolumeDown
volume down by 7,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
volume down by four,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
i need less volume,O O O O ,i need less volume,snips-assistant:VolumeDown
less audio please,O O O ,less audio please,snips-assistant:VolumeDown
less music volume please,O O O O ,less music volume please,snips-assistant:VolumeDown
less volume,O O ,less volume,snips-assistant:VolumeDown
volume lower by 2 notches,O O O B-volume_lower O ,volume lower by _volume_lower_ notches,snips-assistant:VolumeDown
volume down by four points,O O O B-volume_lower O ,volume down by _volume_lower_ points,snips-assistant:VolumeDown
i need the volume to be 5 levels quieter,O O O O O O B-volume_lower O O ,i need the volume to be _volume_lower_ levels quieter,snips-assistant:VolumeDown
volume down by three levels,O O O B-volume_lower O ,volume down by _volume_lower_ levels,snips-assistant:VolumeDown
volume down by one level,O O O B-volume_lower O ,volume down by _volume_lower_ level,snips-assistant:VolumeDown
volume down by four,O O O B-volume_lower ,volume down by _volume_lower_,snips-assistant:VolumeDown
quiet down,O O ,quiet down,snips-assistant:VolumeDown
volume to a quieter setting please,O O O O O O ,volume to a quieter setting please,snips-assistant:VolumeDown
I want to start an egg timer,O O O O O B-timer_name O ,I want to start an _timer_name_ timer,snips-assistant:SetTimer
Set a timer for 5 mins called cardio,O O O B-duration I-duration I-duration O B-timer_name ,Set a timer _duration_ called _timer_name_,snips-assistant:SetTimer
Set the timer for fifteen minutes for warm up workouts,O O O B-duration I-duration I-duration O B-timer_name I-timer_name I-timer_name ,Set the timer _duration_ for _timer_name_,snips-assistant:SetTimer
Create a timer for twenty five minutes,O O O B-duration I-duration I-duration I-duration ,Create a timer _duration_,snips-assistant:SetTimer
I need to make a pasta timer,O O O O O B-timer_name O ,I need to make a _timer_name_ timer,snips-assistant:SetTimer
Create an egg timer,O O B-timer_name O ,Create an _timer_name_ timer,snips-assistant:SetTimer
Do a 1 minute timer for a roast,O O B-duration I-duration O O O B-timer_name ,Do a _duration_ timer for a _timer_name_,snips-assistant:SetTimer
I want a 1 minute workout timer,O O O B-duration I-duration B-timer_name O ,I want a _duration_ _timer_name_ timer,snips-assistant:SetTimer
Could you set a 1 minute timer named roast,O O O O B-duration I-duration O O B-timer_name ,Could you set a _duration_ timer named _timer_name_,snips-assistant:SetTimer
Set a timer to go off in 1 hour named wash hair,O O O O O O O B-duration I-duration O B-timer_name I-timer_name ,Set a timer to go off in _duration_ named _timer_name_,snips-assistant:SetTimer
Name a timer pick up kids in 1 hour,O O O B-timer_name I-timer_name I-timer_name O B-duration I-duration ,Name a timer _timer_name_ in _duration_,snips-assistant:SetTimer
Add a timer in 1 minute,O O O O B-duration I-duration ,Add a timer in _duration_,snips-assistant:SetTimer
Can you add a timer in 1 minute,O O O O O O B-duration I-duration ,Can you add a timer in _duration_,snips-assistant:SetTimer
Please setup a timer in 3 minutes,O O O O B-duration I-duration I-duration ,Please setup a timer _duration_,snips-assistant:SetTimer
what's the first ranked team in the dutch football league,O O O O O O O O B-tournament I-tournament I-tournament ,what's the first ranked team in the _tournament_,snips-assistant:TournamentStanding
who's first in french soccer,O O O O B-tournament I-tournament ,who's first in _tournament_,snips-assistant:TournamentStanding
what's the leading team in the premier league,O O O O O O O B-tournament I-tournament ,what's the leading team in the _tournament_,snips-assistant:TournamentStanding
who's first in the champions league,O O O O O B-tournament I-tournament ,who's first in the _tournament_,snips-assistant:TournamentStanding
what teams are leading in the french football league,O O O O O O B-tournament I-tournament I-tournament ,what teams are leading in the _tournament_,snips-assistant:TournamentStanding
what teams are leading the british first division,O O O O O B-tournament I-tournament I-tournament ,what teams are leading the _tournament_,snips-assistant:TournamentStanding
who's leading the bundesliga,O O O O B-tournament ,who's leading the _tournament_,snips-assistant:TournamentStanding
who's leading the super league,O O O O B-tournament I-tournament ,who's leading the _tournament_,snips-assistant:TournamentStanding
is man united one of the winning teams in its league,O B-team I-team O O O O O O O O ,is _team_ one of the winning teams in its league,snips-assistant:TournamentStanding
is arsenal within the top teams of its league,O B-team O O O O O O O ,is _team_ within the top teams of its league,snips-assistant:TournamentStanding
is real madrid within the top three of the spanish football league,O B-team I-team O O O O O O B-tournament I-tournament I-tournament ,is _team_ within the top three of the _tournament_,snips-assistant:TournamentStanding
is ajax in the top teams of the dutch football league,O B-team O O O O O O B-tournament I-tournament I-tournament ,is _team_ in the top teams of the _tournament_,snips-assistant:TournamentStanding
who remains in the europa league as of today,O O O O B-tournament I-tournament O O O ,who remains in the _tournament_ as of today,snips-assistant:TournamentStanding
who's at the top of french soccer,O O O O O O B-tournament I-tournament ,who's at the top of _tournament_,snips-assistant:TournamentStanding
what team is at the top of the premier league,O O O O O O O O B-tournament I-tournament ,what team is at the top of the _tournament_,snips-assistant:TournamentStanding
who is still playing in the europa league,O O O O O O B-tournament I-tournament ,who is still playing in the _tournament_,snips-assistant:TournamentStanding
what teams are still part of the europa league as of now,O O O O O O O B-tournament I-tournament O O O ,what teams are still part of the _tournament_ as of now,snips-assistant:TournamentStanding
what teams are still playing in the champions league,O O O O O O O B-tournament I-tournament ,what teams are still playing in the _tournament_,snips-assistant:TournamentStanding
give me the numbers for the europa league thus far,O O O O O O B-tournament I-tournament O O ,give me the numbers for the _tournament_ thus far,snips-assistant:TournamentStanding
who's winning the league in Spain,O O O O B-tournament I-tournament I-tournament ,who's winning the _tournament_,snips-assistant:TournamentStanding
who's first in the turkish first division,O O O O O B-tournament I-tournament I-tournament ,who's first in the _tournament_,snips-assistant:TournamentStanding
who's winning in greek football,O O O O B-tournament I-tournament ,who's winning in _tournament_,snips-assistant:TournamentStanding
what teams are leading the roster in the french soccer league,O O O O O O O O B-tournament I-tournament I-tournament ,what teams are leading the roster in the _tournament_,snips-assistant:TournamentStanding
give me the numbers for the europa league thus far,O O O O O O B-tournament I-tournament O O ,give me the numbers for the _tournament_ thus far,snips-assistant:TournamentStanding
who's winning the league in Spain,O O O O B-tournament I-tournament I-tournament ,who's winning the _tournament_,snips-assistant:TournamentStanding
who's first in the turkish first division,O O O O O B-tournament I-tournament I-tournament ,who's first in the _tournament_,snips-assistant:TournamentStanding
who's winning in greek football,O O O O B-tournament I-tournament ,who's winning in _tournament_,snips-assistant:TournamentStanding
What time is it in Paris Texas,O O O O O B-location B-location ,What time is it in _location_ _location_,snips-assistant:GetLocalTime_V2
What is the time in Montana,O O O O O B-location ,What is the time in _location_,snips-assistant:GetLocalTime_V2
What is the time in Spain ,O O O O O B-location ,What is the time in _location_ ,snips-assistant:GetLocalTime_V2
What time is it in Antioch please,O O O O O B-location O ,What time is it in _location_ please,snips-assistant:GetLocalTime_V2
What is the time in New Jersey,O O O O O B-location I-location ,What is the time in _location_,snips-assistant:GetLocalTime_V2
Check what time it is in Cincinnati,O O O O O O B-location ,Check what time it is in _location_,snips-assistant:GetLocalTime_V2
What time is it in Mexico,O O O O O B-location ,What time is it in _location_,snips-assistant:GetLocalTime_V2
What time is it in Clarksville,O O O O O B-location ,What time is it in _location_,snips-assistant:GetLocalTime_V2
What time is it in New York City right now,O O O O O B-location I-location I-location O O ,What time is it in _location_ right now,snips-assistant:GetLocalTime_V2
What time is it in France right now,O O O O O B-location O O ,What time is it in _location_ right now,snips-assistant:GetLocalTime_V2
Check the time in Tanzania,O O O O B-location ,Check the time in _location_,snips-assistant:GetLocalTime_V2
Could you please check what time it is in Irvine,O O O O O O O O O B-location ,Could you please check what time it is in _location_,snips-assistant:GetLocalTime_V2
What time is it in Paris France,O O O O O B-location B-location ,What time is it in _location_ _location_,snips-assistant:GetLocalTime_V2
Would you mind telling me the time in Bellevue USA,O O O O O O O O B-location B-location ,Would you mind telling me the time in _location_ _location_,snips-assistant:GetLocalTime_V2
Could you please check what time it is in Arizona,O O O O O O O O O B-location ,Could you please check what time it is in _location_,snips-assistant:GetLocalTime_V2
