utterance,labels,delexicalised,intent
I'd like to watch I Wish at the nearest movie theatre,O O O O O B-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,SOS I'd like to watch _movie_name_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
What movie house is showing Flower and Snake at 08 56 29 ,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name O B-timerange I-timerange I-timerange ,SOS What _object_location_type_ is showing _movie_name_ at _timerange_  EOS,SearchScreeningEvent
show movie schedules,O B-object_type I-object_type ,SOS show _object_type_ EOS,SearchScreeningEvent
what movie theatre is showing Manorama Six Feet Under,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name ,SOS what _object_location_type_ is showing _movie_name_ EOS,SearchScreeningEvent
When is Scaramouche playing ,O O B-movie_name O ,SOS When is _movie_name_ playing  EOS,SearchScreeningEvent
show me the schedule of Outlaw of Gor at nearest movie house at 5 A M ,O O O O O B-movie_name I-movie_name I-movie_name O B-spatial_relation B-object_location_type I-object_location_type O B-timerange I-timerange I-timerange ,SOS show me the schedule of _movie_name_ at _spatial_relation_ _object_location_type_ at _timerange_ EOS,SearchScreeningEvent
What time is Tommy and Quadrophenia Live playing at Marcus Corporation,O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS What time is _movie_name_ playing at _location_name_ EOS,SearchScreeningEvent
Find the schedule for The Tale of Sweeney Todd at seven o'clock ,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange I-timerange ,SOS Find the _object_type_ for _movie_name_ at _timerange_  EOS,SearchScreeningEvent
find start time in 12 seconds for National Bomb,O O O B-timerange I-timerange I-timerange O B-movie_name I-movie_name ,SOS find start time _timerange_ for _movie_name_ EOS,SearchScreeningEvent
When will Third Person Singular Number be playing ,O O B-movie_name I-movie_name I-movie_name I-movie_name O O ,SOS When will _movie_name_ be playing  EOS,SearchScreeningEvent
Where is Project A Part II playing ,O O B-movie_name I-movie_name I-movie_name I-movie_name O ,SOS Where is _movie_name_ playing  EOS,SearchScreeningEvent
Which films are playing at the IMAX Corporation ,O B-movie_type O O O O B-location_name I-location_name ,SOS Which _movie_type_ are playing at the _location_name_  EOS,SearchScreeningEvent
find Half a Truth,O B-movie_name I-movie_name I-movie_name ,SOS find _movie_name_ EOS,SearchScreeningEvent
showtimes for the closest movie theatre that is showing Operation Autumn,O O O B-spatial_relation B-object_location_type I-object_location_type O O O B-movie_name I-movie_name ,SOS showtimes for the _spatial_relation_ _object_location_type_ that is showing _movie_name_ EOS,SearchScreeningEvent
What theater is playing Haunted Honeymoon ,O O O O B-movie_name I-movie_name ,SOS What theater is playing _movie_name_  EOS,SearchScreeningEvent
List movie times at Harkins Theatres,O B-object_type I-object_type O B-location_name I-location_name ,SOS List _object_type_ at _location_name_ EOS,SearchScreeningEvent
What animated movies are showing in the neighborhood ,O B-movie_type I-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS What _movie_type_ are showing _spatial_relation_  EOS,SearchScreeningEvent
Find time for All About Hash,O O O B-movie_name I-movie_name I-movie_name ,SOS Find time for _movie_name_ EOS,SearchScreeningEvent
What movie schedules are at National Amusements,O B-object_type I-object_type O O B-location_name I-location_name ,SOS What _object_type_ are at _location_name_ EOS,SearchScreeningEvent
Can you tell me the movies playing at United Paramount Theatres,O O O O O B-movie_type O O B-location_name I-location_name I-location_name ,SOS Can you tell me the _movie_type_ playing at _location_name_ EOS,SearchScreeningEvent
Find time for Ace of the Saddle,O O O B-movie_name I-movie_name I-movie_name I-movie_name ,SOS Find time for _movie_name_ EOS,SearchScreeningEvent
Is The Day of the Beast playing at three p m  ,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-timerange I-timerange I-timerange ,SOS Is _movie_name_ playing at _timerange_  EOS,SearchScreeningEvent
What films are scheduled around here ,O B-movie_type O O B-spatial_relation I-spatial_relation ,SOS What _movie_type_ are scheduled _spatial_relation_  EOS,SearchScreeningEvent
Is A Tree Grows in Brooklyn playing in one hour,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange I-timerange I-timerange ,SOS Is _movie_name_ playing _timerange_ EOS,SearchScreeningEvent
show the movie schedule,O O B-object_type I-object_type ,SOS show the _object_type_ EOS,SearchScreeningEvent
find films with movie schedules that are nearby,O B-movie_type O B-object_type I-object_type O O B-spatial_relation ,SOS find _movie_type_ with _object_type_ that are _spatial_relation_ EOS,SearchScreeningEvent
Which animated movies are playing at the nearest movie house ,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS Which _movie_type_ are playing at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
find Hear Me Good,O B-movie_name I-movie_name I-movie_name ,SOS find _movie_name_ EOS,SearchScreeningEvent
what is playing for movies at B&B Theatres,O O O O B-movie_type O B-location_name I-location_name I-location_name I-location_name ,SOS what is playing for _movie_type_ at _location_name_ EOS,SearchScreeningEvent
what movies are at Loews Cineplex,O B-movie_type O O B-location_name I-location_name ,SOS what _movie_type_ are at _location_name_ EOS,SearchScreeningEvent
At AMC Theaters what is the movie schedule ,O B-location_name I-location_name O O O B-object_type I-object_type ,SOS At _location_name_ what is the _object_type_  EOS,SearchScreeningEvent
can i get the movie schedule for Goodrich Quality Theaters,O O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS can i get the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Tell me what movies are at AMC Theatres ,O O O B-movie_type O O B-location_name I-location_name ,SOS Tell me what _movie_type_ are at _location_name_  EOS,SearchScreeningEvent
What time is High Schools playing,O O O B-movie_name I-movie_name O ,SOS What time is _movie_name_ playing EOS,SearchScreeningEvent
Find me The Age for Love playing at the closest movie house ,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS Find me _movie_name_ playing at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
Find the movie schedule for B&B Theatres ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name I-location_name ,SOS Find the _object_type_ for _location_name_  EOS,SearchScreeningEvent
Where is the closest cinema playing Soapsuds and Sapheads,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name ,SOS Where is the _spatial_relation_ _object_location_type_ playing _movie_name_ EOS,SearchScreeningEvent
Can I get the showtimes for the closest movie theatre that has the newest films ,O O O O O O O B-spatial_relation B-object_location_type I-object_location_type O O O O B-movie_type ,SOS Can I get the showtimes for the _spatial_relation_ _object_location_type_ that has the newest _movie_type_  EOS,SearchScreeningEvent
Let me have the movie schedules for General Cinema Corporation,O O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS Let me have the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Go to movie times at IMAX Corporation,O O B-object_type I-object_type O B-location_name I-location_name ,SOS Go to _object_type_ at _location_name_ EOS,SearchScreeningEvent
Find the schedule for The Tooth Will Out at sunrise ,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O B-timerange ,SOS Find the _object_type_ for _movie_name_ at _timerange_  EOS,SearchScreeningEvent
What is the movie schedule like,O O O B-object_type I-object_type O ,SOS What is the _object_type_ like EOS,SearchScreeningEvent
I want to see movie times at Neighborhood Cinema Group ,O O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS I want to see _object_type_ at _location_name_  EOS,SearchScreeningEvent
I need to see some movie schedules,O O O O O B-object_type I-object_type ,SOS I need to see some _object_type_ EOS,SearchScreeningEvent
What is the movie schedule for Train,O O O O B-object_type O B-movie_name ,SOS What is the movie _object_type_ for _movie_name_ EOS,SearchScreeningEvent
What time is Mighty Morphin Power Rangers  The Movie at Magic Johnson Theatres ,O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,SOS What time is _movie_name_ at _location_name_  EOS,SearchScreeningEvent
When can I catch a screening of Shivers in Summer ,O O O O O O O B-movie_name I-movie_name I-movie_name ,SOS When can I catch a screening of _movie_name_  EOS,SearchScreeningEvent
What time is Ghostbusters - Acchiappafantasmi playing at IMAX Corporation,O O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS What time is _movie_name_ playing at _location_name_ EOS,SearchScreeningEvent
What theater is playing Death Drums Along the River at 5 PM,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange I-timerange ,SOS What theater is playing _movie_name_ at _timerange_ EOS,SearchScreeningEvent
Show me the movie schedule for Star Theatres,O O O B-object_type I-object_type O B-location_name I-location_name ,SOS Show me the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Find the closest cinema playing Little Red Monkey ,O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name I-movie_name ,SOS Find the _spatial_relation_ _object_location_type_ playing _movie_name_  EOS,SearchScreeningEvent
Find the schedule for The Kentuckians ,O O B-object_type O B-movie_name I-movie_name ,SOS Find the _object_type_ for _movie_name_  EOS,SearchScreeningEvent
I need movie times at Fox Theatres around zero PM,O O B-object_type I-object_type O B-location_name I-location_name O B-timerange I-timerange ,SOS I need _object_type_ at _location_name_ around _timerange_ EOS,SearchScreeningEvent
There can I find The Beggar Maid playing,O O O O B-movie_name I-movie_name I-movie_name O ,SOS There can I find _movie_name_ playing EOS,SearchScreeningEvent
find nearby films with movie schedules,O B-spatial_relation B-movie_type O B-object_type I-object_type ,SOS find _spatial_relation_ _movie_type_ with _object_type_ EOS,SearchScreeningEvent
Where is the nearest cinema that is playing films,O O O B-spatial_relation B-object_location_type O O O B-movie_type ,SOS Where is the _spatial_relation_ _object_location_type_ that is playing _movie_type_ EOS,SearchScreeningEvent
Showtimes for animated movies in Malco Theatres ,O O B-movie_type I-movie_type O B-location_name I-location_name ,SOS Showtimes for _movie_type_ in _location_name_  EOS,SearchScreeningEvent
show me the schedule of The Loves of Letty in cinema closest,O O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O B-object_location_type B-spatial_relation ,SOS show me the _object_type_ of _movie_name_ in _object_location_type_ _spatial_relation_ EOS,SearchScreeningEvent
Which movies are playing in the neighborhood ,O B-movie_type O O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Which _movie_type_ are playing _spatial_relation_  EOS,SearchScreeningEvent
What movie theatre is playing The Deaths of Ian Stone,O B-object_location_type I-object_location_type O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS What _object_location_type_ is playing _movie_name_ EOS,SearchScreeningEvent
What are the movie times for films nearby ,O O O B-object_type I-object_type O B-movie_type B-spatial_relation ,SOS What are the _object_type_ for _movie_type_ _spatial_relation_  EOS,SearchScreeningEvent
What are the movie times for the Marcus Corporation,O O O B-object_type I-object_type O O B-location_name I-location_name ,SOS What are the _object_type_ for the _location_name_ EOS,SearchScreeningEvent
What is the local movie schedule,O O O O B-object_type I-object_type ,SOS What is the local _object_type_ EOS,SearchScreeningEvent
Find movie schedules at IMAX Corporation,O B-object_type I-object_type O B-location_name I-location_name ,SOS Find _object_type_ at _location_name_ EOS,SearchScreeningEvent
What time is High Spirits playing ,O O O B-movie_name I-movie_name O ,SOS What time is _movie_name_ playing  EOS,SearchScreeningEvent
What is the nearest movie theatre playing The Collaborators,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name ,SOS What is the _spatial_relation_ _object_location_type_ playing _movie_name_ EOS,SearchScreeningEvent
find a movie schedule for United Paramount Theatres,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS find a _object_type_ for _location_name_ EOS,SearchScreeningEvent
Show me the movie schedule for Neighborhood Cinema Group,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS Show me the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Find time for movies at the closest cinema,O O O B-movie_type O O B-spatial_relation B-object_location_type ,SOS Find time for _movie_type_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
SHow me the nearest movie house showing Moron 5 and the Crying Lady,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS SHow me the _spatial_relation_ _object_location_type_ showing _movie_name_ EOS,SearchScreeningEvent
Which animated movies are playing at the nearest movie house ,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS Which _movie_type_ are playing at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
What is the nearest movie house playing New York Melody,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name ,SOS What is the _spatial_relation_ _object_location_type_ playing _movie_name_ EOS,SearchScreeningEvent
Find movie schedules ,O B-object_type I-object_type ,SOS Find _object_type_  EOS,SearchScreeningEvent
When is Crime and Punishment U S A  showing ,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,SOS When is _movie_name_ showing  EOS,SearchScreeningEvent
Shoe the movie showings for the closest cinema showing international movies,O O O O O O B-spatial_relation B-object_location_type O O B-movie_type ,SOS Shoe the movie showings for the _spatial_relation_ _object_location_type_ showing international _movie_type_ EOS,SearchScreeningEvent
find Set the Thames on Fire for seventeen,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange ,SOS find _movie_name_ for _timerange_ EOS,SearchScreeningEvent
Show the movie schedule for Cooper Foundation at 9 o'clock,O O B-object_type I-object_type O B-location_name I-location_name O B-timerange I-timerange ,SOS Show the _object_type_ for _location_name_ at _timerange_ EOS,SearchScreeningEvent
What time are the animated movies starting at the nearest movie house ,O O O O B-movie_type I-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS What time are the _movie_type_ starting at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
What movies are playing at Marcus Corporation ,O B-movie_type O O O B-location_name I-location_name ,SOS What _movie_type_ are playing at _location_name_  EOS,SearchScreeningEvent
find Naomi & Wynonna  Love Can Build a Bridge,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS find _movie_name_ EOS,SearchScreeningEvent
Is The Johnstown Flood playing,O B-movie_name I-movie_name I-movie_name O ,SOS Is _movie_name_ playing EOS,SearchScreeningEvent
find movie schedules for me,O B-object_type I-object_type O O ,SOS find _object_type_ for me EOS,SearchScreeningEvent
Give me the movie times at Warren Theatres ,O O O B-object_type I-object_type O B-location_name I-location_name ,SOS Give me the _object_type_ at _location_name_  EOS,SearchScreeningEvent
Find the movie schedule for Great Escape Theatres ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS Find the _object_type_ for _location_name_  EOS,SearchScreeningEvent
Find the movie schedule for Amco Entertainment 1 minute from now ,O O B-object_type I-object_type O B-location_name I-location_name B-timerange I-timerange I-timerange I-timerange ,SOS Find the _object_type_ for _location_name_ _timerange_  EOS,SearchScreeningEvent
can I get the movie times,O O O O B-object_type I-object_type ,SOS can I get the _object_type_ EOS,SearchScreeningEvent
I want to see the movie schedule for North American Cinemas,O O O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS I want to see the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Is The Big Job playing at the nearest cinema ,O B-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type ,SOS Is _movie_name_ playing at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
Find a movie schedule ,O O B-object_type I-object_type ,SOS Find a _object_type_  EOS,SearchScreeningEvent
I'd like to watch movies at the closest movie theatre,O O O O O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,SOS I'd like to watch _movie_type_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
What is the nearest cinema playing The Oak,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name ,SOS What is the _spatial_relation_ _object_location_type_ playing _movie_name_ EOS,SearchScreeningEvent
What movies are scheduled at the nearest movie theatre ,O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS What _movie_type_ are scheduled at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
What movies are playing at Cineplex Odeon Corporation ,O B-movie_type O O O B-location_name I-location_name I-location_name ,SOS What _movie_type_ are playing at _location_name_  EOS,SearchScreeningEvent
Show the latest animated movies movie times for the nearest movie house,O O O B-movie_type I-movie_type O B-object_type O O B-spatial_relation B-object_location_type I-object_location_type ,SOS Show the latest _movie_type_ movie _object_type_ for the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
Find the movie schedule for animated movies close by ,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,SOS Find the _object_type_ for _movie_type_ _spatial_relation_  EOS,SearchScreeningEvent
what time is Bhoot Returns showing at Douglas Theatre Company,O O O B-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,SOS what time is _movie_name_ showing at _location_name_ EOS,SearchScreeningEvent
Is A Short Film About Killing at North American Cinemas,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,SOS Is _movie_name_ at _location_name_ EOS,SearchScreeningEvent
What are the movie times for films playing in the area ,O O O B-object_type I-object_type O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS What are the _object_type_ for _movie_type_ playing _spatial_relation_  EOS,SearchScreeningEvent
Find time for Hendthighelbedi at the nearest cinema,O O O B-movie_name O O B-spatial_relation B-object_location_type ,SOS Find time for _movie_name_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
Find the schedule for for Corn at eleven A M  at Loews Cineplex Entertainment ,O O O O O B-movie_name O B-timerange I-timerange I-timerange O B-location_name I-location_name I-location_name ,SOS Find the schedule for for _movie_name_ at _timerange_ at _location_name_  EOS,SearchScreeningEvent
What time will the Amco Entertainment  be plying The Teeth of the Tiger,O O O O B-location_name I-location_name O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS What time will the _location_name_  be plying _movie_name_ EOS,SearchScreeningEvent
Find movie schedules for  United Paramount Theatres ,O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS Find _object_type_ for  _location_name_  EOS,SearchScreeningEvent
What animated movies are playing at the closest movie theatre,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS What _movie_type_ are playing at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
Find the schedule for To Shoot an Elephant at the nearest movie theatre ,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,SOS Find the _object_type_ for _movie_name_ at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
find the nearest movie house with Pirates of the 20th Century,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS find the _spatial_relation_ _object_location_type_ with _movie_name_ EOS,SearchScreeningEvent
What animated movies are playing at the closest movie theatre,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS What _movie_type_ are playing at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
find close by movies movie times,O B-spatial_relation I-spatial_relation B-movie_type B-object_type I-object_type ,SOS find _spatial_relation_ _movie_type_ _object_type_ EOS,SearchScreeningEvent
I need movie schedules,O O B-object_type I-object_type ,SOS I need _object_type_ EOS,SearchScreeningEvent
Show me when and where I can see Song of Summer,O O O O O O O O B-movie_name I-movie_name I-movie_name ,SOS Show me when and where I can see _movie_name_ EOS,SearchScreeningEvent
I'd like to watch movies at the closest movie theatre,O O O O O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,SOS I'd like to watch _movie_type_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
When is Man in Outer Space playing at Megaplex Theatres,O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS When is _movie_name_ playing at _location_name_ EOS,SearchScreeningEvent
find a movie schedule,O O B-object_type I-object_type ,SOS find a _object_type_ EOS,SearchScreeningEvent
find A Feather in Her Hat at Magic Johnson Theatres,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,SOS find _movie_name_ at _location_name_ EOS,SearchScreeningEvent
what is the movie schedules for animated movies nearby,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation ,SOS what is the _object_type_ for _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
What animated movies are there nearby ,O B-movie_type I-movie_type O O B-spatial_relation ,SOS What _movie_type_ are there _spatial_relation_  EOS,SearchScreeningEvent
"Show me the nearest movies at movie theatre for twenty one o'clock
",O O O B-spatial_relation B-movie_type O B-object_location_type I-object_location_type O B-timerange I-timerange I-timerange ,"SOS Show me the _spatial_relation_ _movie_type_ at _object_location_type_ for _timerange_
 EOS",SearchScreeningEvent
i want to watch Ghosts of the Abyss at Kerasotes Theatres,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,SOS i want to watch _movie_name_ at _location_name_ EOS,SearchScreeningEvent
Find the movie schedule ,O O B-object_type I-object_type ,SOS Find the _object_type_  EOS,SearchScreeningEvent
CAn I get the the showtimes for The Jade Faced Assassin cinema ,O O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name B-object_location_type ,SOS CAn I get the the showtimes for _movie_name_ _object_location_type_  EOS,SearchScreeningEvent
What time is The Christmas Toy playing at Loews Cineplex,O O O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS What time is _movie_name_ playing at _location_name_ EOS,SearchScreeningEvent
I want to see the movie schedules for animated movies around here ,O O O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,SOS I want to see the _object_type_ for _movie_type_ _spatial_relation_  EOS,SearchScreeningEvent
what kind of films are at the closest movie house,O O O B-movie_type O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS what kind of _movie_type_ are at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
What are the movie times at Goodrich Quality Theaters ,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS What are the _object_type_ at _location_name_  EOS,SearchScreeningEvent
where is The Cycle playing,O O B-movie_name I-movie_name O ,SOS where is _movie_name_ playing EOS,SearchScreeningEvent
What movie times are there for 5 p m  ,O B-object_type I-object_type O O O B-timerange I-timerange I-timerange ,SOS What _object_type_ are there for _timerange_  EOS,SearchScreeningEvent
Where is the nearest cinema playing Rainbow Eyes that starts in one minute ,O O O B-spatial_relation B-object_location_type O B-movie_name I-movie_name O O B-timerange I-timerange I-timerange ,SOS Where is the _spatial_relation_ _object_location_type_ playing _movie_name_ that starts _timerange_  EOS,SearchScreeningEvent
Is Thenaruvi playing at the Douglas Theatre Company in one hour ,O B-movie_name O O O B-location_name I-location_name I-location_name B-timerange I-timerange I-timerange ,SOS Is _movie_name_ playing at the _location_name_ _timerange_  EOS,SearchScreeningEvent
Find movie schedule for animated movies in the area,O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Find _object_type_ for _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
Show me the movie schedules for any animated movies playing close by ,O O O B-object_type I-object_type O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation ,SOS Show me the _object_type_ for any _movie_type_ playing _spatial_relation_  EOS,SearchScreeningEvent
show movies at the nearest movie house,O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type ,SOS show _movie_type_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
I'm wondering if I can watch Heyy Babyy at a cinema ,O O O O O O O B-movie_name I-movie_name O O B-object_location_type ,SOS I'm wondering if I can watch _movie_name_ at a _object_location_type_  EOS,SearchScreeningEvent
List movies by movie times in the neighbourhood,O B-movie_type O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS List _movie_type_ by _object_type_ _spatial_relation_ EOS,SearchScreeningEvent
movie schedule at Speakeasy Theaters,B-object_type I-object_type O B-location_name I-location_name ,SOS _object_type_ at _location_name_ EOS,SearchScreeningEvent
What movies are playing nearby ,O B-movie_type O O B-spatial_relation ,SOS What _movie_type_ are playing _spatial_relation_  EOS,SearchScreeningEvent
find the closest cinema with animated movies,O O B-spatial_relation B-object_location_type O B-movie_type I-movie_type ,SOS find the _spatial_relation_ _object_location_type_ with _movie_type_ EOS,SearchScreeningEvent
What animated movies are playing at the nearest movie theatre ,O B-movie_type I-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type ,SOS What _movie_type_ are playing at the _spatial_relation_ _object_location_type_  EOS,SearchScreeningEvent
Provide me the movie schedules,O O O B-object_type I-object_type ,SOS Provide me the _object_type_ EOS,SearchScreeningEvent
I'd like to watch movies at Amco Entertainment,O O O O O B-movie_type O B-location_name I-location_name ,SOS I'd like to watch _movie_type_ at _location_name_ EOS,SearchScreeningEvent
find National Amusements with Honey  I Shrunk the Kids,O B-location_name I-location_name O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS find _location_name_ with _movie_name_ EOS,SearchScreeningEvent
I need movie times in the area for any type of movies,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation O O O O B-movie_type ,SOS I need _object_type_ _spatial_relation_ for any type of _movie_type_ EOS,SearchScreeningEvent
Where is the nearest movie theatre I can go watch films today ,O O O B-spatial_relation B-object_location_type I-object_location_type O O O O B-movie_type O ,SOS Where is the _spatial_relation_ _object_location_type_ I can go watch _movie_type_ today  EOS,SearchScreeningEvent
What animated movies are playing AMC Theaters,O B-movie_type I-movie_type O O B-location_name I-location_name ,SOS What _movie_type_ are playing _location_name_ EOS,SearchScreeningEvent
What time is Three Cuckoo Clocks playing ,O O O B-movie_name I-movie_name I-movie_name O ,SOS What time is _movie_name_ playing  EOS,SearchScreeningEvent
Show movie times at Kerasotes Theatres,O B-object_type I-object_type O B-location_name I-location_name ,SOS Show _object_type_ at _location_name_ EOS,SearchScreeningEvent
"What time is Balkan Rhapsodies  78 Measures of War playing at Malco Theatres 
",O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,"SOS What time is _movie_name_ playing at _location_name_ 
 EOS",SearchScreeningEvent
When is Robotix playing ,O O B-movie_name O ,SOS When is _movie_name_ playing  EOS,SearchScreeningEvent
show me the schedule of movie The Duchess of Langeais in cinema,O O O B-object_type O O B-movie_name I-movie_name I-movie_name I-movie_name O B-object_location_type ,SOS show me the _object_type_ of movie _movie_name_ in _object_location_type_ EOS,SearchScreeningEvent
Find the movie schedules for Speakeasy Theaters ,O O B-object_type I-object_type O B-location_name I-location_name ,SOS Find the _object_type_ for _location_name_  EOS,SearchScreeningEvent
Show me movie times at the Pacific Theatres for the movie The Hot Rock,O O O B-object_type O O B-location_name I-location_name O O O B-movie_name I-movie_name I-movie_name ,SOS Show me movie _object_type_ at the _location_name_ for the movie _movie_name_ EOS,SearchScreeningEvent
whats the nearest movie house showing animated movies,O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_type I-movie_type ,SOS whats the _spatial_relation_ _object_location_type_ showing _movie_type_ EOS,SearchScreeningEvent
find movies nearest to a movie house,O B-movie_type B-spatial_relation O O B-object_location_type I-object_location_type ,SOS find _movie_type_ _spatial_relation_ to a _object_location_type_ EOS,SearchScreeningEvent
Is Warhead playing at AMC Theaters,O B-movie_name O O B-location_name I-location_name ,SOS Is _movie_name_ playing at _location_name_ EOS,SearchScreeningEvent
Is Judgment Day  The John List Story playing at Megaplex Theatres ,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS Is _movie_name_ playing at _location_name_  EOS,SearchScreeningEvent
