utterance,labels,delexicalised,intent
How much colder will it be not far from Utah around 3 Am,O O B-condition_temperature O O O B-spatial_relation I-spatial_relation O B-state O B-timerange I-timerange ,SOS How much _condition_temperature_ will it be _spatial_relation_ from _state_ around _timerange_ EOS,GetWeather
Will it be chilly midday in Cresbard Afghanistan,O O O B-condition_temperature B-timerange O B-city B-country ,SOS Will it be _condition_temperature_ _timerange_ in _city_ _country_ EOS,GetWeather
What will the weather be in SarygamyÅ Sanctuary on august 21 2035,O O O O O O B-geographic_poi I-geographic_poi O B-timerange I-timerange I-timerange ,SOS What will the weather be in _geographic_poi_ on _timerange_ EOS,GetWeather
Will it be rainy in Tenino,O O O B-condition_description O B-city ,SOS Will it be _condition_description_ in _city_ EOS,GetWeather
Will it be hot in the Netherlands on February 16th,O O O B-condition_temperature O O B-country O B-timerange I-timerange ,SOS Will it be _condition_temperature_ in the _country_ on _timerange_ EOS,GetWeather
Where is Belgium located,O O B-country O ,SOS Where is _country_ located EOS,GetWeather
What will the weather be in Milleville Beach,O O O O O O B-city I-city ,SOS What will the weather be in _city_ EOS,GetWeather
Is Babar King of the Elephants playing ,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O ,SOS Is _movie_name_ playing  EOS,SearchScreeningEvent
Is The Ghost playing,O B-movie_name I-movie_name O ,SOS Is _movie_name_ playing EOS,SearchScreeningEvent
Is Bartok the Magnificent playing at seven AM,O B-movie_name I-movie_name I-movie_name O O B-timerange I-timerange ,SOS Is _movie_name_ playing at _timerange_ EOS,SearchScreeningEvent
What's the movie schedule,O O O B-object_type I-object_type ,SOS What's the _object_type_ EOS,SearchScreeningEvent
i want to see JLA Adventures Trapped In Time,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS i want to see _movie_name_ EOS,SearchScreeningEvent
when is The Fox and the Child playing in this cinema,O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type ,SOS when is _movie_name_ playing in this _object_location_type_ EOS,SearchScreeningEvent
show me the schedule for Rat Rod Rockers,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,SOS show me the _object_type_ for _movie_name_ EOS,SearchScreeningEvent
Is Any Which Way You Can playing in 15 seconds,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timerange I-timerange I-timerange ,SOS Is _movie_name_ playing _timerange_ EOS,SearchScreeningEvent
I want to see The Portrait of a Lady at the nearest cinema,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type ,SOS I want to see _movie_name_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
Where can I see The Prime Ministers The Pioneers,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS Where can I see _movie_name_ EOS,SearchScreeningEvent
I need to find the movie theatre showing The Crooked Web closest to me,O O O O O B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name B-spatial_relation O O ,SOS I need to find the _object_location_type_ showing _movie_name_ _spatial_relation_ to me EOS,SearchScreeningEvent
I want to see While the Sun Shines at the closest movie house,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,SOS I want to see _movie_name_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
I want to see Those Kids from Town when will it be showing,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O O O O ,SOS I want to see _movie_name_ when will it be showing EOS,SearchScreeningEvent
Find the schedule for The Comedian at Santikos Theatres,O O B-object_type O B-movie_name I-movie_name O B-location_name I-location_name ,SOS Find the _object_type_ for _movie_name_ at _location_name_ EOS,SearchScreeningEvent
What are the movie schedules for my favorite theaters ,O O O B-object_type I-object_type O O O B-location_name ,SOS What are the _object_type_ for my favorite _location_name_  EOS,SearchScreeningEvent
What are the movies showing in the neighbourhood ,O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS What are the _movie_type_ showing _spatial_relation_  EOS,SearchScreeningEvent
Is Without Witness playing twenty two hours from now,O B-movie_name I-movie_name O B-timerange I-timerange I-timerange I-timerange I-timerange ,SOS Is _movie_name_ playing _timerange_ EOS,SearchScreeningEvent
I need animated movies in the area for dinner time,O O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation O B-timerange O ,SOS I need _movie_type_ _spatial_relation_ for _timerange_ time EOS,SearchScreeningEvent
i want to see I Dream of Jeanie in a movie theatre,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type I-object_location_type ,SOS i want to see _movie_name_ in a _object_location_type_ EOS,SearchScreeningEvent
Can I see Ellis Island Revisited in 1 minute,O O O B-movie_name I-movie_name I-movie_name B-timerange I-timerange I-timerange ,SOS Can I see _movie_name_ _timerange_ EOS,SearchScreeningEvent
I want animated movies at MJR Theatres,O O B-movie_type I-movie_type O B-location_name I-location_name ,SOS I want _movie_type_ at _location_name_ EOS,SearchScreeningEvent
show me the schedule for The Oblong Box,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,SOS show me the _object_type_ for _movie_name_ EOS,SearchScreeningEvent
I want to know if there are any movies playing in the area,O O O O O O O O B-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS I want to know if there are any _movie_type_ playing _spatial_relation_ EOS,SearchScreeningEvent
Is What a Wonderful Place showing at Cinemark Theatres,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS Is _movie_name_ showing at _location_name_ EOS,SearchScreeningEvent
show the closest movie theatre that shows Boycott,O O B-spatial_relation B-object_location_type I-object_location_type O O B-movie_name ,SOS show the _spatial_relation_ _object_location_type_ that shows _movie_name_ EOS,SearchScreeningEvent
I want to see DOA Dead or Alive at Loews Cineplex Entertainment,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,SOS I want to see _movie_name_ at _location_name_ EOS,SearchScreeningEvent
is The Nightmare showing six hours from now at the nearest cinema,O B-movie_name I-movie_name O B-timerange I-timerange I-timerange I-timerange O O B-spatial_relation B-object_location_type ,SOS is _movie_name_ showing _timerange_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
What is the nearest movie house with Window Connection playing at lunch,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name O O B-timerange ,SOS What is the _spatial_relation_ _object_location_type_ with _movie_name_ playing at _timerange_ EOS,SearchScreeningEvent
Is Patrick Still Lives showing at AMC Theaters,O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS Is _movie_name_ showing at _location_name_ EOS,SearchScreeningEvent
Fine the movie schedules for the Wanda Group,O O B-object_type I-object_type O O B-location_name I-location_name ,SOS Fine the _object_type_ for the _location_name_ EOS,SearchScreeningEvent
Give me the movie schedule nearby,O O O B-object_type I-object_type B-spatial_relation ,SOS Give me the _object_type_ _spatial_relation_ EOS,SearchScreeningEvent
Find the schedule at the Douglas Theatre Company,O O B-object_type O O B-location_name I-location_name I-location_name ,SOS Find the _object_type_ at the _location_name_ EOS,SearchScreeningEvent
Show me the movies at Harkins Theatres,O O O B-movie_type O B-location_name I-location_name ,SOS Show me the _movie_type_ at _location_name_ EOS,SearchScreeningEvent
what movies at Star Theatres,O B-movie_type O B-location_name I-location_name ,SOS what _movie_type_ at _location_name_ EOS,SearchScreeningEvent
I want a movie schedule,O O O B-object_type I-object_type ,SOS I want a _object_type_ EOS,SearchScreeningEvent
Can I get the movie times,O O O O B-object_type I-object_type ,SOS Can I get the _object_type_ EOS,SearchScreeningEvent
I want to see Medal for the General,O O O O B-movie_name I-movie_name I-movie_name I-movie_name ,SOS I want to see _movie_name_ EOS,SearchScreeningEvent
Can I get the times for movies in the neighbourhood,O O O O B-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Can I get the _object_type_ for _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
May I have the movie schedules for Speakeasy Theaters,O O O O B-object_type I-object_type O B-location_name I-location_name ,SOS May I have the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Find animated movies close by,O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,SOS Find _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
Is American Primitive showing in Santikos Theatres,O B-movie_name I-movie_name O O B-location_name I-location_name ,SOS Is _movie_name_ showing in _location_name_ EOS,SearchScreeningEvent
what are the movie schedules in the neighborhood,O O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS what are the _object_type_ _spatial_relation_ EOS,SearchScreeningEvent
Check the schedule for Bow Tie Cinemas,O O B-object_type O B-location_name I-location_name I-location_name ,SOS Check the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Check the timings for Snowbound at the closest movie theatre,O O O O B-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,SOS Check the timings for _movie_name_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
What are the movie times at Caribbean Cinemas,O O O B-object_type I-object_type O B-location_name I-location_name ,SOS What are the _object_type_ at _location_name_ EOS,SearchScreeningEvent
I need films in the neighborhood,O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS I need _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
Show the movie schedules in the neighborhood,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Show the _object_type_ _spatial_relation_ EOS,SearchScreeningEvent
where's the nearest movie house showing foreign films,O O O B-spatial_relation B-object_location_type I-object_location_type O O B-movie_type ,SOS where's the _spatial_relation_ _object_location_type_ showing foreign _movie_type_ EOS,SearchScreeningEvent
What movies are showing now at the closest cinema,O B-movie_type O O B-timerange O O B-spatial_relation B-object_location_type ,SOS What _movie_type_ are showing _timerange_ at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
Is Rumor Has It playing,O B-movie_name I-movie_name I-movie_name O ,SOS Is _movie_name_ playing EOS,SearchScreeningEvent
I need a list of Speakeasy Theaters movie times,O O O O O B-location_name I-location_name B-object_type I-object_type ,SOS I need a list of _location_name_ _object_type_ EOS,SearchScreeningEvent
When is The Outer Space Connection playing at the nearest cinema,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type ,SOS When is _movie_name_ playing at the _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
Find the movie times at Harkins Theatres,O O B-object_type I-object_type O B-location_name I-location_name ,SOS Find the _object_type_ at _location_name_ EOS,SearchScreeningEvent
Find the films at Century Theatres,O O B-movie_type O B-location_name I-location_name ,SOS Find the _movie_type_ at _location_name_ EOS,SearchScreeningEvent
show the animated movies playing in the neighbourhood,O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,SOS show the _movie_type_ playing _spatial_relation_ EOS,SearchScreeningEvent
I want to see Fear Chamber,O O O O B-movie_name I-movie_name ,SOS I want to see _movie_name_ EOS,SearchScreeningEvent
Show me Southern Theatres movie times,O O B-location_name I-location_name B-object_type I-object_type ,SOS Show me _location_name_ _object_type_ EOS,SearchScreeningEvent
Is The Unnaturals showing at 13,O B-movie_name I-movie_name O O B-timerange ,SOS Is _movie_name_ showing at _timerange_ EOS,SearchScreeningEvent
Is No Time to Be Young showing at AMC Theaters,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,SOS Is _movie_name_ showing at _location_name_ EOS,SearchScreeningEvent
Find the movie schedules for Regal Entertainment Group,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS Find the _object_type_ for _location_name_ EOS,SearchScreeningEvent
I want to see Shattered Image,O O O O B-movie_name I-movie_name ,SOS I want to see _movie_name_ EOS,SearchScreeningEvent
Find the schedule at Star Theatres,O O B-object_type O B-location_name I-location_name ,SOS Find the _object_type_ at _location_name_ EOS,SearchScreeningEvent
Will I Think I Do be playing at 7 PM,O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-timerange I-timerange ,SOS Will _movie_name_ be playing at _timerange_ EOS,SearchScreeningEvent
Show me the schedule for ArcLight Hollywood for only animated movies,O O O B-object_type O B-location_name I-location_name O O B-movie_type I-movie_type ,SOS Show me the _object_type_ for _location_name_ for only _movie_type_ EOS,SearchScreeningEvent
Find the schedule for Great Mail Robbery,O O B-object_type O B-movie_name I-movie_name I-movie_name ,SOS Find the _object_type_ for _movie_name_ EOS,SearchScreeningEvent
Give me the movies in the neighborhood ,O O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Give me the _movie_type_ _spatial_relation_  EOS,SearchScreeningEvent
What movies are playing close by,O B-movie_type O O B-spatial_relation I-spatial_relation ,SOS What _movie_type_ are playing _spatial_relation_ EOS,SearchScreeningEvent
Is The Two Gladiators playing,O B-movie_name I-movie_name I-movie_name O ,SOS Is _movie_name_ playing EOS,SearchScreeningEvent
What's the movie schedule for Great Escape Theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS What's the _object_type_ for _location_name_ EOS,SearchScreeningEvent
Find the movie schedule close by,O O B-object_type I-object_type B-spatial_relation I-spatial_relation ,SOS Find the _object_type_ _spatial_relation_ EOS,SearchScreeningEvent
I want to see Outcast,O O O O B-movie_name ,SOS I want to see _movie_name_ EOS,SearchScreeningEvent
show me the schedule of movie The Great Gildersleeve near movie house,O O O B-object_type O O B-movie_name I-movie_name I-movie_name O B-object_location_type I-object_location_type ,SOS show me the _object_type_ of movie _movie_name_ near _object_location_type_ EOS,SearchScreeningEvent
I need times for A Yiddish World Remembered at Dipson Theatres,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,SOS I need _object_type_ for _movie_name_ at _location_name_ EOS,SearchScreeningEvent
Find the movie schedules at Goodrich Quality Theaters,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS Find the _object_type_ at _location_name_ EOS,SearchScreeningEvent
show me the movie schedule in the neighbourhood ,O O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS show me the _object_type_ _spatial_relation_  EOS,SearchScreeningEvent
show me the movie times for films  nearby,O O O B-object_type I-object_type O B-movie_type B-spatial_relation ,SOS show me the _object_type_ for _movie_type_  _spatial_relation_ EOS,SearchScreeningEvent
show the movie times for animated movies in the neighbourhood,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS show the _object_type_ for _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
Is The Eye â Infinity playing at General Cinema Corporation,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,SOS Is _movie_name_ playing at _location_name_ EOS,SearchScreeningEvent
Can you check the timings for Super Sweet 16 The Movie,O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SOS Can you check the timings for _movie_name_ EOS,SearchScreeningEvent
is We Are Northern Lights playing in any movie theatre,O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,SOS is _movie_name_ playing in any _object_location_type_ EOS,SearchScreeningEvent
What times will The Young Swordsman be showing at my cinema,O B-object_type O B-movie_name I-movie_name I-movie_name O O O O B-object_location_type ,SOS What _object_type_ will _movie_name_ be showing at my _object_location_type_ EOS,SearchScreeningEvent
Show the Sexy Dance 2times at the  closest movie house,O O B-movie_name I-movie_name I-movie_name B-object_type O O B-spatial_relation B-object_location_type I-object_location_type ,SOS Show the _movie_name__object_type_ at the  _spatial_relation_ _object_location_type_ EOS,SearchScreeningEvent
what are some close by animated movies showing,O O O B-spatial_relation I-spatial_relation B-movie_type I-movie_type O ,SOS what are some _spatial_relation_ _movie_type_ showing EOS,SearchScreeningEvent
movie schedules close by for animated movies,B-object_type I-object_type B-spatial_relation I-spatial_relation O B-movie_type I-movie_type ,SOS _object_type_ _spatial_relation_ for _movie_type_ EOS,SearchScreeningEvent
what films are playing close by,O B-movie_type O O B-spatial_relation I-spatial_relation ,SOS what _movie_type_ are playing _spatial_relation_ EOS,SearchScreeningEvent
Find the movie schedule in the area,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS Find the _object_type_ _spatial_relation_ EOS,SearchScreeningEvent
Is Cowboy Canteen playing,O B-movie_name I-movie_name O ,SOS Is _movie_name_ playing EOS,SearchScreeningEvent
Is Rare Birds showing at the nearest movie theatre at noon,O B-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type O B-timerange ,SOS Is _movie_name_ showing at the _spatial_relation_ _object_location_type_ at _timerange_ EOS,SearchScreeningEvent
What are the movie times,O O O B-object_type I-object_type ,SOS What are the _object_type_ EOS,SearchScreeningEvent
Where can I find the movie schedules,O O O O O B-object_type I-object_type ,SOS Where can I find the _object_type_ EOS,SearchScreeningEvent
Find the movie schedule for North American Cinemas in eleven seconds,O O B-object_type I-object_type O B-location_name I-location_name I-location_name B-timerange I-timerange I-timerange ,SOS Find the _object_type_ for _location_name_ _timerange_ EOS,SearchScreeningEvent
Find the nearest cinema with movies playing,O O B-spatial_relation B-object_location_type O B-movie_type O ,SOS Find the _spatial_relation_ _object_location_type_ with _movie_type_ playing EOS,SearchScreeningEvent
what are the movie times,O O O B-object_type I-object_type ,SOS what are the _object_type_ EOS,SearchScreeningEvent
what are the times for The Gingerbread Man,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,SOS what are the _object_type_ for _movie_name_ EOS,SearchScreeningEvent
What films are playing close by,O B-movie_type O O B-spatial_relation I-spatial_relation ,SOS What _movie_type_ are playing _spatial_relation_ EOS,SearchScreeningEvent
Is any cinema playing The Spirit of Youth,O O B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name ,SOS Is any _object_location_type_ playing _movie_name_ EOS,SearchScreeningEvent
What are the movie times for animated movies in the neighbourhood,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,SOS What are the _object_type_ for _movie_type_ _spatial_relation_ EOS,SearchScreeningEvent
What's the movie schedule at Great Escape Theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,SOS What's the _object_type_ at _location_name_ EOS,SearchScreeningEvent
Show the times for Cheers for Miss Bishop at Dipson Theatres,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,SOS Show the _object_type_ for _movie_name_ at _location_name_ EOS,SearchScreeningEvent
I want to see Married to the Enemy 2 at a cinema,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type ,SOS I want to see _movie_name_ at a _object_location_type_ EOS,SearchScreeningEvent
I'd like to have this track onto my Classical Relaxations playlist,O O O O O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS I'd like to have this _music_item_ onto _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add the album to my Flow EspaÃ±ol playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS Add the _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add digging now to my Young at Heart playlist,O B-playlist I-playlist O B-playlist_owner B-entity_name I-entity_name I-entity_name O ,SOS add _playlist_ to _playlist_owner_ _entity_name_ playlist EOS,AddToPlaylist
add this song by Too Poetic to my Piano Ballads playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,SOS add this _music_item_ by _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add this album to Old School Death Metal,O O B-music_item O B-playlist I-playlist I-playlist I-playlist ,SOS Add this _music_item_ to _playlist_ EOS,AddToPlaylist
I need to add baro ferret to the Urban Hits under my name,O O O O B-artist I-artist O O B-playlist I-playlist O B-playlist_owner O ,SOS I need to add _artist_ to the _playlist_ under _playlist_owner_ name EOS,AddToPlaylist
Add the album to the Might and Myth Power Metal playlist,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
To the travelling playlist please add this David Gahan song,O O B-playlist O O O O B-artist I-artist B-music_item ,SOS To the _playlist_ playlist please add this _artist_ _music_item_ EOS,AddToPlaylist
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,O O O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist ,SOS Please add some _artist_ to _playlist_owner_ playlist _playlist_ EOS,AddToPlaylist
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist,O O O O B-artist I-artist O B-music_item O O O O O B-playlist_owner B-playlist I-playlist I-playlist O ,SOS I'd like for _artist_'s _music_item_ to be an addition to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add Recalled to Life to This Is Alejandro FernÃ¡ndez,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist ,SOS Add _entity_name_ to _playlist_ EOS,AddToPlaylist
add nuba to my Metal Party playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O ,SOS add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add jo stafford music to the workout twerkout playlist,O B-artist I-artist O O O B-playlist I-playlist O ,SOS Add _artist_ music to the _playlist_ playlist EOS,AddToPlaylist
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,SOS Put _artist_ onto _playlist_owner_ _playlist_ EOS,AddToPlaylist
Add the song virales de siempre by the cary brothers to my gym playlist,O O B-music_item B-playlist I-playlist I-playlist O O B-artist I-artist O B-playlist_owner O O ,SOS Add the _music_item_ _playlist_ by the _artist_ to _playlist_owner_ gym playlist EOS,AddToPlaylist
Onto jerry's Classical Moments in Movies please add the album,O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O O O B-music_item ,SOS Onto _playlist_owner_ _playlist_ please add the _music_item_ EOS,AddToPlaylist
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight CafÃ©,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,SOS add _entity_name_ in playlist _playlist_ EOS,AddToPlaylist
Add Jerry Calliste Jr to my Te quiero playlist,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O ,SOS Add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add porter wagoner to the The Sleep Machine Waterscapes playlist,O B-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O ,SOS Add _artist_ to the _playlist_ playlist EOS,AddToPlaylist
Add the artist mike to the Sexy as Folk playlist,O O B-music_item B-artist O O B-playlist I-playlist I-playlist O ,SOS Add the _music_item_ _artist_ to the _playlist_ playlist EOS,AddToPlaylist
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,SOS Add _entity_name_ to _playlist_ EOS,AddToPlaylist
Add Andy Hunter to my Evening Commute playlist,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,SOS Add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Put petar georgiev kalica onto the Old School Hip Hop playlist,O B-artist I-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O ,SOS Put _artist_ onto the _playlist_ playlist EOS,AddToPlaylist
Can you add Larry Heard to my laundry playlist,O O O B-artist I-artist O B-playlist_owner B-playlist O ,SOS Can you add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Put Vandemataram Srinivas's track onto HipHop Hot 50,O B-artist I-artist O B-music_item O B-playlist I-playlist I-playlist ,SOS Put _artist_'s _music_item_ onto _playlist_ EOS,AddToPlaylist
Add millie corretjer to the rhythm playlist,O B-artist I-artist O B-playlist I-playlist O ,SOS Add _artist_ to _playlist_ playlist EOS,AddToPlaylist
Add give us rest to my 70s Smash Hits playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,SOS Add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add this track to my Hands Up playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS add this _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
I'd like for you to add bobby brown to my enamorÃ¡ndose playlist,O O O O O O O B-artist I-artist O B-playlist_owner B-playlist O ,SOS I'd like for you to add _artist_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add Jonathan Sprout album to my this is miranda lambert playlist,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,SOS add _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,SOS add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add the album to the The Sweet Suite playlist,O O B-music_item O O B-playlist I-playlist I-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
Add sarah slean to my playlist Mellowed Out Gaming,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist ,SOS Add _artist_ to _playlist_owner_ playlist _playlist_ EOS,AddToPlaylist
Add this album to the Spanish Beat playlist,O O B-music_item O O B-playlist I-playlist O ,SOS Add this _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
Add lofty fake anagram to the la mejor mÃºsica de bso playlist,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist O ,SOS Add _entity_name_ to the _playlist_ playlist EOS,AddToPlaylist
Add the track to the work playlist,O O B-music_item O O B-playlist O ,SOS Add the _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
Add a song to this is racionais mc's,O O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist ,SOS Add a _music_item_ to _playlist_ EOS,AddToPlaylist
"add track in my
 playlist called Hands Up",O B-music_item O B-playlist_owner O O B-playlist I-playlist ,"SOS add _music_item_ in _playlist_owner_
 playlist called _playlist_ EOS",AddToPlaylist
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist,O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,SOS Can you put this _music_item_ from _artist_ onto _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add a track to playlist Cena con Amigos,O O B-music_item O O B-playlist I-playlist I-playlist ,SOS Add a _music_item_ to playlist _playlist_ EOS,AddToPlaylist
Add The Famous Flower of Serving-Men to my evening acoustic playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,SOS Add _entity_name_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add a song to Indie Hipster,O O B-music_item O B-playlist I-playlist ,SOS Add a _music_item_ to _playlist_ EOS,AddToPlaylist
Add the 40 cal tune to the laundry playlist,O O B-artist I-artist B-music_item O O B-playlist O ,SOS Add the _artist_ _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
Add the album to my Perfect Concentration playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,SOS Add the _music_item_ to _playlist_owner_ _playlist_ playlist EOS,AddToPlaylist
Add the Matt Murphy tune to the Flow EspaÃ±ol playlist,O O B-artist I-artist B-music_item O O B-playlist I-playlist O ,SOS Add the _artist_ _music_item_ to the _playlist_ playlist EOS,AddToPlaylist
add A Very Cellular Song to masters of metal playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist O ,SOS add _entity_name_ to _playlist_ playlist EOS,AddToPlaylist
