utterance,labels,delexicalised,intent
billings were n't disclosed for the small account which had been <unk> at young & rubicam new york,O O O O O O O O O O O O O O O O O O O O ,billings were n't disclosed for the small account which had been <unk> at young & rubicam new york,None
first campaign,O O ,first campaign,None
enterprise <unk> inc. breaks its first national ad campaign this week,O O O O O O O O O O O O O ,enterprise <unk> inc. breaks its first national ad campaign this week,None
the st. louis firm specializes in <unk> <unk> those provided by insurance companies for cars damaged in <unk>,O O O O O O O O O O O O O O O O O O O O O O O O ,the st. louis firm specializes in <unk> <unk> those provided by insurance companies for cars damaged in <unk>,None
developed by <unk> free & <unk> new york the $ N million campaign pitches enterprise 's <unk> service and its free <unk> and <unk> service,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,developed by <unk> free & <unk> new york the $ N million campaign pitches enterprise 's <unk> service and its free <unk> and <unk> service,None
<unk> associates,O O O O ,<unk> associates,None
young & rubicam said it completed its acquisition of <unk> associates a san francisco <unk> firm,O O O O O O O O O O O O O O O O O O O O ,young & rubicam said it completed its acquisition of <unk> associates a san francisco <unk> firm,None
acquisition,O ,acquisition,None
<unk> communications pittsburgh acquired <unk> & co. a los angeles <unk> and <unk> firm,O O O O O O O O O O O O O O O O O O O O O O ,<unk> communications pittsburgh acquired <unk> & co. a los angeles <unk> and <unk> firm,None
terms were n't disclosed,O O O O ,terms were n't disclosed,None
sea containers ltd. said it might increase the price of its $ <unk> buy-back plan if pressed by temple holdings ltd. which made an earlier tender offer for sea containers,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,sea containers ltd. said it might increase the price of its $ <unk> buy-back plan if pressed by temple holdings ltd. which made an earlier tender offer for sea containers,None
sea containers a hamilton <unk> shipping concern said tuesday that it would sell $ N billion of assets and use some of the proceeds to buy about N N of its common shares for $ N apiece,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,sea containers a hamilton <unk> shipping concern said tuesday that it would sell $ N billion of assets and use some of the proceeds to buy about N N of its common shares for $ N apiece,None
the move is designed to ward off a hostile takeover attempt by two european shipping concerns <unk> holding ag and <unk> plc,O O O O O O O O O O O O O O O O O O O O O O O O O O ,the move is designed to ward off a hostile takeover attempt by two european shipping concerns <unk> holding ag and <unk> plc,None
in may the two companies through their jointly owned holding company temple offered $ N a share or $ N million for sea containers,O O O O O O O O O O O O O O O O O O O O O O O O ,in may the two companies through their jointly owned holding company temple offered $ N a share or $ N million for sea containers,None
in august temple sweetened the offer to $ N a share or $ N million,O O O O O O O O O O O O O O O ,in august temple sweetened the offer to $ N a share or $ N million,None
yesterday sea containers ' chief executive officer james <unk> said in an interview that under the <unk> plan sea containers would end up with a cash surplus of approximately $ N million,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,yesterday sea containers ' chief executive officer james <unk> said in an interview that under the <unk> plan sea containers would end up with a cash surplus of approximately $ N million,None
about $ N million of that would be allocated to the buy-back leaving about $ N million he said,O O O O O O O O O O O O O O O O O O O ,about $ N million of that would be allocated to the buy-back leaving about $ N million he said,None
that $ N million mr. <unk> said gives us some flexibility in case temple raises its bid,O O O O O O O O O O O O O O O O O O O ,that $ N million mr. <unk> said gives us some flexibility in case temple raises its bid,None
we are able to increase our price above the $ N level if necessary,O O O O O O O O O O O O O O ,we are able to increase our price above the $ N level if necessary,None
he declined to say however how much sea containers might raise its price,O O O O O O O O O O O O O ,he declined to say however how much sea containers might raise its price,None
mr. <unk> speculated that the <unk> that sea containers has means that temple would have to substantially increase their bid if they 're going to top us,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,mr. <unk> speculated that the <unk> that sea containers has means that temple would have to substantially increase their bid if they 're going to top us,None
temple however <unk> criticized sea containers ' plan yesterday <unk> it as a highly conditional device designed to <unk> management <unk> shareholders and prevent them from accepting our superior cash offer,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,temple however <unk> criticized sea containers ' plan yesterday <unk> it as a highly conditional device designed to <unk> management <unk> shareholders and prevent them from accepting our superior cash offer,None
a spokesman for temple estimated that sea containers ' plan if all the asset sales <unk> would result in shareholders receiving only $ N to $ N a share in cash,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,a spokesman for temple estimated that sea containers ' plan if all the asset sales <unk> would result in shareholders receiving only $ N to $ N a share in cash,None
the lower figures the spokesman said would stem from preferred shares being converted to common stock and the possibility that sea containers ' subsidiaries might be required to place their shares in the open market,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the lower figures the spokesman said would stem from preferred shares being converted to common stock and the possibility that sea containers ' subsidiaries might be required to place their shares in the open market,None
temple added that sea containers is still mired in legal problems in <unk> where the supreme court has temporarily barred sea containers from buying back its own stock in a case brought by <unk> and <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,temple added that sea containers is still mired in legal problems in <unk> where the supreme court has temporarily barred sea containers from buying back its own stock in a case brought by <unk> and <unk>,None
the court has indicated it will rule on the case by the end of the month,O O O O O O O O O O O O O O O O ,the court has indicated it will rule on the case by the end of the month,None
temple also said sea containers ' plan raises numerous legal regulatory financial and fairness issues but did n't elaborate,O O O O O O O O O O O O O O O O O O O ,temple also said sea containers ' plan raises numerous legal regulatory financial and fairness issues but did n't elaborate,None
mr. <unk> said reaction to sea containers ' proposal has been very positive,O O O O O O O O O O O O O O O ,mr. <unk> said reaction to sea containers ' proposal has been very positive,None
in new york stock exchange composite trading yesterday sea containers closed at $ N up N cents,O O O O O O O O O O O O O O O O O ,in new york stock exchange composite trading yesterday sea containers closed at $ N up N cents,None
the transportation department responding to pressure from safety advocates took further steps to impose on light trucks and vans the safety requirements used for automobiles,O O O O O O O O O O O O O O O O O O O O O O O O O ,the transportation department responding to pressure from safety advocates took further steps to impose on light trucks and vans the safety requirements used for automobiles,None
the department proposed requiring stronger <unk> for light trucks and minivans beginning with N models,O O O O O O O O O O O O O O O O O ,the department proposed requiring stronger <unk> for light trucks and minivans beginning with N models,None
it also issued a final rule requiring auto makers to <unk> light trucks and minivans with <unk> belts for rear seats beginning in the N model year,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,it also issued a final rule requiring auto makers to <unk> light trucks and minivans with <unk> belts for rear seats beginning in the N model year,None
such belts already are required for the vehicles ' front seats,O O O O O O O O O O O ,such belts already are required for the vehicles ' front seats,None
today 's action transportation secretary samuel skinner said represents another <unk> in the ongoing program to promote vehicle <unk> safety in light trucks and minivans through its extension of passenger car standards,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,today 's action transportation secretary samuel skinner said represents another <unk> in the ongoing program to promote vehicle <unk> safety in light trucks and minivans through its extension of passenger car standards,None
in september the department had said it will require trucks and minivans to be equipped with the same <unk> <unk> that have long been required on passenger cars,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,in september the department had said it will require trucks and minivans to be equipped with the same <unk> <unk> that have long been required on passenger cars,None
the big three auto makers said the rule changes were n't surprising because bush administration officials have long said they planned to impose car safety standards on light trucks and vans,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the big three auto makers said the rule changes were n't surprising because bush administration officials have long said they planned to impose car safety standards on light trucks and vans,None
safety advocates including some members of congress have been urging the department for years to extend <unk> requirements to light trucks and vans which now account for almost one-third of all vehicle sales in the u.s.,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,safety advocates including some members of congress have been urging the department for years to extend <unk> requirements to light trucks and vans which now account for almost one-third of all vehicle sales in the u.s.,None
they say that many vehicles <unk> as commercial light trucks actually carry more people than cargo and therefore should have the same safety features as cars,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,they say that many vehicles <unk> as commercial light trucks actually carry more people than cargo and therefore should have the same safety features as cars,None
they did n't have much luck during the reagan administration,O O O O O O O O O O ,they did n't have much luck during the reagan administration,None
but now there seems to be a fairly <unk> effort to address the problem said chuck <unk> vice president of communications for the insurance institute for highway safety,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,but now there seems to be a fairly <unk> effort to address the problem said chuck <unk> vice president of communications for the insurance institute for highway safety,None
we 're in a very different regulatory environment,O O O O O O O O ,we 're in a very different regulatory environment,None
sen. john <unk> r. <unk> praised the department 's actions noting that <unk> crashes account for almost half of all <unk> deaths,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,sen. john <unk> r. <unk> praised the department 's actions noting that <unk> crashes account for almost half of all <unk> deaths,None
we could prevent many of these <unk> with minimum <unk> standards he said,O O O O O O O O O O O O O O O O O ,we could prevent many of these <unk> with minimum <unk> standards he said,None
sen. <unk> and others also want the department to require additional safety equipment in light trucks and minivans including air bags or automatic seat belts in front seats and improved <unk> protection,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,sen. <unk> and others also want the department to require additional safety equipment in light trucks and minivans including air bags or automatic seat belts in front seats and improved <unk> protection,None
the department 's <unk> proposal would apply to vehicles weighing N pounds or less,O O O O O O O O O O O O O O O O ,the department 's <unk> proposal would apply to vehicles weighing N pounds or less,None
the <unk> would be required to withstand a force of N times the <unk> weight of the vehicle,O O O O O O O O O O O O O O O O O O O O O O ,the <unk> would be required to withstand a force of N times the <unk> weight of the vehicle,None
during the test the <unk> could n't be depressed more than five inches,O O O O O O O O O O O O O O O ,during the test the <unk> could n't be depressed more than five inches,None
in detroit a chrysler corp. official said the company currently has no <unk> <unk> and shoulder belts in its light trucks but plans to begin <unk> them in by the end of the N model year,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,in detroit a chrysler corp. official said the company currently has no <unk> <unk> and shoulder belts in its light trucks but plans to begin <unk> them in by the end of the N model year,None
he said chrysler fully expects to have them installed across its <unk> line by the sept. N N deadline,O O O O O O O O O O O O O O O O O O O O O ,he said chrysler fully expects to have them installed across its <unk> line by the sept. N N deadline,None
chrysler said its trucks and vans already meet the <unk> resistance standard for cars,O O O O O O O O O O O O O O O O ,chrysler said its trucks and vans already meet the <unk> resistance standard for cars,None
john <unk> executive engineer of ford motor co. 's <unk> office said ford trucks have met car standards for <unk> resistance since N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,john <unk> executive engineer of ford motor co. 's <unk> office said ford trucks have met car standards for <unk> resistance since N,None
ford began <unk> the <unk> belts in trucks with its <unk> crew <unk> <unk> in the N model year,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,ford began <unk> the <unk> belts in trucks with its <unk> crew <unk> <unk> in the N model year,None
the new <unk> <unk> vehicle set for introduction next spring will also have the <unk> belts,O O O O O O O O O O O O O O O O O O O O O O ,the new <unk> <unk> vehicle set for introduction next spring will also have the <unk> belts,None
mr. <unk> said he expects ford to meet the deadline easily,O O O O O O O O O O O O O ,mr. <unk> said he expects ford to meet the deadline easily,None
consolidated rail corp. said it would spend more than $ N million on N <unk> <unk> for <unk> autos,O O O O O O O O O O O O O O O O O O O O O O O O O ,consolidated rail corp. said it would spend more than $ N million on N <unk> <unk> for <unk> autos,None
the <unk> <unk> scheduled for delivery in N will be made by <unk> manufacturing co. a chicago heights ill. division of closely held <unk> industries inc. <unk> ill,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the <unk> <unk> scheduled for delivery in N will be made by <unk> manufacturing co. a chicago heights ill. division of closely held <unk> industries inc. <unk> ill,None
this year the railroad holding company acquired N such <unk>,O O O O O O O O O O O O ,this year the railroad holding company acquired N such <unk>,None
sir peter walters <unk> chairman of british petroleum co. until next march joins the board of this cement products company on dec. N,O O O O O O O O O O O O O O O O O O O O O O O O O ,sir peter walters <unk> chairman of british petroleum co. until next march joins the board of this cement products company on dec. N,None
sir peter will succeed sir john <unk> N who <unk> as blue circle nonexecutive chairman on june N,O O O O O O O O O O O O O O O O O O O O O O ,sir peter will succeed sir john <unk> N who <unk> as blue circle nonexecutive chairman on june N,None
bank of new england corp. said it has held talks with potential merger partners outside new england although it added that nothing is imminent and it has n't received any formal offers,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,bank of new england corp. said it has held talks with potential merger partners outside new england although it added that nothing is imminent and it has n't received any formal offers,None
the discussions were disclosed as the bank holding company said that it has dropped its longstanding opposition to full interstate banking bills in connecticut and in massachusetts,O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the discussions were disclosed as the bank holding company said that it has dropped its longstanding opposition to full interstate banking bills in connecticut and in massachusetts,None
later yesterday a massachusetts senate committee approved a bill to allow national interstate banking by banks in the state beginning in N,O O O O O O O O O O O O O O O O O O O O O O ,later yesterday a massachusetts senate committee approved a bill to allow national interstate banking by banks in the state beginning in N,None
currently both massachusetts and connecticut where most of bank of new england 's operations are allow interstate banking only within new england,O O O O O O O O O O O O O O O O O O O O O O ,currently both massachusetts and connecticut where most of bank of new england 's operations are allow interstate banking only within new england,None
richard <unk> vice chairman of bank of new england told the dow jones professional investor report certainly there are those outside the region who think of us <unk> as a good partner,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,richard <unk> vice chairman of bank of new england told the dow jones professional investor report certainly there are those outside the region who think of us <unk> as a good partner,None
we have and i 'm sure others have considered what our options are and we 've had conversations with people who in the future might prove to be interesting partners,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,we have and i 'm sure others have considered what our options are and we 've had conversations with people who in the future might prove to be interesting partners,None
he added there 's nothing very hot,O O O O O O O ,he added there 's nothing very hot,None
mr. <unk> did n't elaborate about who the potential partners were or when the talks were held,O O O O O O O O O O O O O O O O O O O ,mr. <unk> did n't elaborate about who the potential partners were or when the talks were held,None
a bank spokeswoman also declined to comment on any <unk> matters but said the company decided to drop its opposition to the interstate banking legislation because prevailing sentiment is in favor of passage,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,a bank spokeswoman also declined to comment on any <unk> matters but said the company decided to drop its opposition to the interstate banking legislation because prevailing sentiment is in favor of passage,None
bank of new england has been hit hard by the region 's real-estate slump with its net income declining N N to $ N million or N cents a share in the first nine months of N from the year-earlier period,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,bank of new england has been hit hard by the region 's real-estate slump with its net income declining N N to $ N million or N cents a share in the first nine months of N from the year-earlier period,None
the company recently said it would sell some operations and lay off N N of its work force altogether reducing employment to less than N from about N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the company recently said it would sell some operations and lay off N N of its work force altogether reducing employment to less than N from about N,None
it recently signed a preliminary agreement to negotiate exclusively with the bank of tokyo ltd. for the sale of part of its leasing business to the japanese bank,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,it recently signed a preliminary agreement to negotiate exclusively with the bank of tokyo ltd. for the sale of part of its leasing business to the japanese bank,None
<unk> products inc. cut its quarterly dividend to five cents a share from N cents a share,O O O O O O O O O O O O O O O O O O O ,<unk> products inc. cut its quarterly dividend to five cents a share from N cents a share,None
the reduced dividend is payable jan. N to stock of record dec. N,O O O O O O O O O O O O O ,the reduced dividend is payable jan. N to stock of record dec. N,None
the <unk> <unk> maker of hair accessories and other cosmetic products said it cut the dividend due to its third-quarter loss of $ N or N cents a share,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the <unk> <unk> maker of hair accessories and other cosmetic products said it cut the dividend due to its third-quarter loss of $ N or N cents a share,None
in the year-ago quarter the company reported net income of $ N million or N cents a share,O O O O O O O O O O O O O O O O O O ,in the year-ago quarter the company reported net income of $ N million or N cents a share,None
the company also adopted an anti-takeover plan,O O O O O O O ,the company also adopted an anti-takeover plan,None
michael henderson <unk> group chief executive of this u.k. metals and industrial materials maker will become chairman in may succeeding ian butler N who is retiring,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,michael henderson <unk> group chief executive of this u.k. metals and industrial materials maker will become chairman in may succeeding ian butler N who is retiring,None
mr. butler will remain on the board as a nonexecutive director,O O O O O O O O O O O ,mr. butler will remain on the board as a nonexecutive director,None
rally 's inc. said it has redeemed its rights outstanding issued monday in its shareholder rights plan,O O O O O O O O O O O O O O O O O ,rally 's inc. said it has redeemed its rights outstanding issued monday in its shareholder rights plan,None
the company said holders of stock of record nov. N will receive <unk> of one cent a share as the redemption payment,O O O O O O O O O O O O O O O O O O O O O O O O ,the company said holders of stock of record nov. N will receive <unk> of one cent a share as the redemption payment,None
the fast-food company said its decision was based upon discussions with a shareholder group giant group ltd. in an effort to resolve certain disputes with the company,O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the fast-food company said its decision was based upon discussions with a shareholder group giant group ltd. in an effort to resolve certain disputes with the company,None
giant group is led by three rally 's directors burt sugarman james m. trotter iii and william e. trotter ii who last month indicated they hold a N N stake in rally 's and plan to seek a majority of seats on rally 's <unk> board,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,giant group is led by three rally 's directors burt sugarman james m. trotter iii and william e. trotter ii who last month indicated they hold a N N stake in rally 's and plan to seek a majority of seats on rally 's <unk> board,None
when warren <unk> <unk> of <unk> 's leap wine <unk> in <unk> valley announced a $ N price tag for his N <unk> N cabernet this fall few wine shops and restaurants around the country balked,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,when warren <unk> <unk> of <unk> 's leap wine <unk> in <unk> valley announced a $ N price tag for his N <unk> N cabernet this fall few wine shops and restaurants around the country balked,None
this is the peak of my <unk> experience mr. <unk> declared when he introduced the wine at a dinner in new york and i wanted to single it out as such,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,this is the peak of my <unk> experience mr. <unk> declared when he introduced the wine at a dinner in new york and i wanted to single it out as such,None
it is in my <unk> the best wine <unk> 's leap has produced and with fewer than N cases available it is sure to sell quickly,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,it is in my <unk> the best wine <unk> 's leap has produced and with fewer than N cases available it is sure to sell quickly,None
the price is a new high for california cabernet <unk> but it is not the highest,O O O O O O O O O O O O O O O O O O ,the price is a new high for california cabernet <unk> but it is not the highest,None
diamond creek N lake <unk> cabernet weighed in this fall with a <unk> price of $ N a bottle,O O O O O O O O O O O O O O O O O O O O O O O ,diamond creek N lake <unk> cabernet weighed in this fall with a <unk> price of $ N a bottle,None
one of the fastest growing segments of the wine market is the category of <unk> wines limited in production of <unk> quality or so perceived at any rate and with <unk> high prices,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,one of the fastest growing segments of the wine market is the category of <unk> wines limited in production of <unk> quality or so perceived at any rate and with <unk> high prices,None
for years this group included a stable of <unk> <unk> first <unk> <unk> <unk> <unk> <unk> grand <unk> <unk> <unk> and la <unk> <unk> <unk> <unk> <unk> or <unk> <unk> <unk> sweet wines <unk> <unk> or <unk> <unk> from germany and <unk> <unk> <unk> from <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,for years this group included a stable of <unk> <unk> first <unk> <unk> <unk> <unk> <unk> grand <unk> <unk> <unk> and la <unk> <unk> <unk> <unk> <unk> or <unk> <unk> <unk> sweet wines <unk> <unk> or <unk> <unk> from germany and <unk> <unk> <unk> from <unk>,None
these first magnitude wines ranged in price from $ N to $ N a bottle,O O O O O O O O O O O O O O O ,these first magnitude wines ranged in price from $ N to $ N a bottle,None
in the last year or so however this exclusive club has taken in a host of flashy new members,O O O O O O O O O O O O O O O O O O O ,in the last year or so however this exclusive club has taken in a host of flashy new members,None
the <unk> have <unk> in price to meet the competition and it almost seems that there 's a race on to come up with the <unk> single bottle among current releases from every major wine region on the globe,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the <unk> have <unk> in price to meet the competition and it almost seems that there 's a race on to come up with the <unk> single bottle among current releases from every major wine region on the globe,None
france can <unk> the lion 's share of high-priced bottles,O O O O O O O O O O O O ,france can <unk> the lion 's share of high-priced bottles,None
<unk> 's first <unk> from N and N are $ N to $ N each except for the smallest in terms of production <unk> <unk> which costs around $ N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,<unk> 's first <unk> from N and N are $ N to $ N each except for the smallest in terms of production <unk> <unk> which costs around $ N,None
these prices seem rather modest however in light of other french wines from current <unk>,O O O O O O O O O O O O O O O O O ,these prices seem rather modest however in light of other french wines from current <unk>,None
<unk> <unk> the leading <unk> now goes for well over $ N a bottle for a lighter vintage like N the <unk> rich N runs $ N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,<unk> <unk> the leading <unk> now goes for well over $ N a bottle for a lighter vintage like N the <unk> rich N runs $ N,None
in champagne some of the prestige <unk> are <unk> toward $ N a bottle,O O O O O O O O O O O O O O O O O O ,in champagne some of the prestige <unk> are <unk> toward $ N a bottle,None
the first champagne to crack that price barrier was the N salon de <unk> <unk> de <unk>,O O O O O O O O O O O O O O O O O O O O O O O ,the first champagne to crack that price barrier was the N salon de <unk> <unk> de <unk>,None
the <unk> salon is $ N,O O O O O O O O ,the <unk> salon is $ N,None
<unk> <unk> at $ N a bottle sells out around the country and <unk> 's <unk> de champagne <unk> de <unk> is <unk> upon that level,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,<unk> <unk> at $ N a bottle sells out around the country and <unk> 's <unk> de champagne <unk> de <unk> is <unk> upon that level,None
the great <unk> of the <unk> valley have soared in price as well,O O O O O O O O O O O O O O O O O ,the great <unk> of the <unk> valley have soared in price as well,None
e. <unk> 's N <unk> <unk> la <unk> for example is $ N,O O O O O O O O O O O O O O O O O O O O O ,e. <unk> 's N <unk> <unk> la <unk> for example is $ N,None
none of france 's wine regions can steal a march on <unk> however,O O O O O O O O O O O O O O O ,none of france 's wine regions can steal a march on <unk> however,None
the six wines of the <unk> de la <unk> N of the most precious acres of <unk> anywhere in the world have <unk> <unk> price <unk> for several years now,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the six wines of the <unk> de la <unk> N of the most precious acres of <unk> anywhere in the world have <unk> <unk> price <unk> for several years now,None
with the N vintage they soared higher la <unk> $ N <unk> $ N <unk> $ N,O O O O O O O O O O O O O O O O O O O O O O O ,with the N vintage they soared higher la <unk> $ N <unk> $ N <unk> $ N,None
another small <unk> estate <unk> has just offered its N <unk> for $ N,O O O O O O O O O O O O O O O O O O O O ,another small <unk> estate <unk> has just offered its N <unk> for $ N,None
from italy there is angelo <unk> <unk> at $ N a bottle <unk> <unk> 's la <unk> a $ N cabernet from <unk> and <unk> <unk> at $ N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,from italy there is angelo <unk> <unk> at $ N a bottle <unk> <unk> 's la <unk> a $ N cabernet from <unk> and <unk> <unk> at $ N,None
spain 's <unk> <unk> <unk> N released only in its <unk> year is $ N as is australia 's <unk> <unk> N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,spain 's <unk> <unk> <unk> N released only in its <unk> year is $ N as is australia 's <unk> <unk> N,None
there are certain <unk> wines that can command these higher prices says larry shapiro of <unk> 's one of the largest wine shops in dallas,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,there are certain <unk> wines that can command these higher prices says larry shapiro of <unk> 's one of the largest wine shops in dallas,None
what 's different is that it is happening with young wines just coming out,O O O O O O O O O O O O O O ,what 's different is that it is happening with young wines just coming out,None
we 're seeing it partly because older <unk> are growing more scarce,O O O O O O O O O O O O O O ,we 're seeing it partly because older <unk> are growing more scarce,None
wine auctions have almost exhausted the limited supply of those wines mr. shapiro continued we 've seen a dramatic decrease in demand for wines from the <unk> and <unk> which go for $ N to $ N a bottle,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,wine auctions have almost exhausted the limited supply of those wines mr. shapiro continued we 've seen a dramatic decrease in demand for wines from the <unk> and <unk> which go for $ N to $ N a bottle,None
some of the newer wines even at $ N to $ N a bottle or so almost offer a bargain,O O O O O O O O O O O O O O O O O O O O ,some of the newer wines even at $ N to $ N a bottle or so almost offer a bargain,None
take lake <unk> cabernet from diamond creek,O O O O O O O O O ,take lake <unk> cabernet from diamond creek,None
it 's made only in years when the <unk> <unk> perfectly the last was N and comes from a single <unk> of <unk> that yielded a mere N cases in N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,it 's made only in years when the <unk> <unk> perfectly the last was N and comes from a single <unk> of <unk> that yielded a mere N cases in N,None
owner al <unk> originally planned to sell it for $ N a bottle but when a retailer in southern california asked is that wholesale or retail he <unk> the matter,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,owner al <unk> originally planned to sell it for $ N a bottle but when a retailer in southern california asked is that wholesale or retail he <unk> the matter,None
offering the wine at roughly $ N a bottle wholesale $ N retail he sent merchants around the country a form asking them to check one of three answers N no the wine is too high N responses N yes it 's high but i 'll take it N responses N i 'll take all i can get N responses,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,offering the wine at roughly $ N a bottle wholesale $ N retail he sent merchants around the country a form asking them to check one of three answers N no the wine is too high N responses N yes it 's high but i 'll take it N responses N i 'll take all i can get N responses,None
the wine was shipped in <unk> cases instead of the usual N but even at that it was spread thin going to N retailers in N states,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the wine was shipped in <unk> cases instead of the usual N but even at that it was spread thin going to N retailers in N states,None
we thought it was <unk> expensive said sterling <unk> wine director at <unk> 's in <unk> ill. one of the top stores in suburban chicago but there are people out there with very different opinions of value,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,we thought it was <unk> expensive said sterling <unk> wine director at <unk> 's in <unk> ill. one of the top stores in suburban chicago but there are people out there with very different opinions of value,None
we got our two <unk> and they 're gone,O O O O O O O O O O O ,we got our two <unk> and they 're gone,None
mr. <unk> <unk> that he thinks <unk> prices have come about because producers do n't like to see a hit wine dramatically increase in price later on,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,mr. <unk> <unk> that he thinks <unk> prices have come about because producers do n't like to see a hit wine dramatically increase in price later on,None
even if there is consumer resistance at first a wine that wins high ratings from the critics will eventually move,O O O O O O O O O O O O O O O O O O O O ,even if there is consumer resistance at first a wine that wins high ratings from the critics will eventually move,None
there may be <unk> reaction initially said mr. <unk> but as the wine is talked about and starts to sell they eventually get excited and decide it 's worth the <unk> price to add it to their collection,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,there may be <unk> reaction initially said mr. <unk> but as the wine is talked about and starts to sell they eventually get excited and decide it 's worth the <unk> price to add it to their collection,None
it 's just sort of a <unk> thing with some people added larry shapiro,O O O O O O O O O O O O O O O O ,it 's just sort of a <unk> thing with some people added larry shapiro,None
they like to talk about having the new red rock <unk> one of diamond creek 's <unk> or the dunn N cabernet or the <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,they like to talk about having the new red rock <unk> one of diamond creek 's <unk> or the dunn N cabernet or the <unk>,None
producers have seen this market opening up and they 're now creating wines that appeal to these people,O O O O O O O O O O O O O O O O O O ,producers have seen this market opening up and they 're now creating wines that appeal to these people,None
that explains why the number of these wines is expanding so rapidly,O O O O O O O O O O O O ,that explains why the number of these wines is expanding so rapidly,None
but consumers who buy at this level are also more knowledgeable than they were a few years ago,O O O O O O O O O O O O O O O O O O ,but consumers who buy at this level are also more knowledgeable than they were a few years ago,None
