utterance,labels,delexicalised,intent
When is Em4Jay playing at the movie theatre?,0 0 B-movie_name 0 0 0 B-object_location_type I-object_location_type 0 ,When is [movie_name] playing at the [object_location_type]?,SearchScreeningEvent
Find the movie schedule.,0 0 B-object_type I-object_type 0 ,Find the [object_type].,SearchScreeningEvent
What are the movie times for films playing nearby,0 0 0 B-object_type I-object_type 0 B-movie_type 0 B-spatial_relation ,What are the [object_type] for [movie_type] playing [spatial_relation],SearchScreeningEvent
What are the current movie schedules for AMC Theatres?,0 0 0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 ,What are the current [object_type] for [location_name]?,SearchScreeningEvent
Is The Country Doctor on the schedule at any theater near me?,0 B-movie_name I-movie_name I-movie_name 0 0 B-object_type 0 0 0 0 0 ,Is [movie_name] on the [object_type] at any theater near me?,SearchScreeningEvent
Are there any animated movies playing at the closest cinema?,0 0 0 B-movie_type I-movie_type 0 0 0 B-spatial_relation B-object_location_type 0 ,Are there any [movie_type] playing at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
Where can I watch The Mark in a cinema,0 0 0 0 B-movie_name I-movie_name 0 0 B-object_location_type ,Where can I watch [movie_name] in a [object_location_type],SearchScreeningEvent
what movies are on the movie schedules for five hours from now in the neighbourhood,0 B-movie_type 0 0 0 B-object_type I-object_type 0 B-timeRange I-timeRange I-timeRange I-timeRange B-spatial_relation I-spatial_relation I-spatial_relation ,what [movie_type] are on the [object_type] for [timeRange] [spatial_relation],SearchScreeningEvent
What's the movie schedule for animated movies in the neighborhood,0 0 B-object_type I-object_type 0 B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,What's the [object_type] for [movie_type] [spatial_relation],SearchScreeningEvent
what is the movie schedule for animated movies playing close by,0 0 0 B-object_type I-object_type 0 B-movie_type I-movie_type 0 B-spatial_relation I-spatial_relation ,what is the [object_type] for [movie_type] playing [spatial_relation],SearchScreeningEvent
What time are films showing at KB Theatres,0 0 0 B-movie_type 0 0 B-location_name I-location_name ,What time are [movie_type] showing at [location_name],SearchScreeningEvent
show the movie schedules and films in the area,0 0 B-object_type I-object_type 0 B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,show the [object_type] and [movie_type] [spatial_relation],SearchScreeningEvent
show me the movie schedules,0 0 0 B-object_type I-object_type ,show me the [object_type],SearchScreeningEvent
I'd like to see movie times for animated movies playing in the neighborhood that are starting now.,0 0 0 0 B-object_type I-object_type 0 B-movie_type I-movie_type 0 B-spatial_relation I-spatial_relation I-spatial_relation 0 0 0 B-timeRange 0 ,I'd like to see [object_type] for [movie_type] playing [spatial_relation] that are starting [timeRange].,SearchScreeningEvent
I'd like to watch I Wish at the nearest movie theatre,0 0 0 0 B-movie_name I-movie_name 0 0 B-spatial_relation B-object_location_type I-object_location_type ,I'd like to watch [movie_name] at the [spatial_relation] [object_location_type],SearchScreeningEvent
What movie house is showing Flower and Snake at 08:56:29?,0 B-object_location_type I-object_location_type 0 0 B-movie_name I-movie_name I-movie_name 0 B-timeRange 0 ,What [object_location_type] is showing [movie_name] at [timeRange]?,SearchScreeningEvent
show movie schedules,0 B-object_type I-object_type ,show [object_type],SearchScreeningEvent
what movie theatre is showing Manorama Six Feet Under,0 B-object_location_type I-object_location_type 0 0 B-movie_name I-movie_name I-movie_name I-movie_name ,what [object_location_type] is showing [movie_name],SearchScreeningEvent
When is Scaramouche playing?,0 0 B-movie_name 0 ,When is [movie_name] playing?,SearchScreeningEvent
show me the schedule of Outlaw of Gor at nearest movie house at 5 A.M.,0 0 0 0 0 B-movie_name I-movie_name I-movie_name 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-timeRange I-timeRange ,show me the schedule of [movie_name] at [spatial_relation] [object_location_type] at [timeRange],SearchScreeningEvent
What time is Tommy and Quadrophenia Live playing at Marcus Corporation,0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name ,What time is [movie_name] playing at [location_name],SearchScreeningEvent
Find the schedule for The Tale of Sweeney Todd at seven o'clock.,0 0 B-object_type 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-timeRange I-timeRange 0 ,Find the [object_type] for [movie_name] at [timeRange].,SearchScreeningEvent
find start time in 12 seconds for National Bomb,0 0 0 B-timeRange I-timeRange I-timeRange 0 B-movie_name I-movie_name ,find start time [timeRange] for [movie_name],SearchScreeningEvent
When will Third Person Singular Number be playing?,0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 0 ,When will [movie_name] be playing?,SearchScreeningEvent
Where is Project A Part II playing?,0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 ,Where is [movie_name] playing?,SearchScreeningEvent
Which films are playing at the IMAX Corporation?,0 B-movie_type 0 0 0 0 B-location_name I-location_name 0 ,Which [movie_type] are playing at the [location_name]?,SearchScreeningEvent
find Half a Truth,0 B-movie_name I-movie_name I-movie_name ,find [movie_name],SearchScreeningEvent
showtimes for the closest movie theatre that is showing Operation Autumn,0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 0 0 B-movie_name I-movie_name ,showtimes for the [spatial_relation] [object_location_type] that is showing [movie_name],SearchScreeningEvent
What theater is playing Haunted Honeymoon ,0 0 0 0 B-movie_name I-movie_name ,What theater is playing [movie_name] ,SearchScreeningEvent
List movie times at Harkins Theatres,0 B-object_type I-object_type 0 B-location_name I-location_name ,List [object_type] at [location_name],SearchScreeningEvent
What animated movies are showing in the neighborhood ,0 B-movie_type I-movie_type 0 0 B-spatial_relation I-spatial_relation I-spatial_relation ,What [movie_type] are showing [spatial_relation] ,SearchScreeningEvent
Find time for All About Hash,0 0 0 B-movie_name I-movie_name I-movie_name ,Find time for [movie_name],SearchScreeningEvent
What movie schedules are at National Amusements,0 B-object_type I-object_type 0 0 B-location_name I-location_name ,What [object_type] are at [location_name],SearchScreeningEvent
Can you tell me the movies playing at United Paramount Theatres,0 0 0 0 0 B-movie_type 0 0 B-location_name I-location_name I-location_name ,Can you tell me the [movie_type] playing at [location_name],SearchScreeningEvent
Find time for Ace of the Saddle,0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name ,Find time for [movie_name],SearchScreeningEvent
Is The Day of the Beast playing at three p.m.?,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-timeRange I-timeRange 0 ,Is [movie_name] playing at [timeRange]?,SearchScreeningEvent
What films are scheduled around here?,0 B-movie_type 0 0 B-spatial_relation I-spatial_relation 0 ,What [movie_type] are scheduled [spatial_relation]?,SearchScreeningEvent
Is A Tree Grows in Brooklyn playing in one hour,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-timeRange I-timeRange I-timeRange ,Is [movie_name] playing [timeRange],SearchScreeningEvent
show the movie schedule,0 0 B-object_type I-object_type ,show the [object_type],SearchScreeningEvent
find films with movie schedules that are nearby,0 B-movie_type 0 B-object_type I-object_type 0 0 B-spatial_relation ,find [movie_type] with [object_type] that are [spatial_relation],SearchScreeningEvent
Which animated movies are playing at the nearest movie house?,0 B-movie_type I-movie_type 0 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,Which [movie_type] are playing at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
find Hear Me Good,0 B-movie_name I-movie_name I-movie_name ,find [movie_name],SearchScreeningEvent
what is playing for movies at B&B Theatres,0 0 0 0 B-movie_type 0 B-location_name I-location_name ,what is playing for [movie_type] at [location_name],SearchScreeningEvent
what movies are at Loews Cineplex,0 B-movie_type 0 0 B-location_name I-location_name ,what [movie_type] are at [location_name],SearchScreeningEvent
At AMC Theaters what is the movie schedule?,0 B-location_name I-location_name 0 0 0 B-object_type I-object_type 0 ,At [location_name] what is the [object_type]?,SearchScreeningEvent
can i get the movie schedule for Goodrich Quality Theaters,0 0 0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name ,can i get the [object_type] for [location_name],SearchScreeningEvent
Tell me what movies are at AMC Theatres.,0 0 0 B-movie_type 0 0 B-location_name I-location_name 0 ,Tell me what [movie_type] are at [location_name].,SearchScreeningEvent
What time is High Schools playing,0 0 0 B-movie_name I-movie_name 0 ,What time is [movie_name] playing,SearchScreeningEvent
Find me The Age for Love playing at the closest movie house.,0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,Find me [movie_name] playing at the [spatial_relation] [object_location_type].,SearchScreeningEvent
Find the movie schedule for B&B Theatres.,0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 ,Find the [object_type] for [location_name].,SearchScreeningEvent
Where is the closest cinema playing Soapsuds and Sapheads,0 0 0 B-spatial_relation B-object_location_type 0 B-movie_name I-movie_name I-movie_name ,Where is the [spatial_relation] [object_location_type] playing [movie_name],SearchScreeningEvent
Can I get the showtimes for the closest movie theatre that has the newest films.,0 0 0 0 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 0 0 0 B-movie_type 0 ,Can I get the showtimes for the [spatial_relation] [object_location_type] that has the newest [movie_type].,SearchScreeningEvent
Let me have the movie schedules for General Cinema Corporation,0 0 0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name ,Let me have the [object_type] for [location_name],SearchScreeningEvent
Go to movie times at IMAX Corporation,0 0 B-object_type I-object_type 0 B-location_name I-location_name ,Go to [object_type] at [location_name],SearchScreeningEvent
Find the schedule for The Tooth Will Out at sunrise.,0 0 B-object_type 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 B-timeRange 0 ,Find the [object_type] for [movie_name] at [timeRange].,SearchScreeningEvent
What is the movie schedule like,0 0 0 B-object_type I-object_type 0 ,What is the [object_type] like,SearchScreeningEvent
I want to see movie times at Neighborhood Cinema Group.,0 0 0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name 0 ,I want to see [object_type] at [location_name].,SearchScreeningEvent
I need to see some movie schedules,0 0 0 0 0 B-object_type I-object_type ,I need to see some [object_type],SearchScreeningEvent
What is the movie schedule for Train,0 0 0 0 B-object_type 0 B-movie_name ,What is the movie [object_type] for [movie_name],SearchScreeningEvent
What time is Mighty Morphin Power Rangers: The Movie at Magic Johnson Theatres?,0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-location_name I-location_name I-location_name 0 ,What time is [movie_name] at [location_name]?,SearchScreeningEvent
When can I catch a screening of Shivers in Summer?,0 0 0 0 0 0 0 B-movie_name I-movie_name I-movie_name 0 ,When can I catch a screening of [movie_name]?,SearchScreeningEvent
What time is Ghostbusters - Acchiappafantasmi playing at IMAX Corporation,0 0 0 B-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name ,What time is [movie_name] playing at [location_name],SearchScreeningEvent
What theater is playing Death Drums Along the River at 5 PM,0 0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-timeRange I-timeRange ,What theater is playing [movie_name] at [timeRange],SearchScreeningEvent
Show me the movie schedule for Star Theatres,0 0 0 B-object_type I-object_type 0 B-location_name I-location_name ,Show me the [object_type] for [location_name],SearchScreeningEvent
Find the closest cinema playing Little Red Monkey.,0 0 B-spatial_relation B-object_location_type 0 B-movie_name I-movie_name I-movie_name 0 ,Find the [spatial_relation] [object_location_type] playing [movie_name].,SearchScreeningEvent
Find the schedule for The Kentuckians.,0 0 B-object_type 0 B-movie_name I-movie_name 0 ,Find the [object_type] for [movie_name].,SearchScreeningEvent
I need movie times at Fox Theatres around zero PM,0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 B-timeRange I-timeRange ,I need [object_type] at [location_name] around [timeRange],SearchScreeningEvent
There can I find The Beggar Maid playing,0 0 0 0 B-movie_name I-movie_name I-movie_name 0 ,There can I find [movie_name] playing,SearchScreeningEvent
find nearby films with movie schedules,0 B-spatial_relation B-movie_type 0 B-object_type I-object_type ,find [spatial_relation] [movie_type] with [object_type],SearchScreeningEvent
Where is the nearest cinema that is playing films,0 0 0 B-spatial_relation B-object_location_type 0 0 0 B-movie_type ,Where is the [spatial_relation] [object_location_type] that is playing [movie_type],SearchScreeningEvent
Showtimes for animated movies in Malco Theatres?,0 0 B-movie_type I-movie_type 0 B-location_name I-location_name 0 ,Showtimes for [movie_type] in [location_name]?,SearchScreeningEvent
show me the schedule of The Loves of Letty in cinema closest,0 0 0 B-object_type 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 B-object_location_type B-spatial_relation ,show me the [object_type] of [movie_name] in [object_location_type] [spatial_relation],SearchScreeningEvent
Which movies are playing in the neighborhood?,0 B-movie_type 0 0 B-spatial_relation I-spatial_relation I-spatial_relation 0 ,Which [movie_type] are playing [spatial_relation]?,SearchScreeningEvent
What movie theatre is playing The Deaths of Ian Stone,0 B-object_location_type I-object_location_type 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What [object_location_type] is playing [movie_name],SearchScreeningEvent
What are the movie times for films nearby?,0 0 0 B-object_type I-object_type 0 B-movie_type B-spatial_relation 0 ,What are the [object_type] for [movie_type] [spatial_relation]?,SearchScreeningEvent
What are the movie times for the Marcus Corporation,0 0 0 B-object_type I-object_type 0 0 B-location_name I-location_name ,What are the [object_type] for the [location_name],SearchScreeningEvent
What is the local movie schedule,0 0 0 0 B-object_type I-object_type ,What is the local [object_type],SearchScreeningEvent
Find movie schedules at IMAX Corporation,0 B-object_type I-object_type 0 B-location_name I-location_name ,Find [object_type] at [location_name],SearchScreeningEvent
What time is High Spirits playing?,0 0 0 B-movie_name I-movie_name 0 ,What time is [movie_name] playing?,SearchScreeningEvent
What is the nearest movie theatre playing The Collaborators,0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-movie_name I-movie_name ,What is the [spatial_relation] [object_location_type] playing [movie_name],SearchScreeningEvent
find a movie schedule for United Paramount Theatres,0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name ,find a [object_type] for [location_name],SearchScreeningEvent
Show me the movie schedule for Neighborhood Cinema Group,0 0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name ,Show me the [object_type] for [location_name],SearchScreeningEvent
Find time for movies at the closest cinema,0 0 0 B-movie_type 0 0 B-spatial_relation B-object_location_type ,Find time for [movie_type] at the [spatial_relation] [object_location_type],SearchScreeningEvent
SHow me the nearest movie house showing Moron 5 and the Crying Lady,0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,SHow me the [spatial_relation] [object_location_type] showing [movie_name],SearchScreeningEvent
Which animated movies are playing at the nearest movie house?,0 B-movie_type I-movie_type 0 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,Which [movie_type] are playing at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
What is the nearest movie house playing New York Melody,0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-movie_name I-movie_name I-movie_name ,What is the [spatial_relation] [object_location_type] playing [movie_name],SearchScreeningEvent
Find movie schedules.,0 B-object_type I-object_type 0 ,Find [object_type].,SearchScreeningEvent
When is Crime and Punishment U.S.A. showing?,0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 ,When is [movie_name] showing?,SearchScreeningEvent
Shoe the movie showings for the closest cinema showing international movies,0 0 0 0 0 0 B-spatial_relation B-object_location_type 0 0 B-movie_type ,Shoe the movie showings for the [spatial_relation] [object_location_type] showing international [movie_type],SearchScreeningEvent
find Set the Thames on Fire for seventeen,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-timeRange ,find [movie_name] for [timeRange],SearchScreeningEvent
Show the movie schedule for Cooper Foundation at 9 o'clock,0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 B-timeRange I-timeRange ,Show the [object_type] for [location_name] at [timeRange],SearchScreeningEvent
What time are the animated movies starting at the nearest movie house?,0 0 0 0 B-movie_type I-movie_type 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,What time are the [movie_type] starting at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
What movies are playing at Marcus Corporation?,0 B-movie_type 0 0 0 B-location_name I-location_name 0 ,What [movie_type] are playing at [location_name]?,SearchScreeningEvent
find Naomi & Wynonna: Love Can Build a Bridge,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,find [movie_name],SearchScreeningEvent
Is The Johnstown Flood playing,0 B-movie_name I-movie_name I-movie_name 0 ,Is [movie_name] playing,SearchScreeningEvent
find movie schedules for me,0 B-object_type I-object_type 0 0 ,find [object_type] for me,SearchScreeningEvent
Give me the movie times at Warren Theatres.,0 0 0 B-object_type I-object_type 0 B-location_name I-location_name 0 ,Give me the [object_type] at [location_name].,SearchScreeningEvent
Find the movie schedule for Great Escape Theatres.,0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name 0 ,Find the [object_type] for [location_name].,SearchScreeningEvent
Find the movie schedule for Amco Entertainment 1 minute from now.,0 0 B-object_type I-object_type 0 B-location_name I-location_name B-timeRange I-timeRange I-timeRange I-timeRange 0 ,Find the [object_type] for [location_name] [timeRange].,SearchScreeningEvent
can I get the movie times,0 0 0 0 B-object_type I-object_type ,can I get the [object_type],SearchScreeningEvent
I want to see the movie schedule for North American Cinemas,0 0 0 0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name ,I want to see the [object_type] for [location_name],SearchScreeningEvent
Is The Big Job playing at the nearest cinema?,0 B-movie_name I-movie_name I-movie_name 0 0 0 B-spatial_relation B-object_location_type 0 ,Is [movie_name] playing at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
Find a movie schedule.,0 0 B-object_type I-object_type 0 ,Find a [object_type].,SearchScreeningEvent
I'd like to watch movies at the closest movie theatre,0 0 0 0 B-movie_type 0 0 B-spatial_relation B-object_location_type I-object_location_type ,I'd like to watch [movie_type] at the [spatial_relation] [object_location_type],SearchScreeningEvent
What is the nearest cinema playing The Oak,0 0 0 B-spatial_relation B-object_location_type 0 B-movie_name I-movie_name ,What is the [spatial_relation] [object_location_type] playing [movie_name],SearchScreeningEvent
What movies are scheduled at the nearest movie theatre?,0 B-movie_type 0 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,What [movie_type] are scheduled at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
What movies are playing at Cineplex Odeon Corporation?,0 B-movie_type 0 0 0 B-location_name I-location_name I-location_name 0 ,What [movie_type] are playing at [location_name]?,SearchScreeningEvent
Show the latest animated movies movie times for the nearest movie house,0 0 0 B-movie_type I-movie_type 0 B-object_type 0 0 B-spatial_relation B-object_location_type I-object_location_type ,Show the latest [movie_type] movie [object_type] for the [spatial_relation] [object_location_type],SearchScreeningEvent
Find the movie schedule for animated movies close by.,0 0 B-object_type I-object_type 0 B-movie_type I-movie_type B-spatial_relation I-spatial_relation 0 ,Find the [object_type] for [movie_type] [spatial_relation].,SearchScreeningEvent
what time is Bhoot Returns showing at Douglas Theatre Company,0 0 0 B-movie_name I-movie_name 0 0 B-location_name I-location_name I-location_name ,what time is [movie_name] showing at [location_name],SearchScreeningEvent
Is A Short Film About Killing at North American Cinemas,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-location_name I-location_name I-location_name ,Is [movie_name] at [location_name],SearchScreeningEvent
What are the movie times for films playing in the area?,0 0 0 B-object_type I-object_type 0 B-movie_type 0 B-spatial_relation I-spatial_relation I-spatial_relation 0 ,What are the [object_type] for [movie_type] playing [spatial_relation]?,SearchScreeningEvent
Find time for Hendthighelbedi at the nearest cinema,0 0 0 B-movie_name 0 0 B-spatial_relation B-object_location_type ,Find time for [movie_name] at the [spatial_relation] [object_location_type],SearchScreeningEvent
Find the schedule for for Corn at eleven A.M. at Loews Cineplex Entertainment.,0 0 0 0 0 B-movie_name 0 B-timeRange I-timeRange 0 B-location_name I-location_name I-location_name 0 ,Find the schedule for for [movie_name] at [timeRange] at [location_name].,SearchScreeningEvent
What time will the Amco Entertainment  be plying The Teeth of the Tiger,0 0 0 0 B-location_name I-location_name 0 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,What time will the [location_name]  be plying [movie_name],SearchScreeningEvent
Find movie schedules for  United Paramount Theatres.,0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name 0 ,Find [object_type] for  [location_name].,SearchScreeningEvent
What animated movies are playing at the closest movie theatre,0 B-movie_type I-movie_type 0 0 0 0 B-spatial_relation B-object_location_type I-object_location_type ,What [movie_type] are playing at the [spatial_relation] [object_location_type],SearchScreeningEvent
Find the schedule for To Shoot an Elephant at the nearest movie theatre.,0 0 B-object_type 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,Find the [object_type] for [movie_name] at the [spatial_relation] [object_location_type].,SearchScreeningEvent
find the nearest movie house with Pirates of the 20th Century,0 0 B-spatial_relation B-object_location_type I-object_location_type 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,find the [spatial_relation] [object_location_type] with [movie_name],SearchScreeningEvent
What animated movies are playing at the closest movie theatre,0 B-movie_type I-movie_type 0 0 0 0 B-spatial_relation B-object_location_type I-object_location_type ,What [movie_type] are playing at the [spatial_relation] [object_location_type],SearchScreeningEvent
find close by movies movie times,0 B-spatial_relation I-spatial_relation B-movie_type B-object_type I-object_type ,find [spatial_relation] [movie_type] [object_type],SearchScreeningEvent
I need movie schedules,0 0 B-object_type I-object_type ,I need [object_type],SearchScreeningEvent
Show me when and where I can see Song of Summer,0 0 0 0 0 0 0 0 B-movie_name I-movie_name I-movie_name ,Show me when and where I can see [movie_name],SearchScreeningEvent
I'd like to watch movies at the closest movie theatre,0 0 0 0 B-movie_type 0 0 B-spatial_relation B-object_location_type I-object_location_type ,I'd like to watch [movie_type] at the [spatial_relation] [object_location_type],SearchScreeningEvent
When is Man in Outer Space playing at Megaplex Theatres,0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name ,When is [movie_name] playing at [location_name],SearchScreeningEvent
find a movie schedule,0 0 B-object_type I-object_type ,find a [object_type],SearchScreeningEvent
find A Feather in Her Hat at Magic Johnson Theatres,0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name 0 B-location_name I-location_name I-location_name ,find [movie_name] at [location_name],SearchScreeningEvent
what is the movie schedules for animated movies nearby,0 0 0 B-object_type I-object_type 0 B-movie_type I-movie_type B-spatial_relation ,what is the [object_type] for [movie_type] [spatial_relation],SearchScreeningEvent
What animated movies are there nearby?,0 B-movie_type I-movie_type 0 0 B-spatial_relation 0 ,What [movie_type] are there [spatial_relation]?,SearchScreeningEvent
"Show me the nearest movies at movie theatre for twenty one o'clock
",0 0 0 B-spatial_relation B-movie_type 0 B-object_location_type I-object_location_type 0 B-timeRange I-timeRange I-timeRange 0 ,"Show me the [spatial_relation] [movie_type] at [object_location_type] for [timeRange]
",SearchScreeningEvent
i want to watch Ghosts of the Abyss at Kerasotes Theatres,0 0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name 0 B-location_name I-location_name ,i want to watch [movie_name] at [location_name],SearchScreeningEvent
Find the movie schedule.,0 0 B-object_type I-object_type 0 ,Find the [object_type].,SearchScreeningEvent
CAn I get the the showtimes for The Jade Faced Assassin cinema?,0 0 0 0 0 0 0 B-movie_name I-movie_name I-movie_name I-movie_name B-object_location_type 0 ,CAn I get the the showtimes for [movie_name] [object_location_type]?,SearchScreeningEvent
What time is The Christmas Toy playing at Loews Cineplex,0 0 0 B-movie_name I-movie_name I-movie_name 0 0 B-location_name I-location_name ,What time is [movie_name] playing at [location_name],SearchScreeningEvent
I want to see the movie schedules for animated movies around here.,0 0 0 0 0 B-object_type I-object_type 0 B-movie_type I-movie_type B-spatial_relation I-spatial_relation 0 ,I want to see the [object_type] for [movie_type] [spatial_relation].,SearchScreeningEvent
what kind of films are at the closest movie house,0 0 0 B-movie_type 0 0 0 B-spatial_relation B-object_location_type I-object_location_type ,what kind of [movie_type] are at the [spatial_relation] [object_location_type],SearchScreeningEvent
What are the movie times at Goodrich Quality Theaters?,0 0 0 B-object_type I-object_type 0 B-location_name I-location_name I-location_name 0 ,What are the [object_type] at [location_name]?,SearchScreeningEvent
where is The Cycle playing,0 0 B-movie_name I-movie_name 0 ,where is [movie_name] playing,SearchScreeningEvent
What movie times are there for 5 p.m.?,0 B-object_type I-object_type 0 0 0 B-timeRange I-timeRange 0 ,What [object_type] are there for [timeRange]?,SearchScreeningEvent
Where is the nearest cinema playing Rainbow Eyes that starts in one minute?,0 0 0 B-spatial_relation B-object_location_type 0 B-movie_name I-movie_name 0 0 B-timeRange I-timeRange I-timeRange 0 ,Where is the [spatial_relation] [object_location_type] playing [movie_name] that starts [timeRange]?,SearchScreeningEvent
Is Thenaruvi playing at the Douglas Theatre Company in one hour?,0 B-movie_name 0 0 0 B-location_name I-location_name I-location_name B-timeRange I-timeRange I-timeRange 0 ,Is [movie_name] playing at the [location_name] [timeRange]?,SearchScreeningEvent
Find movie schedule for animated movies in the area,0 B-object_type I-object_type 0 B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Find [object_type] for [movie_type] [spatial_relation],SearchScreeningEvent
Show me the movie schedules for any animated movies playing close by?,0 0 0 B-object_type I-object_type 0 0 B-movie_type I-movie_type 0 B-spatial_relation I-spatial_relation 0 ,Show me the [object_type] for any [movie_type] playing [spatial_relation]?,SearchScreeningEvent
show movies at the nearest movie house,0 B-movie_type 0 0 B-spatial_relation B-object_location_type I-object_location_type ,show [movie_type] at the [spatial_relation] [object_location_type],SearchScreeningEvent
I'm wondering if I can watch Heyy Babyy at a cinema.,0 0 0 0 0 0 B-movie_name I-movie_name 0 0 B-object_location_type 0 ,I'm wondering if I can watch [movie_name] at a [object_location_type].,SearchScreeningEvent
List movies by movie times in the neighbourhood,0 B-movie_type 0 B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,List [movie_type] by [object_type] [spatial_relation],SearchScreeningEvent
movie schedule at Speakeasy Theaters,B-object_type I-object_type 0 B-location_name I-location_name ,[object_type] at [location_name],SearchScreeningEvent
What movies are playing nearby?,0 B-movie_type 0 0 B-spatial_relation 0 ,What [movie_type] are playing [spatial_relation]?,SearchScreeningEvent
find the closest cinema with animated movies,0 0 B-spatial_relation B-object_location_type 0 B-movie_type I-movie_type ,find the [spatial_relation] [object_location_type] with [movie_type],SearchScreeningEvent
What animated movies are playing at the nearest movie theatre?,0 B-movie_type I-movie_type 0 0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 ,What [movie_type] are playing at the [spatial_relation] [object_location_type]?,SearchScreeningEvent
Provide me the movie schedules,0 0 0 B-object_type I-object_type ,Provide me the [object_type],SearchScreeningEvent
I'd like to watch movies at Amco Entertainment,0 0 0 0 B-movie_type 0 B-location_name I-location_name ,I'd like to watch [movie_type] at [location_name],SearchScreeningEvent
"find National Amusements with Honey, I Shrunk the Kids",0 B-location_name I-location_name 0 B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,find [location_name] with [movie_name],SearchScreeningEvent
I need movie times in the area for any type of movies,0 0 B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation 0 0 0 0 B-movie_type ,I need [object_type] [spatial_relation] for any type of [movie_type],SearchScreeningEvent
Where is the nearest movie theatre I can go watch films today?,0 0 0 B-spatial_relation B-object_location_type I-object_location_type 0 0 0 0 B-movie_type 0 ,Where is the [spatial_relation] [object_location_type] I can go watch [movie_type] today?,SearchScreeningEvent
What animated movies are playing AMC Theaters,0 B-movie_type I-movie_type 0 0 B-location_name I-location_name ,What [movie_type] are playing [location_name],SearchScreeningEvent
What time is Three Cuckoo Clocks playing?,0 0 0 B-movie_name I-movie_name I-movie_name 0 ,What time is [movie_name] playing?,SearchScreeningEvent
