utterance,labels,delexicalised,intent
mr. <unk> insisted that headquarters had n't approved the bids and that he did n't know about most of the cases until wednesday,O O O O O O O O O O O O O O O O O O O O O O O O O ,mr. <unk> insisted that headquarters had n't approved the bids and that he did n't know about most of the cases until wednesday,None
other major japanese computer companies contacted yesterday said they have never made such bids,O O O O O O O O O O O O O O ,other major japanese computer companies contacted yesterday said they have never made such bids,None
one yen is not ethical <unk> <unk> an official at <unk> the japan federation of economic organizations said,O O O O O O O O O O O O O O O O O O O O O O O O ,one yen is not ethical <unk> <unk> an official at <unk> the japan federation of economic organizations said,None
profit may be low but at least costs should be covered,O O O O O O O O O O O ,profit may be low but at least costs should be covered,None
papers,O ,papers,None
<unk> group inc. agreed to acquire atlantic publications inc. which has N community papers and annual sales of $ N million,O O O O O O O O O O O O O O O O O O O O O O O ,<unk> group inc. agreed to acquire atlantic publications inc. which has N community papers and annual sales of $ N million,None
terms were n't disclosed,O O O O ,terms were n't disclosed,None
<unk> is a closely held media firm run by former cbs inc. president john <unk>,O O O O O O O O O O O O O O O O O O O ,<unk> is a closely held media firm run by former cbs inc. president john <unk>,None
tv,O ,tv,None
price communications corp. completed the sale of four of its tv stations to <unk> inc. for $ N million in cash and notes retaining a N N equity stake in the new concern,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,price communications corp. completed the sale of four of its tv stations to <unk> inc. for $ N million in cash and notes retaining a N N equity stake in the new concern,None
<unk> was formed by <unk> communications corp. and <unk> capital,O O O O O O O O O O O O O O O O ,<unk> was formed by <unk> communications corp. and <unk> capital,None
<unk> stores inc. which owns and operates a chain of specialty retail stores said october sales rose N N to $ N million from $ N million a year earlier,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,<unk> stores inc. which owns and operates a chain of specialty retail stores said october sales rose N N to $ N million from $ N million a year earlier,None
sales in stores open more than one year rose N N to $ N million from $ N million,O O O O O O O O O O O O O O O O O O O ,sales in stores open more than one year rose N N to $ N million from $ N million,None
furukawa co. of japan said it will acquire two construction machinery plants and a sales unit in france formerly <unk> to <unk> industries inc. of the u.s.,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,furukawa co. of japan said it will acquire two construction machinery plants and a sales unit in france formerly <unk> to <unk> industries inc. of the u.s.,None
the company said it made the purchase in order to locally produce <unk> operated <unk>,O O O O O O O O O O O O O O O O O O O ,the company said it made the purchase in order to locally produce <unk> operated <unk>,None
last october the company also bought a <unk> manufacturing plant in <unk> west germany from <unk>,O O O O O O O O O O O O O O O O O O O O O O ,last october the company also bought a <unk> manufacturing plant in <unk> west germany from <unk>,None
furukawa said the purchase of the french and german plants together will total about N billion yen $ N million,O O O O O O O O O O O O O O O O O O O O ,furukawa said the purchase of the french and german plants together will total about N billion yen $ N million,None
structural dynamics research corp. which makes <unk> engineering software said it introduced new technology in mechanical design <unk> that will improve mechanical engineering productivity,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,structural dynamics research corp. which makes <unk> engineering software said it introduced new technology in mechanical design <unk> that will improve mechanical engineering productivity,None
<unk>,O O O ,<unk>,None
money market <unk> N N,O O O O O O O ,money market <unk> N N,None
a average rate paid yesterday by N large banks and thrifts in the N largest metropolitan areas as compiled by bank rate monitor,O O O O O O O O O O O O O O O O O O O O O O O ,a average rate paid yesterday by N large banks and thrifts in the N largest metropolitan areas as compiled by bank rate monitor,None
b current annual yield,O O O O ,b current annual yield,None
guaranteed minimum N N,O O O O ,guaranteed minimum N N,None
lsi logic corp. reported a surprise $ N million third-quarter net loss including a special restructuring charge that reflects a continuing <unk> slowdown in semiconductor demand,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,lsi logic corp. reported a surprise $ N million third-quarter net loss including a special restructuring charge that reflects a continuing <unk> slowdown in semiconductor demand,None
in september the <unk> maker said excess capacity and lagging billings would result in an estimated $ N million to $ N million net loss for the third quarter,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,in september the <unk> maker said excess capacity and lagging billings would result in an estimated $ N million to $ N million net loss for the third quarter,None
but company officials said yesterday that they decided to take a $ N million pretax charge for the period to cover a restructuring of world-wide manufacturing operations citing extended weakness in the market as well as a decision to switch to more <unk> production techniques,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,but company officials said yesterday that they decided to take a $ N million pretax charge for the period to cover a restructuring of world-wide manufacturing operations citing extended weakness in the market as well as a decision to switch to more <unk> production techniques,None
over the summer months there has been a slowing in the rate of new orders from the computer sector our primary market said wilfred j. <unk> chairman and chief executive officer,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,over the summer months there has been a slowing in the rate of new orders from the computer sector our primary market said wilfred j. <unk> chairman and chief executive officer,None
in addition recent industry forecasts for N indicate a slow environment at least until midyear,O O O O O O O O O O O O O O O ,in addition recent industry forecasts for N indicate a slow environment at least until midyear,None
as a result the company said it decided to phase out its oldest capacity and make appropriate reductions in operating expenses,O O O O O O O O O O O O O O O O O O O O O ,as a result the company said it decided to phase out its oldest capacity and make appropriate reductions in operating expenses,None
the $ N million net loss <unk> N cents a share,O O O O O O O O O O O O O ,the $ N million net loss <unk> N cents a share,None
not counting the extraordinary charge the company said it would have had a net loss of $ N million or seven cents a share,O O O O O O O O O O O O O O O O O O O O O O O O ,not counting the extraordinary charge the company said it would have had a net loss of $ N million or seven cents a share,None
a year earlier it had profit of $ N million or N cents a share,O O O O O O O O O O O O O O O ,a year earlier it had profit of $ N million or N cents a share,None
revenue rose N N to $ N million from $ N million,O O O O O O O O O O O O ,revenue rose N N to $ N million from $ N million,None
the charge partly reflects a switch from older <unk> to <unk> <unk> silicon <unk> with which to <unk> chips,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the charge partly reflects a switch from older <unk> to <unk> <unk> silicon <unk> with which to <unk> chips,None
related to that decision the company said it was converting its santa clara calif. factory to a research and development facility,O O O O O O O O O O O O O O O O O O O O O ,related to that decision the company said it was converting its santa clara calif. factory to a research and development facility,None
a spokesman declined to speculate about possible reductions in force,O O O O O O O O O O ,a spokesman declined to speculate about possible reductions in force,None
this is a company that has invested in capacity additions more aggressively than any other company in the industry and now the industry is growing more slowly and they are suddenly poorly positioned said michael stark chip analyst at robertson <unk> & co,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,this is a company that has invested in capacity additions more aggressively than any other company in the industry and now the industry is growing more slowly and they are suddenly poorly positioned said michael stark chip analyst at robertson <unk> & co,None
i think the stock is dead money for a while,O O O O O O O O O O ,i think the stock is dead money for a while,None
yesterday 's announcement was made after markets closed,O O O O O O O O ,yesterday 's announcement was made after markets closed,None
u.s. chip makers are facing continued slack demand following a traditionally slow summer,O O O O O O O O O O O O O ,u.s. chip makers are facing continued slack demand following a traditionally slow summer,None
part of the problem is that chip buyers are keeping inventories low because of jitters about the course of the u.s. economy,O O O O O O O O O O O O O O O O O O O O O O ,part of the problem is that chip buyers are keeping inventories low because of jitters about the course of the u.s. economy,None
<unk> co <unk> lake n.j,O O O O O O O O O ,<unk> co <unk> lake n.j,None
william g. <unk> former chairman and chief executive officer of general public utilities corp. was elected a director of this maker of industrial and construction equipment increasing board membership to N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,william g. <unk> former chairman and chief executive officer of general public utilities corp. was elected a director of this maker of industrial and construction equipment increasing board membership to N,None
the dollar posted gains against all major currencies yesterday buoyed by persistent japanese demand for u.s. bond issues,O O O O O O O O O O O O O O O O O O ,the dollar posted gains against all major currencies yesterday buoyed by persistent japanese demand for u.s. bond issues,None
while market sentiment remains cautiously bearish on the dollar based on sluggish u.s. economic indicators dealers note that japanese demand has helped <unk> the dollar against the yen and has kept the u.s. currency from plunging below key levels against the mark,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,while market sentiment remains cautiously bearish on the dollar based on sluggish u.s. economic indicators dealers note that japanese demand has helped <unk> the dollar against the yen and has kept the u.s. currency from plunging below key levels against the mark,None
at the same time dealers said the u.s. unit has been locked into a relatively narrow range in recent weeks in part because the hefty japanese demand for dollars has been offset by the mark 's strength resulting in a <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,at the same time dealers said the u.s. unit has been locked into a relatively narrow range in recent weeks in part because the hefty japanese demand for dollars has been offset by the mark 's strength resulting in a <unk>,None
jay <unk> with capital insight inc. reasons that while the mark has posted significant gains against the yen as well the mark climbed to N yen from N yen late tuesday in new york the strength of the u.s. bond market compared to its foreign counterparts has helped lure investors to dollar-denominated bonds rather than mark bonds,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,jay <unk> with capital insight inc. reasons that while the mark has posted significant gains against the yen as well the mark climbed to N yen from N yen late tuesday in new york the strength of the u.s. bond market compared to its foreign counterparts has helped lure investors to dollar-denominated bonds rather than mark bonds,None
<unk> trade is the driving force in the market said tom <unk> a vice president with banque paribas in new york but i 'm not convinced it will continue,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,<unk> trade is the driving force in the market said tom <unk> a vice president with banque paribas in new york but i 'm not convinced it will continue,None
who knows what will happen down the road in three to six months if foreign investment starts to erode,O O O O O O O O O O O O O O O O O O O ,who knows what will happen down the road in three to six months if foreign investment starts to erode,None
in late new york trading yesterday the dollar was quoted at N marks up from N marks late tuesday and at N yen up from N yen late tuesday,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,in late new york trading yesterday the dollar was quoted at N marks up from N marks late tuesday and at N yen up from N yen late tuesday,None
sterling was quoted at $ N down from $ N late tuesday,O O O O O O O O O O O O ,sterling was quoted at $ N down from $ N late tuesday,None
in tokyo thursday the u.s. currency opened for trading at N yen up from wednesday 's tokyo close of N yen,O O O O O O O O O O O O O O O O O O O O O ,in tokyo thursday the u.s. currency opened for trading at N yen up from wednesday 's tokyo close of N yen,None
douglas madison a corporate trader with bank of america in los angeles <unk> the dollar 's recent solid performance against the yen to purchases of securities by japanese insurance companies and trust banks and the sense that another wave of investment is waiting in the wings,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,douglas madison a corporate trader with bank of america in los angeles <unk> the dollar 's recent solid performance against the yen to purchases of securities by japanese insurance companies and trust banks and the sense that another wave of investment is waiting in the wings,None
he contends that the perception in japan of a <unk> u.s. response to sony corp. 's announcement of its purchase of columbia pictures entertainment inc. has been temporarily <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,he contends that the perception in japan of a <unk> u.s. response to sony corp. 's announcement of its purchase of columbia pictures entertainment inc. has been temporarily <unk>,None
he cites the recent deal between the mitsubishi estate co. and the rockefeller group as well as the possible white knight role of an undisclosed japanese company in the georgia-pacific corp. takeover bid for great northern nekoosa corp. as evidence,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,he cites the recent deal between the mitsubishi estate co. and the rockefeller group as well as the possible white knight role of an undisclosed japanese company in the georgia-pacific corp. takeover bid for great northern nekoosa corp. as evidence,None
the <unk> maturity in november of a 10-year japanese government <unk> bond issue valued at about $ N billion has prompted speculation in the market that investors <unk> the bonds will diversify into dollar-denominated instruments according to mr. madison,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the <unk> maturity in november of a 10-year japanese government <unk> bond issue valued at about $ N billion has prompted speculation in the market that investors <unk> the bonds will diversify into dollar-denominated instruments according to mr. madison,None
it remains unclear whether the bond issue will be rolled over,O O O O O O O O O O O ,it remains unclear whether the bond issue will be rolled over,None
meanwhile traders in tokyo say that the prospect of lower u.s. interest rates has spurred dollar buying by japanese institutions,O O O O O O O O O O O O O O O O O O O O ,meanwhile traders in tokyo say that the prospect of lower u.s. interest rates has spurred dollar buying by japanese institutions,None
they point out that these institutions want to lock in returns on high-yield u.s. treasury debt and suggest demand for the u.s. unit will continue <unk> until rates in the u.s. <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,they point out that these institutions want to lock in returns on high-yield u.s. treasury debt and suggest demand for the u.s. unit will continue <unk> until rates in the u.s. <unk>,None
the market again showed little interest in further evidence of a slowing u.s. economy and traders note that the market in recent weeks has taken its <unk> more from wall street than u.s. economic indicators,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the market again showed little interest in further evidence of a slowing u.s. economy and traders note that the market in recent weeks has taken its <unk> more from wall street than u.s. economic indicators,None
dealers said the dollar merely drifted lower following the release wednesday of the u.s. purchasing managers ' report,O O O O O O O O O O O O O O O O O O ,dealers said the dollar merely drifted lower following the release wednesday of the u.s. purchasing managers ' report,None
the managers ' index which measures the health of the manufacturing sector stood at N N in october above september 's N N and also above average forecasts for the index of N N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the managers ' index which measures the health of the manufacturing sector stood at N N in october above september 's N N and also above average forecasts for the index of N N,None
some dealers said the dollar was pressured slightly because a number of market participants had boosted their expectations in the past day and were looking for an index above N which indicates an expanding manufacturing economy,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,some dealers said the dollar was pressured slightly because a number of market participants had boosted their expectations in the past day and were looking for an index above N which indicates an expanding manufacturing economy,None
but most said the index had no more than a minimal effect on trade,O O O O O O O O O O O O O O ,but most said the index had no more than a minimal effect on trade,None
on the commodity exchange in new york gold for current delivery settled at $ N an ounce down N cents,O O O O O O O O O O O O O O O O O O O O ,on the commodity exchange in new york gold for current delivery settled at $ N an ounce down N cents,None
estimated volume was a moderate N million ounces,O O O O O O O O ,estimated volume was a moderate N million ounces,None
in early trading in hong kong thursday gold was quoted at $ N an ounce,O O O O O O O O O O O O O O O ,in early trading in hong kong thursday gold was quoted at $ N an ounce,None
the cosby show may have <unk> turned around ratings at nbc since its debut in N and the <unk> family still keeps millions of viewers laughing thursday night on the network,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the cosby show may have <unk> turned around ratings at nbc since its debut in N and the <unk> family still keeps millions of viewers laughing thursday night on the network,None
but some of the tv stations that bought cosby reruns for record prices two years ago are n't laughing much these days,O O O O O O O O O O O O O O O O O O O O O O ,but some of the tv stations that bought cosby reruns for record prices two years ago are n't laughing much these days,None
the reruns have helped ratings at many of the N network affiliates and independent tv stations that air the shows,O O O O O O O O O O O O O O O O O O O O ,the reruns have helped ratings at many of the N network affiliates and independent tv stations that air the shows,None
but the ratings are considerably below expectations and some stations say they may not buy new episodes when their current contracts expire,O O O O O O O O O O O O O O O O O O O O O O ,but the ratings are considerably below expectations and some stations say they may not buy new episodes when their current contracts expire,None
meanwhile stations are <unk> because many of them say the show 's distributor viacom inc. is giving an <unk> either sign new long-term commitments to buy future episodes or risk losing cosby to a competitor,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,meanwhile stations are <unk> because many of them say the show 's distributor viacom inc. is giving an <unk> either sign new long-term commitments to buy future episodes or risk losing cosby to a competitor,None
at the same time viacom is trying to persuade stations to make commitments to a different world a <unk> of cosby whose reruns will become available in N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,at the same time viacom is trying to persuade stations to make commitments to a different world a <unk> of cosby whose reruns will become available in N,None
viacom denies it 's using pressure tactics,O O O O O O O ,viacom denies it 's using pressure tactics,None
we 're willing to negotiate says dennis <unk> executive vice president of marketing,O O O O O O O O O O O O O O O ,we 're willing to negotiate says dennis <unk> executive vice president of marketing,None
we 're offering this plan now because we feel it 's the right time,O O O O O O O O O O O O O O ,we 're offering this plan now because we feel it 's the right time,None
but says the general manager of a network affiliate in the midwest i think if i tell them i need more time they 'll take cosby across the street,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,but says the general manager of a network affiliate in the midwest i think if i tell them i need more time they 'll take cosby across the street,None
viacom 's move comes as the <unk> market is being flooded with situation <unk> that are still running on the networks,O O O O O O O O O O O O O O O O O O O O O O O O O ,viacom 's move comes as the <unk> market is being flooded with situation <unk> that are still running on the networks,None
one station manager says he believes viacom 's move is a <unk> strike because the company is worried that cosby ratings will continue to drop in <unk> over the next few years,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,one station manager says he believes viacom 's move is a <unk> strike because the company is worried that cosby ratings will continue to drop in <unk> over the next few years,None
cosby is down a full ratings point in the week of oct. N over the same week a year ago according to a.c. nielsen co,O O O O O O O O O O O O O O O O O O O O O O O O O ,cosby is down a full ratings point in the week of oct. N over the same week a year ago according to a.c. nielsen co,None
mr. <unk> at viacom says the ratings are rising,O O O O O O O O O O O ,mr. <unk> at viacom says the ratings are rising,None
and executives at stations in such major markets as washington <unk> r.i. cleveland <unk> n.c. minneapolis and louisville ky. say they may very well not renew cosby,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,and executives at stations in such major markets as washington <unk> r.i. cleveland <unk> n.c. minneapolis and louisville ky. say they may very well not renew cosby,None
dick <unk> the general manager of <unk> the <unk> station in miami for example says the show has been a major disappointment to us,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,dick <unk> the general manager of <unk> the <unk> station in miami for example says the show has been a major disappointment to us,None
at the prices we were charged there should have been some return for the dollar,O O O O O O O O O O O O O O O ,at the prices we were charged there should have been some return for the dollar,None
there was n't,O O O ,there was n't,None
neil <unk> the general manager of <unk> the cbs affiliate in louisville says cosby gets the station 's highest ratings and he 's pleased,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,neil <unk> the general manager of <unk> the cbs affiliate in louisville says cosby gets the station 's highest ratings and he 's pleased,None
but he adds i feel pressured disappointed uncomfortable and frankly quite angry with viacom,O O O O O O O O O O O O O O ,but he adds i feel pressured disappointed uncomfortable and frankly quite angry with viacom,None
the life insurance co. of georgia has officially opened an office in taipei,O O O O O O O O O O O O O ,the life insurance co. of georgia has officially opened an office in taipei,None
david <unk> the company 's representative in taiwan said atlanta-based life of georgia will sell conventional life-insurance products,O O O O O O O O O O O O O O O O O O O O ,david <unk> the company 's representative in taiwan said atlanta-based life of georgia will sell conventional life-insurance products,None
life of georgia is part of the <unk> <unk> group based in the netherlands,O O O O O O O O O O O O O O O O O O ,life of georgia is part of the <unk> <unk> group based in the netherlands,None
in this era of <unk> competition for ad dollars a lot of <unk> magazines are getting pretty <unk> with advertisers <unk> over them in articles and offering pages of <unk> space,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,in this era of <unk> competition for ad dollars a lot of <unk> magazines are getting pretty <unk> with advertisers <unk> over them in articles and offering pages of <unk> space,None
so can a magazine survive by downright <unk> its nose at major advertisers,O O O O O O O O O O O O O O O ,so can a magazine survive by downright <unk> its nose at major advertisers,None
garbage magazine billed as the practical journal for the environment is about to find out,O O O O O O O O O O O O O O O ,garbage magazine billed as the practical journal for the environment is about to find out,None
founded by brooklyn n.y. publishing entrepreneur <unk> <unk> garbage made its debut this fall with the promise to give consumers the straight <unk> on the u.s. waste crisis,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,founded by brooklyn n.y. publishing entrepreneur <unk> <unk> garbage made its debut this fall with the promise to give consumers the straight <unk> on the u.s. waste crisis,None
the magazine combines <unk> pieces on topics like <unk> <unk> <unk> <unk> on such things as what happens after you flush your toilet and <unk> pieces on alleged environmental offenders,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the magazine combines <unk> pieces on topics like <unk> <unk> <unk> <unk> on such things as what happens after you flush your toilet and <unk> pieces on alleged environmental offenders,None
garbage editors have dumped considerable energy into a <unk> <unk> through supermarket <unk> in a bid to identify corporate america 's good guys and bad boys,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,garbage editors have dumped considerable energy into a <unk> <unk> through supermarket <unk> in a bid to identify corporate america 's good guys and bad boys,None
in one feature called in the <unk> editors point out a product they <unk> to be a particularly bad <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O ,in one feature called in the <unk> editors point out a product they <unk> to be a particularly bad <unk>,None
from an advertising standpoint the problem is these offenders are likely to be some of the same folks that are major magazine advertisers these days,O O O O O O O O O O O O O O O O O O O O O O O O O ,from an advertising standpoint the problem is these offenders are likely to be some of the same folks that are major magazine advertisers these days,None
with only two issues under its belt garbage has <unk> some would-be advertisers and raised the <unk> of others,O O O O O O O O O O O O O O O O O O O O O O O ,with only two issues under its belt garbage has <unk> some would-be advertisers and raised the <unk> of others,None
campbell soup for one is <unk> its <unk> <unk> microwave product was <unk> in the premiere in the <unk> column,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,campbell soup for one is <unk> its <unk> <unk> microwave product was <unk> in the premiere in the <unk> column,None
the magazine 's editors ran a giant <unk> of the product with <unk> pointing to the packaging 's <unk> foam <unk> and <unk> film all plastic items they say are <unk>,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the magazine 's editors ran a giant <unk> of the product with <unk> pointing to the packaging 's <unk> foam <unk> and <unk> film all plastic items they say are <unk>,None
it 's precisely the kind of product that 's created the municipal landfill monster the editors wrote,O O O O O O O O O O O O O O O O O ,it 's precisely the kind of product that 's created the municipal landfill monster the editors wrote,None
i think that this magazine is not only called garbage but it is practicing <unk> garbage <unk> a spokesman for campbell soup,O O O O O O O O O O O O O O O O O O O O O O O O O O ,i think that this magazine is not only called garbage but it is practicing <unk> garbage <unk> a spokesman for campbell soup,None
he says campbell was n't even contacted by the magazine for the opportunity to comment,O O O O O O O O O O O O O O O ,he says campbell was n't even contacted by the magazine for the opportunity to comment,None
modifications had been made to the <unk> <unk> product at the time the issue was printed he says making it less an <unk> than was portrayed,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,modifications had been made to the <unk> <unk> product at the time the issue was printed he says making it less an <unk> than was portrayed,None
he admits though it is n't one of campbell soup 's better products in terms of <unk>,O O O O O O O O O O O O O O O O O O O ,he admits though it is n't one of campbell soup 's better products in terms of <unk>,None
campbell soup not surprisingly does n't have any plans to <unk> in the magazine according to its spokesman,O O O O O O O O O O O O O O O O O O O O ,campbell soup not surprisingly does n't have any plans to <unk> in the magazine according to its spokesman,None
some media experts question whether a young magazine can risk turning off madison avenue 's big <unk>,O O O O O O O O O O O O O O O O O O O ,some media experts question whether a young magazine can risk turning off madison avenue 's big <unk>,None
you really need the campbell <unk> of the world to be interested in your magazine if you 're going to make a run of it says mike white senior vice president and media director at ddb needham chicago,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,you really need the campbell <unk> of the world to be interested in your magazine if you 're going to make a run of it says mike white senior vice president and media director at ddb needham chicago,None
the economics of magazine publishing pretty much require that you have a pretty solid base of big-time ad <unk> he adds,O O O O O O O O O O O O O O O O O O O O O O O ,the economics of magazine publishing pretty much require that you have a pretty solid base of big-time ad <unk> he adds,None
the first two issues featured ads from only a handful of big advertisers including general electric and <unk> coors but the majority were from companies like waste management inc. and <unk> international firms that do n't spend much money advertising and ca n't be relied on to support a magazine over the long haul,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,the first two issues featured ads from only a handful of big advertisers including general electric and <unk> coors but the majority were from companies like waste management inc. and <unk> international firms that do n't spend much money advertising and ca n't be relied on to support a magazine over the long haul,None
a waste management spokeswoman says its ad in the premiere issue was a one-time purchase and it does n't have any plans to <unk> in future issues,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,a waste management spokeswoman says its ad in the premiere issue was a one-time purchase and it does n't have any plans to <unk> in future issues,None
we do n't spend much on print advertising she says,O O O O O O O O O O ,we do n't spend much on print advertising she says,None
but ms. <unk> the magazine 's editor and publisher contends garbage can survive at least initially on subscription revenues,O O O O O O O O O O O O O O O O O O O O O ,but ms. <unk> the magazine 's editor and publisher contends garbage can survive at least initially on subscription revenues,None
individual copies of the magazine sell for $ N and yearly <unk> cost $ N,O O O O O O O O O O O O O O O O O ,individual copies of the magazine sell for $ N and yearly <unk> cost $ N,None
it is of course printed on recycled paper,O O O O O O O O ,it is of course printed on recycled paper,None
according to ms. <unk> <unk> journal corp. her publishing company printed and sold all N copies of the premiere issue,O O O O O O O O O O O O O O O O O O O O O O O O ,according to ms. <unk> <unk> journal corp. her publishing company printed and sold all N copies of the premiere issue,None
the first and second issues sold out on <unk> she says and the magazine has orders for N <unk>,O O O O O O O O O O O O O O O O O O O O O O O ,the first and second issues sold out on <unk> she says and the magazine has orders for N <unk>,None
asked whether potential advertisers will be scared away by the magazine 's direct policy ms. <unk> replies i do n't know and i do n't care,O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,asked whether potential advertisers will be scared away by the magazine 's direct policy ms. <unk> replies i do n't know and i do n't care,None
i 'm not saying advertising revenue is n't important she says but i could n't sleep at night if the magazine bowed to a company because they once took out an ad,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,i 'm not saying advertising revenue is n't important she says but i could n't sleep at night if the magazine bowed to a company because they once took out an ad,None
ad notes,O O ,ad notes,None
interpublic on tv,O O O ,interpublic on tv,None
interpublic group said its television programming operations which it expanded earlier this year agreed to supply more than N hours of original programming across europe in N,O O O O O O O O O O O O O O O O O O O O O O O O O O O ,interpublic group said its television programming operations which it expanded earlier this year agreed to supply more than N hours of original programming across europe in N,None
it said the programs largely game shows will be provided by its <unk> television unit along with <unk> international a producer and distributor of game shows of which it recently bought N N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,it said the programs largely game shows will be provided by its <unk> television unit along with <unk> international a producer and distributor of game shows of which it recently bought N N,None
it said that volume makes it the largest supplier of original tv programming in europe,O O O O O O O O O O O O O O O ,it said that volume makes it the largest supplier of original tv programming in europe,None
interpublic is providing the programming in return for advertising time which it said will be valued at more than $ N million in N and $ N million in N,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,interpublic is providing the programming in return for advertising time which it said will be valued at more than $ N million in N and $ N million in N,None
it plans to sell the ad time to its clients at a discount,O O O O O O O O O O O O O ,it plans to sell the ad time to its clients at a discount,None
new account,O O ,new account,None
<unk> financial corp. philadelphia named <unk> palmer brown & <unk> philadelphia as agency of record for its $ N million account,O O O O O O O O O O O O O O O O O O O O O O O O O O O ,<unk> financial corp. philadelphia named <unk> palmer brown & <unk> philadelphia as agency of record for its $ N million account,None
the business had been handled by <unk> <unk> baltimore,O O O O O O O O O O O O O ,the business had been handled by <unk> <unk> baltimore,None
at&t fax,O O O O ,at&t fax,None
american telephone & telegraph 's general business systems division new york awarded the ad account for its fax product line to ogilvy & mather new york a wpp group agency,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,american telephone & telegraph 's general business systems division new york awarded the ad account for its fax product line to ogilvy & mather new york a wpp group agency,None
billings were n't disclosed for the small account which had been <unk> at young & rubicam new york,O O O O O O O O O O O O O O O O O O O O ,billings were n't disclosed for the small account which had been <unk> at young & rubicam new york,None
first campaign,O O ,first campaign,None
enterprise <unk> inc. breaks its first national ad campaign this week,O O O O O O O O O O O O O ,enterprise <unk> inc. breaks its first national ad campaign this week,None
the st. louis firm specializes in <unk> <unk> those provided by insurance companies for cars damaged in <unk>,O O O O O O O O O O O O O O O O O O O O O O O O ,the st. louis firm specializes in <unk> <unk> those provided by insurance companies for cars damaged in <unk>,None
developed by <unk> free & <unk> new york the $ N million campaign pitches enterprise 's <unk> service and its free <unk> and <unk> service,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O ,developed by <unk> free & <unk> new york the $ N million campaign pitches enterprise 's <unk> service and its free <unk> and <unk> service,None
<unk> associates,O O O O ,<unk> associates,None
