utterance,labels,delexicalised,intent
I want to see DOA  Dead or Alive at Loews Cineplex Entertainment ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name I-location_name ,I want to see _movie_name_ at _location_name_ ,SearchScreeningEvent
is The Nightmare showing six hours from now at the nearest cinema ,O B-movie_name I-movie_name O B-timerange I-timerange I-timerange I-timerange O O B-spatial_relation B-object_location_type ,is _movie_name_ showing _timerange_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What is the nearest movie house with Window Connection playing at lunch,O O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name O O B-timerange ,What is the _spatial_relation_ _object_location_type_ with _movie_name_ playing at _timerange_,SearchScreeningEvent
Is Patrick Still Lives showing at AMC Theaters,O B-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing at _location_name_,SearchScreeningEvent
Fine the movie schedules for the Wanda Group ,O O B-object_type I-object_type O O B-location_name I-location_name ,Fine the _object_type_ for the _location_name_ ,SearchScreeningEvent
Give me the movie schedule nearby,O O O B-object_type I-object_type B-spatial_relation ,Give me the _object_type_ _spatial_relation_,SearchScreeningEvent
Find the schedule at the Douglas Theatre Company ,O O B-object_type O O B-location_name I-location_name I-location_name ,Find the _object_type_ at the _location_name_ ,SearchScreeningEvent
Show me the movies at Harkins Theatres ,O O O B-movie_type O B-location_name I-location_name ,Show me the _movie_type_ at _location_name_ ,SearchScreeningEvent
what movies at Star Theatres ,O B-movie_type O B-location_name I-location_name ,what _movie_type_ at _location_name_ ,SearchScreeningEvent
I want a movie schedule ,O O O B-object_type I-object_type ,I want a _object_type_ ,SearchScreeningEvent
Can I get the movie times,O O O O B-object_type I-object_type ,Can I get the _object_type_,SearchScreeningEvent
I want to see Medal for the General,O O O O B-movie_name I-movie_name I-movie_name I-movie_name ,I want to see _movie_name_,SearchScreeningEvent
Can I get the times for movies in the neighbourhood,O O O O B-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Can I get the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
May I have the movie schedules for Speakeasy Theaters,O O O O B-object_type I-object_type O B-location_name I-location_name ,May I have the _object_type_ for _location_name_,SearchScreeningEvent
Find animated movies close by,O B-movie_type I-movie_type B-spatial_relation I-spatial_relation ,Find _movie_type_ _spatial_relation_,SearchScreeningEvent
Is American Primitive showing in Santikos Theatres,O B-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing in _location_name_,SearchScreeningEvent
what are the movie schedules in the neighborhood,O O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,what are the _object_type_ _spatial_relation_,SearchScreeningEvent
Check the schedule for Bow Tie Cinemas ,O O B-object_type O B-location_name I-location_name I-location_name ,Check the _object_type_ for _location_name_ ,SearchScreeningEvent
Check the timings for Snowbound at the closest movie theatre ,O O O O B-movie_name O O B-spatial_relation B-object_location_type I-object_location_type ,Check the timings for _movie_name_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
What are the movie times at Caribbean Cinemas,O O O B-object_type I-object_type O B-location_name I-location_name ,What are the _object_type_ at _location_name_,SearchScreeningEvent
I need films in the neighborhood,O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,I need _movie_type_ _spatial_relation_,SearchScreeningEvent
Show the movie schedules in the neighborhood,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,Show the _object_type_ _spatial_relation_,SearchScreeningEvent
where's the nearest movie house showing foreign films,O O O B-spatial_relation B-object_location_type I-object_location_type O O B-movie_type ,where's the _spatial_relation_ _object_location_type_ showing foreign _movie_type_,SearchScreeningEvent
What movies are showing now at the closest cinema ,O B-movie_type O O B-timerange O O B-spatial_relation B-object_location_type ,What _movie_type_ are showing _timerange_ at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Is Rumor Has It playing,O B-movie_name I-movie_name I-movie_name O ,Is _movie_name_ playing,SearchScreeningEvent
I need a list of Speakeasy Theaters movie times,O O O O O B-location_name I-location_name B-object_type I-object_type ,I need a list of _location_name_ _object_type_,SearchScreeningEvent
When is The Outer Space Connection playing at the nearest cinema ,O O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type ,When is _movie_name_ playing at the _spatial_relation_ _object_location_type_ ,SearchScreeningEvent
Find the movie times at Harkins Theatres ,O O B-object_type I-object_type O B-location_name I-location_name ,Find the _object_type_ at _location_name_ ,SearchScreeningEvent
Find the films at Century Theatres ,O O B-movie_type O B-location_name I-location_name ,Find the _movie_type_ at _location_name_ ,SearchScreeningEvent
show the animated movies playing in the neighbourhood,O O B-movie_type I-movie_type O B-spatial_relation I-spatial_relation I-spatial_relation ,show the _movie_type_ playing _spatial_relation_,SearchScreeningEvent
I want to see Fear Chamber ,O O O O B-movie_name I-movie_name ,I want to see _movie_name_ ,SearchScreeningEvent
Show me Southern Theatres movie times,O O B-location_name I-location_name B-object_type I-object_type ,Show me _location_name_ _object_type_,SearchScreeningEvent
Is The Unnaturals showing at 13 ,O B-movie_name I-movie_name O O B-timerange ,Is _movie_name_ showing at _timerange_ ,SearchScreeningEvent
Is No Time to Be Young showing at AMC Theaters,O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name ,Is _movie_name_ showing at _location_name_,SearchScreeningEvent
Find the movie schedules for Regal Entertainment Group ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Find the _object_type_ for _location_name_ ,SearchScreeningEvent
I want to see Shattered Image ,O O O O B-movie_name I-movie_name ,I want to see _movie_name_ ,SearchScreeningEvent
Find the schedule at Star Theatres ,O O B-object_type O B-location_name I-location_name ,Find the _object_type_ at _location_name_ ,SearchScreeningEvent
Will I Think I Do be playing at 7 PM ,O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-timerange I-timerange ,Will _movie_name_ be playing at _timerange_ ,SearchScreeningEvent
Show me the schedule for ArcLight Hollywood for only animated movies,O O O B-object_type O B-location_name I-location_name O O B-movie_type I-movie_type ,Show me the _object_type_ for _location_name_ for only _movie_type_,SearchScreeningEvent
Find the schedule for Great Mail Robbery ,O O B-object_type O B-movie_name I-movie_name I-movie_name ,Find the _object_type_ for _movie_name_ ,SearchScreeningEvent
Give me the movies in the neighborhood ,O O O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,Give me the _movie_type_ _spatial_relation_ ,SearchScreeningEvent
What movies are playing close by,O B-movie_type O O B-spatial_relation I-spatial_relation ,What _movie_type_ are playing _spatial_relation_,SearchScreeningEvent
Is The Two Gladiators playing,O B-movie_name I-movie_name I-movie_name O ,Is _movie_name_ playing,SearchScreeningEvent
What's the movie schedule for Great Escape Theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,What's the _object_type_ for _location_name_,SearchScreeningEvent
Find the movie schedule close by,O O B-object_type I-object_type B-spatial_relation I-spatial_relation ,Find the _object_type_ _spatial_relation_,SearchScreeningEvent
I want to see Outcast ,O O O O B-movie_name ,I want to see _movie_name_ ,SearchScreeningEvent
show me the schedule of movie The Great Gildersleeve near movie house,O O O B-object_type O O B-movie_name I-movie_name I-movie_name O B-object_location_type I-object_location_type ,show me the _object_type_ of movie _movie_name_ near _object_location_type_,SearchScreeningEvent
I need times for A Yiddish World Remembered at Dipson Theatres,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,I need _object_type_ for _movie_name_ at _location_name_,SearchScreeningEvent
Find the movie schedules at Goodrich Quality Theaters ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,Find the _object_type_ at _location_name_ ,SearchScreeningEvent
show me the movie schedule in the neighbourhood ,O O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,show me the _object_type_ _spatial_relation_ ,SearchScreeningEvent
show me the movie times for films  nearby,O O O B-object_type I-object_type O B-movie_type B-spatial_relation ,show me the _object_type_ for _movie_type_  _spatial_relation_,SearchScreeningEvent
show the movie times for animated movies in the neighbourhood,O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,show the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
Is The Eye â Infinity playing at General Cinema Corporation,O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name ,Is _movie_name_ playing at _location_name_,SearchScreeningEvent
Can you check the timings for Super Sweet 16  The Movie ,O O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name ,Can you check the timings for _movie_name_ ,SearchScreeningEvent
is We Are Northern Lights playing in any movie theatre,O B-movie_name I-movie_name I-movie_name I-movie_name O O O B-object_location_type I-object_location_type ,is _movie_name_ playing in any _object_location_type_,SearchScreeningEvent
What times will The Young Swordsman be showing at my cinema ,O B-object_type O B-movie_name I-movie_name I-movie_name O O O O B-object_location_type ,What _object_type_ will _movie_name_ be showing at my _object_location_type_ ,SearchScreeningEvent
Show the Sexy Dance 2times at the  closest movie house,O O B-movie_name I-movie_name I-movie_name B-object_type O O B-spatial_relation B-object_location_type I-object_location_type ,Show the _movie_name__object_type_ at the  _spatial_relation_ _object_location_type_,SearchScreeningEvent
what are some close by animated movies showing,O O O B-spatial_relation I-spatial_relation B-movie_type I-movie_type O ,what are some _spatial_relation_ _movie_type_ showing,SearchScreeningEvent
movie schedules close by for animated movies,B-object_type I-object_type B-spatial_relation I-spatial_relation O B-movie_type I-movie_type ,_object_type_ _spatial_relation_ for _movie_type_,SearchScreeningEvent
what films are playing close by,O B-movie_type O O B-spatial_relation I-spatial_relation ,what _movie_type_ are playing _spatial_relation_,SearchScreeningEvent
Find the movie schedule in the area ,O O B-object_type I-object_type B-spatial_relation I-spatial_relation I-spatial_relation ,Find the _object_type_ _spatial_relation_ ,SearchScreeningEvent
Is Cowboy Canteen playing,O B-movie_name I-movie_name O ,Is _movie_name_ playing,SearchScreeningEvent
Is Rare Birds showing at the nearest movie theatre at noon ,O B-movie_name I-movie_name O O O B-spatial_relation B-object_location_type I-object_location_type O B-timerange ,Is _movie_name_ showing at the _spatial_relation_ _object_location_type_ at _timerange_ ,SearchScreeningEvent
What are the movie times,O O O B-object_type I-object_type ,What are the _object_type_,SearchScreeningEvent
Where can I find the movie schedules,O O O O O B-object_type I-object_type ,Where can I find the _object_type_,SearchScreeningEvent
Find the movie schedule for North American Cinemas in eleven seconds ,O O B-object_type I-object_type O B-location_name I-location_name I-location_name B-timerange I-timerange I-timerange ,Find the _object_type_ for _location_name_ _timerange_ ,SearchScreeningEvent
Find the nearest cinema with movies playing,O O B-spatial_relation B-object_location_type O B-movie_type O ,Find the _spatial_relation_ _object_location_type_ with _movie_type_ playing,SearchScreeningEvent
what are the movie times,O O O B-object_type I-object_type ,what are the _object_type_,SearchScreeningEvent
what are the times for The Gingerbread Man,O O O B-object_type O B-movie_name I-movie_name I-movie_name ,what are the _object_type_ for _movie_name_,SearchScreeningEvent
What films are playing close by,O B-movie_type O O B-spatial_relation I-spatial_relation ,What _movie_type_ are playing _spatial_relation_,SearchScreeningEvent
Is any cinema playing The Spirit of Youth,O O B-object_location_type O B-movie_name I-movie_name I-movie_name I-movie_name ,Is any _object_location_type_ playing _movie_name_,SearchScreeningEvent
What are the movie times for animated movies in the neighbourhood,O O O B-object_type I-object_type O B-movie_type I-movie_type B-spatial_relation I-spatial_relation I-spatial_relation ,What are the _object_type_ for _movie_type_ _spatial_relation_,SearchScreeningEvent
What's the movie schedule at Great Escape Theatres,O O O B-object_type I-object_type O B-location_name I-location_name I-location_name ,What's the _object_type_ at _location_name_,SearchScreeningEvent
Show the times for Cheers for Miss Bishop at Dipson Theatres ,O O B-object_type O B-movie_name I-movie_name I-movie_name I-movie_name O B-location_name I-location_name ,Show the _object_type_ for _movie_name_ at _location_name_ ,SearchScreeningEvent
I want to see Married to the Enemy 2 at a cinema ,O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type ,I want to see _movie_name_ at a _object_location_type_ ,SearchScreeningEvent
I'd like to have this track onto my Classical Relaxations playlist ,O O O O O O B-music_item O B-playlist_owner B-playlist I-playlist O ,I'd like to have this _music_item_ onto _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add the album to my Flow EspaÃ±ol playlist ,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add the _music_item_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
add digging now to my Young at Heart playlist,O B-playlist I-playlist O B-playlist_owner B-entity_name I-entity_name I-entity_name O ,add _playlist_ to _playlist_owner_ _entity_name_ playlist,AddToPlaylist
add this song by Too Poetic to my Piano Ballads playlist,O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,add this _music_item_ by _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add this album to Old School Death Metal,O O B-music_item O B-playlist I-playlist I-playlist I-playlist ,Add this _music_item_ to _playlist_,AddToPlaylist
I need to add baro ferret to the Urban Hits under my name,O O O O B-artist I-artist O O B-playlist I-playlist O B-playlist_owner O ,I need to add _artist_ to the _playlist_ under _playlist_owner_ name,AddToPlaylist
Add the album to the Might and Myth Power Metal playlist ,O O B-music_item O O B-playlist I-playlist I-playlist I-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
To the travelling playlist  please add this David Gahan song ,O O B-playlist O O O O B-artist I-artist B-music_item ,To the _playlist_ playlist  please add this _artist_ _music_item_ ,AddToPlaylist
Please add some Pete Townshend to my playlist Fiesta Hits con Lali,O O O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist ,Please add some _artist_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
I'd like for Kasey Chambers's tune to be an addition to my Chips and Salsa playlist ,O O O O B-artist I-artist O B-music_item O O O O O B-playlist_owner B-playlist I-playlist I-playlist O ,I'd like for _artist_'s _music_item_ to be an addition to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add Recalled to Life to This Is Alejandro FernÃ¡ndez,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
add nuba to my Metal Party playlist,O B-entity_name O B-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add jo stafford music to the workout twerkout playlist,O B-artist I-artist O O O B-playlist I-playlist O ,Add _artist_ music to the _playlist_ playlist,AddToPlaylist
Put Jean Philippe Goncalves onto my running to rock 170 to 190 bpm ,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,Put _artist_ onto _playlist_owner_ _playlist_ ,AddToPlaylist
Add the song virales de siempre by the cary brothers to my gym playlist ,O O B-music_item B-playlist I-playlist I-playlist O O B-artist I-artist O B-playlist_owner O O ,Add the _music_item_ _playlist_ by the _artist_ to _playlist_owner_ gym playlist ,AddToPlaylist
Onto jerry's Classical Moments in Movies  please add the album ,O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist I-playlist O O O B-music_item ,Onto _playlist_owner_ _playlist_  please add the _music_item_ ,AddToPlaylist
add Beyond the Valley of 1984 in playlist Folk Music At The Gaslight CafÃ©,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,add _entity_name_ in playlist _playlist_,AddToPlaylist
Add Jerry Calliste  Jr to my Te quiero playlist ,O B-artist I-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add porter wagoner to the The Sleep Machine Waterscapes playlist ,O B-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O ,Add _artist_ to the _playlist_ playlist ,AddToPlaylist
Add the artist mike to the Sexy as Folk playlist ,O O B-music_item B-artist O O B-playlist I-playlist I-playlist O ,Add the _music_item_ _artist_ to the _playlist_ playlist ,AddToPlaylist
Add Brazilian Flag Anthem to Top 100 Alternative Tracks on Spotify,O B-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist ,Add _entity_name_ to _playlist_,AddToPlaylist
Add Andy Hunter to my Evening Commute playlist ,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Put petar georgiev kalica onto the Old School Hip Hop playlist ,O B-artist I-artist I-artist O O B-playlist I-playlist I-playlist I-playlist O ,Put _artist_ onto the _playlist_ playlist ,AddToPlaylist
Can you add Larry Heard to my laundry playlist ,O O O B-artist I-artist O B-playlist_owner B-playlist O ,Can you add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Put Vandemataram Srinivas's track onto HipHop Hot 50 ,O B-artist I-artist O B-music_item O B-playlist I-playlist I-playlist ,Put _artist_'s _music_item_ onto _playlist_ ,AddToPlaylist
Add millie corretjer to the rhythm playlist,O B-artist I-artist O B-playlist I-playlist O ,Add _artist_ to _playlist_ playlist,AddToPlaylist
Add give us rest to my 70s Smash Hits playlist ,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
add this track to my Hands Up playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
I'd like for you to add bobby brown to my enamorÃ¡ndose playlist ,O O O O O O O B-artist I-artist O B-playlist_owner B-playlist O ,I'd like for you to add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
add Jonathan Sprout album to my this is miranda lambert playlist,O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,add _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
add ireland in the junior eurovision song contest 2015 to my Jazzy Dinner playlist,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add the album to the The Sweet Suite playlist ,O O B-music_item O O B-playlist I-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
Add sarah slean to my playlist Mellowed Out Gaming,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist ,Add _artist_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Add this album to the Spanish Beat playlist,O O B-music_item O O B-playlist I-playlist O ,Add this _music_item_ to the _playlist_ playlist,AddToPlaylist
Add lofty fake anagram to the la mejor mÃºsica de bso playlist ,O B-entity_name I-entity_name I-entity_name O O B-playlist I-playlist I-playlist I-playlist I-playlist O ,Add _entity_name_ to the _playlist_ playlist ,AddToPlaylist
Add the track to the work playlist ,O O B-music_item O O B-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
Add a song to this is racionais mc's,O O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist ,Add a _music_item_ to _playlist_,AddToPlaylist
"add track in my
 playlist called Hands Up",O B-music_item O B-playlist_owner O O B-playlist I-playlist ,"add _music_item_ in _playlist_owner_
 playlist called _playlist_",AddToPlaylist
Can you put this song from Yutaka Ozaki onto my this is miles davis playlist ,O O O O B-music_item O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,Can you put this _music_item_ from _artist_ onto _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add a track to playlist Cena con Amigos,O O B-music_item O O B-playlist I-playlist I-playlist ,Add a _music_item_ to playlist _playlist_,AddToPlaylist
Add The Famous Flower of Serving-Men to my evening acoustic playlist ,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add a song to Indie Hipster,O O B-music_item O B-playlist I-playlist ,Add a _music_item_ to _playlist_,AddToPlaylist
Add the 40 cal tune to the laundry playlist ,O O B-artist I-artist B-music_item O O B-playlist O ,Add the _artist_ _music_item_ to the _playlist_ playlist ,AddToPlaylist
Add the album to my Perfect Concentration playlist ,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Add the _music_item_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add the Matt Murphy tune to the Flow EspaÃ±ol playlist ,O O B-artist I-artist B-music_item O O B-playlist I-playlist O ,Add the _artist_ _music_item_ to the _playlist_ playlist ,AddToPlaylist
add A Very Cellular Song to masters of metal playlist,O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist I-playlist O ,add _entity_name_ to _playlist_ playlist,AddToPlaylist
Can I put this tune onto my sin estrÃ©s playlist ,O O O O B-music_item O B-playlist_owner B-playlist I-playlist O ,Can I put this _music_item_ onto _playlist_owner_ _playlist_ playlist ,AddToPlaylist
I'd like to add jordan rudess onto the Divertido para niÃ±os playlist ,O O O O O B-artist I-artist O O B-playlist I-playlist I-playlist O ,I'd like to add _artist_ onto the _playlist_ playlist ,AddToPlaylist
Add kent james to the disney soundtrack ,O B-artist I-artist O O B-playlist O ,Add _artist_ to the _playlist_ soundtrack ,AddToPlaylist
Add the artist Adam Deibert to my Perfect Concentration playlist ,O O B-music_item B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add the _music_item_ _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Can you put the artist Giovanni Giacomo Gastoldi onto the Chill Out Music playlist ,O O O O B-music_item B-artist I-artist I-artist O O B-playlist I-playlist I-playlist O ,Can you put the _music_item_ _artist_ onto the _playlist_ playlist ,AddToPlaylist
Add the album to the hot 50 playlist ,O O B-music_item O O B-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
add the artist Pete Murray to my relaxing playlist,O O B-music_item B-artist I-artist O B-playlist_owner B-playlist O ,add the _music_item_ _artist_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add the track to the drum & breaks playlist ,O O B-music_item O O B-playlist I-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
For my fantastic workout can you add sara bareilles ,O B-playlist_owner B-playlist I-playlist O O O B-artist I-artist ,For _playlist_owner_ _playlist_ can you add _artist_ ,AddToPlaylist
Add the boy george track to the Emo Forever playlist ,O O B-artist I-artist B-music_item O O B-playlist I-playlist O ,Add the _artist_ _music_item_ to the _playlist_ playlist ,AddToPlaylist
Add Ted Heath to the road trip playlist ,O B-artist I-artist O O B-playlist I-playlist O ,Add _artist_ to the _playlist_ playlist ,AddToPlaylist
Can you add last of the ghetto astronauts to the playlist called black sabbath the dio years ,O O O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O O O O B-playlist I-playlist I-playlist I-playlist I-playlist ,Can you add _entity_name_ to the playlist called _playlist_ ,AddToPlaylist
Add this artist to Showstopper Being Mary Jane,O O B-music_item O B-playlist I-playlist I-playlist I-playlist ,Add this _music_item_ to _playlist_,AddToPlaylist
put the artist onto Top Latin Alternative ,O O B-music_item O B-playlist I-playlist I-playlist ,put the _music_item_ onto _playlist_ ,AddToPlaylist
Add Michael Wittig music to Country Icon playlist,O B-artist I-artist O O B-playlist I-playlist O ,Add _artist_ music to _playlist_ playlist,AddToPlaylist
add Highway Patrolman in my playlist this is al green,O B-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist I-playlist ,add _entity_name_ in _playlist_owner_ playlist _playlist_,AddToPlaylist
Add Richard McNamara newest song to the Just Smile playlist,O B-artist I-artist O B-music_item O O B-playlist I-playlist O ,Add _artist_ newest _music_item_ to the _playlist_ playlist,AddToPlaylist
Add Annesley Malewana album to playlist indietronic,O B-artist I-artist B-music_item O O B-playlist ,Add _artist_ _music_item_ to playlist _playlist_,AddToPlaylist
Add the artist to my dishwashing playlist ,O O B-music_item O B-playlist_owner B-playlist O ,Add the _music_item_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add this artist to fairy tales playlist,O O B-music_item O B-playlist I-playlist O ,Add this _music_item_ to _playlist_ playlist,AddToPlaylist
add Muzika za decu to my Crash Course playlist,O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add a derek watkins tune to This Is Johnny Cash,O O B-artist I-artist B-music_item O B-playlist I-playlist I-playlist I-playlist ,Add a _artist_ _music_item_ to _playlist_,AddToPlaylist
Add our little corner of the world music from gilmore girls to my The Funny Thing About Football Is playlist ,O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist O ,Add _entity_name_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
add the current track to my This Is Tchaikovsky playlist,O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O ,add the current _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Put abe laboriel onto the Escapada playlist ,O B-artist I-artist O O B-playlist O ,Put _artist_ onto the _playlist_ playlist ,AddToPlaylist
add abacab to beryl's party on fridays playlist,O B-entity_name O B-playlist_owner I-playlist_owner B-playlist I-playlist I-playlist O ,add _entity_name_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Please add this track by Paul McGuigan to the Deep House playlist ,O O O B-music_item O B-artist I-artist O O B-playlist I-playlist O ,Please add this _music_item_ by _artist_ to the _playlist_ playlist ,AddToPlaylist
can you add the current tune to my Calm before the storm playlist,O O O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,can you add the current _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Please add The image of you to my playlist Crate Diggers Anonymous,O O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner O B-playlist I-playlist I-playlist ,Please add _entity_name_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
Add a track to Jazzy Dinner,O O B-music_item O B-playlist I-playlist ,Add a _music_item_ to _playlist_,AddToPlaylist
Add the album to the Hipster Soul playlist ,O O B-music_item O O B-playlist I-playlist O ,Add the _music_item_ to the _playlist_ playlist ,AddToPlaylist
add this tune to my Sleepify playlist,O O B-music_item O B-playlist_owner B-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
Add jack white to my playlist This Is Shakira,O B-artist I-artist O B-playlist_owner O B-playlist I-playlist I-playlist ,Add _artist_ to _playlist_owner_ playlist _playlist_,AddToPlaylist
add tommy johnson to The MetalSucks Playlist,O B-artist I-artist O B-playlist I-playlist I-playlist ,add _artist_ to _playlist_,AddToPlaylist
Add the chris clark tune to my women of the blues playlist ,O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O ,Add the _artist_ _music_item_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
Add an artist to Jukebox Boogie Rhythm & Blues,O O B-music_item O B-playlist I-playlist I-playlist I-playlist I-playlist ,Add an _music_item_ to _playlist_,AddToPlaylist
add this artist to my Electronic Bliss playlist,O O B-music_item O B-playlist_owner B-playlist I-playlist O ,add this _music_item_ to _playlist_owner_ _playlist_ playlist,AddToPlaylist
I need to add to my Infinite Indie Folk list the works of Rahim Shah,O O O O O B-playlist_owner B-playlist I-playlist I-playlist O O O O B-artist I-artist ,I need to add to _playlist_owner_ _playlist_ list the works of _artist_,AddToPlaylist
Add martin barre to my punk unplugged playlist ,O B-artist I-artist O B-playlist_owner B-playlist I-playlist O ,Add _artist_ to _playlist_owner_ _playlist_ playlist ,AddToPlaylist
